time,depth,latitude,longitude,ph,dissic,day,distance_km
2024-06-20,3.8194947,37.0,3.0,8.010328,2.1912057,2024-06-20,28.306273869736685
2024-06-20,3.8194947,37.0,3.25,8.008352,2.1889954,2024-06-20,32.53286358811945
2024-06-20,3.8194947,37.0,3.5,8.007471,2.190535,2024-06-20,48.00558097221438
2024-06-20,3.8194947,37.0,3.75,8.00843,2.1948066,2024-06-20,67.3771665595173
2024-06-20,3.8194947,37.25,2.5,8.018539,2.20805,2024-06-20,74.59321055978846
2024-06-20,3.8194947,37.25,2.75,8.016459,2.2059999,2024-06-20,62.03979573410962
2024-06-20,3.8194947,37.25,3.0,8.015337,2.2003186,2024-06-20,55.85227782011057
2024-06-20,3.8194947,37.25,3.25,8.013273,2.1904867,2024-06-20,58.10140704804029
2024-06-20,3.8194947,37.25,3.5,8.011457,2.183253,2024-06-20,67.95457758570011
2024-06-20,3.8194947,37.25,3.75,8.009857,2.1823123,2024-06-20,82.73827358954384
2024-06-21,0.49402538,36.25,2.5,,,2024-06-21,74.81033821417587
2024-06-21,0.49402538,36.25,2.75,,,2024-06-21,62.11983730345671
2024-06-21,0.49402538,36.25,3.0,,,2024-06-21,55.85557448584465
2024-06-21,0.49402538,36.25,3.25,,,2024-06-21,58.13350219663351
2024-06-21,0.49402538,36.25,3.5,,,2024-06-21,68.10175849678386
2024-06-21,0.49402538,36.25,3.75,,,2024-06-21,83.035373349154
2024-06-21,0.49402538,36.5,2.5,,,2024-06-21,57.18584711457668
2024-06-21,0.49402538,36.5,2.75,,,2024-06-21,39.218630748632165
2024-06-21,0.49402538,36.5,3.0,,,2024-06-21,28.309899066231292
2024-06-21,0.49402538,36.5,3.25,,,2024-06-21,32.56184297337359
2024-06-21,0.49402538,36.5,3.5,,,2024-06-21,48.109971773295804
2024-06-21,0.49402538,36.5,3.75,,,2024-06-21,67.55982081549554
2024-06-21,0.49402538,36.75,2.5,8.019846,2.1865168,2024-06-21,49.893335851721524
2024-06-21,0.49402538,36.75,2.75,,,2024-06-21,27.619548433415456
2024-06-21,0.49402538,36.75,3.0,,,2024-06-21,5.345713953294998
2024-06-21,0.49402538,36.75,3.25,,,2024-06-21,16.92811061876691
2024-06-21,0.49402538,36.75,3.5,,,2024-06-21,39.201925363355656
2024-06-21,0.49402538,36.75,3.75,,,2024-06-21,61.475673310100895
2024-06-21,0.49402538,37.0,2.5,8.015404,2.197122,2024-06-21,57.043668759204486
2024-06-21,0.49402538,37.0,2.75,8.014776,2.1952076,2024-06-21,39.154960218269906
2024-06-21,0.49402538,37.0,3.0,8.012457,2.1914575,2024-06-21,28.306273869736685
2024-06-21,0.49402538,37.0,3.25,8.010156,2.1886127,2024-06-21,32.53286358811945
2024-06-21,0.49402538,37.0,3.5,8.008806,2.189932,2024-06-21,48.00558097221438
2024-06-21,0.49402538,37.0,3.75,8.007923,2.1926427,2024-06-21,67.3771665595173
2024-06-21,0.49402538,37.25,2.5,8.018518,2.2079525,2024-06-21,74.59321055978846
2024-06-21,0.49402538,37.25,2.75,8.01668,2.2061114,2024-06-21,62.03979573410962
2024-06-21,0.49402538,37.25,3.0,8.016217,2.2015214,2024-06-21,55.85227782011057
2024-06-21,0.49402538,37.25,3.25,8.015546,2.1930416,2024-06-21,58.10140704804029
2024-06-21,0.49402538,37.25,3.5,8.014526,2.18601,2024-06-21,67.95457758570011
2024-06-21,0.49402538,37.25,3.75,8.013444,2.183675,2024-06-21,82.73827358954384
2024-06-21,1.5413754,36.25,2.5,,,2024-06-21,74.81033821417587
2024-06-21,1.5413754,36.25,2.75,,,2024-06-21,62.11983730345671
2024-06-21,1.5413754,36.25,3.0,,,2024-06-21,55.85557448584465
2024-06-21,1.5413754,36.25,3.25,,,2024-06-21,58.13350219663351
2024-06-21,1.5413754,36.25,3.5,,,2024-06-21,68.10175849678386
2024-06-21,1.5413754,36.25,3.75,,,2024-06-21,83.035373349154
2024-06-21,1.5413754,36.5,2.5,,,2024-06-21,57.18584711457668
2024-06-21,1.5413754,36.5,2.75,,,2024-06-21,39.218630748632165
2024-06-21,1.5413754,36.5,3.0,,,2024-06-21,28.309899066231292
2024-06-21,1.5413754,36.5,3.25,,,2024-06-21,32.56184297337359
2024-06-21,1.5413754,36.5,3.5,,,2024-06-21,48.109971773295804
2024-06-21,1.5413754,36.5,3.75,,,2024-06-21,67.55982081549554
2024-06-21,1.5413754,36.75,2.5,8.019977,2.186492,2024-06-21,49.893335851721524
2024-06-21,1.5413754,36.75,2.75,,,2024-06-21,27.619548433415456
2024-06-21,1.5413754,36.75,3.0,,,2024-06-21,5.345713953294998
2024-06-21,1.5413754,36.75,3.25,,,2024-06-21,16.92811061876691
2024-06-21,1.5413754,36.75,3.5,,,2024-06-21,39.201925363355656
2024-06-21,1.5413754,36.75,3.75,,,2024-06-21,61.475673310100895
2024-06-21,1.5413754,37.0,2.5,8.015477,2.1970983,2024-06-21,57.043668759204486
2024-06-21,1.5413754,37.0,2.75,8.0148535,2.1951835,2024-06-21,39.154960218269906
2024-06-21,1.5413754,37.0,3.0,8.012453,2.1914363,2024-06-21,28.306273869736685
2024-06-21,1.5413754,37.0,3.25,8.010132,2.1885831,2024-06-21,32.53286358811945
2024-06-21,1.5413754,37.0,3.5,8.008786,2.189899,2024-06-21,48.00558097221438
2024-06-21,1.5413754,37.0,3.75,8.00788,2.1926117,2024-06-21,67.3771665595173
2024-06-21,1.5413754,37.25,2.5,8.018498,2.2079377,2024-06-21,74.59321055978846
2024-06-21,1.5413754,37.25,2.75,8.016648,2.206096,2024-06-21,62.03979573410962
2024-06-21,1.5413754,37.25,3.0,8.016176,2.2015047,2024-06-21,55.85227782011057
2024-06-21,1.5413754,37.25,3.25,8.0155,2.1930242,2024-06-21,58.10140704804029
2024-06-21,1.5413754,37.25,3.5,8.014475,2.185994,2024-06-21,67.95457758570011
2024-06-21,1.5413754,37.25,3.75,8.013388,2.1836603,2024-06-21,82.73827358954384
2024-06-21,2.6456685,36.25,2.5,,,2024-06-21,74.81033821417587
2024-06-21,2.6456685,36.25,2.75,,,2024-06-21,62.11983730345671
2024-06-21,2.6456685,36.25,3.0,,,2024-06-21,55.85557448584465
2024-06-21,2.6456685,36.25,3.25,,,2024-06-21,58.13350219663351
2024-06-21,2.6456685,36.25,3.5,,,2024-06-21,68.10175849678386
2024-06-21,2.6456685,36.25,3.75,,,2024-06-21,83.035373349154
2024-06-21,2.6456685,36.5,2.5,,,2024-06-21,57.18584711457668
2024-06-21,2.6456685,36.5,2.75,,,2024-06-21,39.218630748632165
2024-06-21,2.6456685,36.5,3.0,,,2024-06-21,28.309899066231292
2024-06-21,2.6456685,36.5,3.25,,,2024-06-21,32.56184297337359
2024-06-21,2.6456685,36.5,3.5,,,2024-06-21,48.109971773295804
2024-06-21,2.6456685,36.5,3.75,,,2024-06-21,67.55982081549554
2024-06-21,2.6456685,36.75,2.5,8.0204,2.1864614,2024-06-21,49.893335851721524
2024-06-21,2.6456685,36.75,2.75,,,2024-06-21,27.619548433415456
2024-06-21,2.6456685,36.75,3.0,,,2024-06-21,5.345713953294998
2024-06-21,2.6456685,36.75,3.25,,,2024-06-21,16.92811061876691
2024-06-21,2.6456685,36.75,3.5,,,2024-06-21,39.201925363355656
2024-06-21,2.6456685,36.75,3.75,,,2024-06-21,61.475673310100895
2024-06-21,2.6456685,37.0,2.5,8.015839,2.1970594,2024-06-21,57.043668759204486
2024-06-21,2.6456685,37.0,2.75,8.015194,2.1951466,2024-06-21,39.154960218269906
2024-06-21,2.6456685,37.0,3.0,8.012686,2.191407,2024-06-21,28.306273869736685
2024-06-21,2.6456685,37.0,3.25,8.010302,2.1885502,2024-06-21,32.53286358811945
2024-06-21,2.6456685,37.0,3.5,8.008953,2.189865,2024-06-21,48.00558097221438
2024-06-21,2.6456685,37.0,3.75,8.007999,2.1925793,2024-06-21,67.3771665595173
2024-06-21,2.6456685,37.25,2.5,8.018739,2.2079127,2024-06-21,74.59321055978846
2024-06-21,2.6456685,37.25,2.75,8.016842,2.2060711,2024-06-21,62.03979573410962
2024-06-21,2.6456685,37.25,3.0,8.016319,2.201478,2024-06-21,55.85227782011057
2024-06-21,2.6456685,37.25,3.25,8.015613,2.1929977,2024-06-21,58.10140704804029
2024-06-21,2.6456685,37.25,3.5,8.014541,2.1859725,2024-06-21,67.95457758570011
2024-06-21,2.6456685,37.25,3.75,8.013406,2.1836433,2024-06-21,82.73827358954384
2024-06-21,3.8194947,36.25,2.5,,,2024-06-21,74.81033821417587
2024-06-21,3.8194947,36.25,2.75,,,2024-06-21,62.11983730345671
2024-06-21,3.8194947,36.25,3.0,,,2024-06-21,55.85557448584465
2024-06-21,3.8194947,36.25,3.25,,,2024-06-21,58.13350219663351
2024-06-21,3.8194947,36.25,3.5,,,2024-06-21,68.10175849678386
2024-06-21,3.8194947,36.25,3.75,,,2024-06-21,83.035373349154
2024-06-21,3.8194947,36.5,2.5,,,2024-06-21,57.18584711457668
2024-06-21,3.8194947,36.5,2.75,,,2024-06-21,39.218630748632165
2024-06-21,3.8194947,36.5,3.0,,,2024-06-21,28.309899066231292
2024-06-21,3.8194947,36.5,3.25,,,2024-06-21,32.56184297337359
2024-06-21,3.8194947,36.5,3.5,,,2024-06-21,48.109971773295804
2024-06-21,3.8194947,36.5,3.75,,,2024-06-21,67.55982081549554
2024-06-21,3.8194947,36.75,2.5,8.02087,2.1864223,2024-06-21,49.893335851721524
2024-06-21,3.8194947,36.75,2.75,,,2024-06-21,27.619548433415456
2024-06-21,3.8194947,36.75,3.0,,,2024-06-21,5.345713953294998
2024-06-21,3.8194947,36.75,3.25,,,2024-06-21,16.92811061876691
2024-06-21,3.8194947,36.75,3.5,,,2024-06-21,39.201925363355656
2024-06-21,3.8194947,36.75,3.75,,,2024-06-21,61.475673310100895
2024-06-21,3.8194947,37.0,2.5,8.01618,2.197005,2024-06-21,57.043668759204486
2024-06-21,3.8194947,37.0,2.75,8.015519,2.1950963,2024-06-21,39.154960218269906
2024-06-21,3.8194947,37.0,3.0,8.012982,2.1913686,2024-06-21,28.306273869736685
2024-06-21,3.8194947,37.0,3.25,8.010566,2.1885116,2024-06-21,32.53286358811945
2024-06-21,3.8194947,37.0,3.5,8.0092,2.1898298,2024-06-21,48.00558097221438
2024-06-21,3.8194947,37.0,3.75,8.008247,2.192545,2024-06-21,67.3771665595173
2024-06-21,3.8194947,37.25,2.5,8.019112,2.2078733,2024-06-21,74.59321055978846
2024-06-21,3.8194947,37.25,2.75,8.017181,2.2060325,2024-06-21,62.03979573410962
2024-06-21,3.8194947,37.25,3.0,8.016625,2.2014349,2024-06-21,55.85227782011057
2024-06-21,3.8194947,37.25,3.25,8.01588,2.1929548,2024-06-21,58.10140704804029
2024-06-21,3.8194947,37.25,3.5,8.014745,2.1859403,2024-06-21,67.95457758570011
2024-06-21,3.8194947,37.25,3.75,8.013551,2.1836202,2024-06-21,82.73827358954384
2024-06-22,0.49402538,36.25,2.5,,,2024-06-22,74.81033821417587
2024-06-22,0.49402538,36.25,2.75,,,2024-06-22,62.11983730345671
2024-06-22,0.49402538,36.25,3.0,,,2024-06-22,55.85557448584465
2024-06-22,0.49402538,36.25,3.25,,,2024-06-22,58.13350219663351
2024-06-22,0.49402538,36.25,3.5,,,2024-06-22,68.10175849678386
2024-06-22,0.49402538,36.25,3.75,,,2024-06-22,83.035373349154
2024-06-22,0.49402538,36.5,2.5,,,2024-06-22,57.18584711457668
2024-06-22,0.49402538,36.5,2.75,,,2024-06-22,39.218630748632165
2024-06-22,0.49402538,36.5,3.0,,,2024-06-22,28.309899066231292
2024-06-22,0.49402538,36.5,3.25,,,2024-06-22,32.56184297337359
2024-06-22,0.49402538,36.5,3.5,,,2024-06-22,48.109971773295804
2024-06-22,0.49402538,36.5,3.75,,,2024-06-22,67.55982081549554
2024-06-22,0.49402538,36.75,2.5,8.018365,2.178544,2024-06-22,49.893335851721524
2024-06-22,0.49402538,36.75,2.75,,,2024-06-22,27.619548433415456
2024-06-22,0.49402538,36.75,3.0,,,2024-06-22,5.345713953294998
2024-06-22,0.49402538,36.75,3.25,,,2024-06-22,16.92811061876691
2024-06-22,0.49402538,36.75,3.5,,,2024-06-22,39.201925363355656
2024-06-22,0.49402538,36.75,3.75,,,2024-06-22,61.475673310100895
2024-06-22,0.49402538,37.0,2.5,8.013732,2.1941366,2024-06-22,57.043668759204486
2024-06-22,0.49402538,37.0,2.75,8.014314,2.193534,2024-06-22,39.154960218269906
2024-06-22,0.49402538,37.0,3.0,8.012531,2.1913188,2024-06-22,28.306273869736685
2024-06-22,0.49402538,37.0,3.25,8.010387,2.1893094,2024-06-22,32.53286358811945
2024-06-22,0.49402538,37.0,3.5,8.00899,2.1908545,2024-06-22,48.00558097221438
2024-06-22,0.49402538,37.0,3.75,8.00748,2.1928682,2024-06-22,67.3771665595173
2024-06-22,0.49402538,37.25,2.5,8.014186,2.207074,2024-06-22,74.59321055978846
2024-06-22,0.49402538,37.25,2.75,8.012809,2.2054594,2024-06-22,62.03979573410962
2024-06-22,0.49402538,37.25,3.0,8.012565,2.2014291,2024-06-22,55.85227782011057
2024-06-22,0.49402538,37.25,3.25,8.0128765,2.1946073,2024-06-22,58.10140704804029
2024-06-22,0.49402538,37.25,3.5,8.012948,2.1885028,2024-06-22,67.95457758570011
2024-06-22,0.49402538,37.25,3.75,8.01277,2.1856005,2024-06-22,82.73827358954384
2024-06-22,1.5413754,36.25,2.5,,,2024-06-22,74.81033821417587
2024-06-22,1.5413754,36.25,2.75,,,2024-06-22,62.11983730345671
2024-06-22,1.5413754,36.25,3.0,,,2024-06-22,55.85557448584465
2024-06-22,1.5413754,36.25,3.25,,,2024-06-22,58.13350219663351
2024-06-22,1.5413754,36.25,3.5,,,2024-06-22,68.10175849678386
2024-06-22,1.5413754,36.25,3.75,,,2024-06-22,83.035373349154
2024-06-22,1.5413754,36.5,2.5,,,2024-06-22,57.18584711457668
2024-06-22,1.5413754,36.5,2.75,,,2024-06-22,39.218630748632165
2024-06-22,1.5413754,36.5,3.0,,,2024-06-22,28.309899066231292
2024-06-22,1.5413754,36.5,3.25,,,2024-06-22,32.56184297337359
2024-06-22,1.5413754,36.5,3.5,,,2024-06-22,48.109971773295804
2024-06-22,1.5413754,36.5,3.75,,,2024-06-22,67.55982081549554
2024-06-22,1.5413754,36.75,2.5,8.018551,2.1785285,2024-06-22,49.893335851721524
2024-06-22,1.5413754,36.75,2.75,,,2024-06-22,27.619548433415456
2024-06-22,1.5413754,36.75,3.0,,,2024-06-22,5.345713953294998
2024-06-22,1.5413754,36.75,3.25,,,2024-06-22,16.92811061876691
2024-06-22,1.5413754,36.75,3.5,,,2024-06-22,39.201925363355656
2024-06-22,1.5413754,36.75,3.75,,,2024-06-22,61.475673310100895
2024-06-22,1.5413754,37.0,2.5,8.014158,2.1941168,2024-06-22,57.043668759204486
2024-06-22,1.5413754,37.0,2.75,8.014757,2.1935153,2024-06-22,39.154960218269906
2024-06-22,1.5413754,37.0,3.0,8.0128975,2.1913013,2024-06-22,28.306273869736685
2024-06-22,1.5413754,37.0,3.25,8.010678,2.1892853,2024-06-22,32.53286358811945
2024-06-22,1.5413754,37.0,3.5,8.009164,2.1908302,2024-06-22,48.00558097221438
2024-06-22,1.5413754,37.0,3.75,8.00756,2.192844,2024-06-22,67.3771665595173
2024-06-22,1.5413754,37.25,2.5,8.01514,2.2070465,2024-06-22,74.59321055978846
2024-06-22,1.5413754,37.25,2.75,8.013794,2.205433,2024-06-22,62.03979573410962
2024-06-22,1.5413754,37.25,3.0,8.013515,2.2014074,2024-06-22,55.85227782011057
2024-06-22,1.5413754,37.25,3.25,8.013767,2.194588,2024-06-22,58.10140704804029
2024-06-22,1.5413754,37.25,3.5,8.01364,2.188484,2024-06-22,67.95457758570011
2024-06-22,1.5413754,37.25,3.75,8.013269,2.185582,2024-06-22,82.73827358954384
2024-06-22,2.6456685,36.25,2.5,,,2024-06-22,74.81033821417587
2024-06-22,2.6456685,36.25,2.75,,,2024-06-22,62.11983730345671
2024-06-22,2.6456685,36.25,3.0,,,2024-06-22,55.85557448584465
2024-06-22,2.6456685,36.25,3.25,,,2024-06-22,58.13350219663351
2024-06-22,2.6456685,36.25,3.5,,,2024-06-22,68.10175849678386
2024-06-22,2.6456685,36.25,3.75,,,2024-06-22,83.035373349154
2024-06-22,2.6456685,36.5,2.5,,,2024-06-22,57.18584711457668
2024-06-22,2.6456685,36.5,2.75,,,2024-06-22,39.218630748632165
2024-06-22,2.6456685,36.5,3.0,,,2024-06-22,28.309899066231292
2024-06-22,2.6456685,36.5,3.25,,,2024-06-22,32.56184297337359
2024-06-22,2.6456685,36.5,3.5,,,2024-06-22,48.109971773295804
2024-06-22,2.6456685,36.5,3.75,,,2024-06-22,67.55982081549554
2024-06-22,2.6456685,36.75,2.5,8.0191145,2.178508,2024-06-22,49.893335851721524
2024-06-22,2.6456685,36.75,2.75,,,2024-06-22,27.619548433415456
2024-06-22,2.6456685,36.75,3.0,,,2024-06-22,5.345713953294998
2024-06-22,2.6456685,36.75,3.25,,,2024-06-22,16.92811061876691
2024-06-22,2.6456685,36.75,3.5,,,2024-06-22,39.201925363355656
2024-06-22,2.6456685,36.75,3.75,,,2024-06-22,61.475673310100895
2024-06-22,2.6456685,37.0,2.5,8.015081,2.194086,2024-06-22,57.043668759204486
2024-06-22,2.6456685,37.0,2.75,8.015679,2.1934886,2024-06-22,39.154960218269906
2024-06-22,2.6456685,37.0,3.0,8.013718,2.1912777,2024-06-22,28.306273869736685
2024-06-22,2.6456685,37.0,3.25,8.011312,2.1892548,2024-06-22,32.53286358811945
2024-06-22,2.6456685,37.0,3.5,8.009626,2.1908,2024-06-22,48.00558097221438
2024-06-22,2.6456685,37.0,3.75,8.007927,2.1928115,2024-06-22,67.3771665595173
2024-06-22,2.6456685,37.25,2.5,8.0164385,2.207,2024-06-22,74.59321055978846
2024-06-22,2.6456685,37.25,2.75,8.014989,2.205393,2024-06-22,62.03979573410962
2024-06-22,2.6456685,37.25,3.0,8.014586,2.2013814,2024-06-22,55.85227782011057
2024-06-22,2.6456685,37.25,3.25,8.014739,2.1945684,2024-06-22,58.10140704804029
2024-06-22,2.6456685,37.25,3.5,8.014494,2.1884632,2024-06-22,67.95457758570011
2024-06-22,2.6456685,37.25,3.75,8.014052,2.1855586,2024-06-22,82.73827358954384
2024-06-22,3.8194947,36.25,2.5,,,2024-06-22,74.81033821417587
2024-06-22,3.8194947,36.25,2.75,,,2024-06-22,62.11983730345671
2024-06-22,3.8194947,36.25,3.0,,,2024-06-22,55.85557448584465
2024-06-22,3.8194947,36.25,3.25,,,2024-06-22,58.13350219663351
2024-06-22,3.8194947,36.25,3.5,,,2024-06-22,68.10175849678386
2024-06-22,3.8194947,36.25,3.75,,,2024-06-22,83.035373349154
2024-06-22,3.8194947,36.5,2.5,,,2024-06-22,57.18584711457668
2024-06-22,3.8194947,36.5,2.75,,,2024-06-22,39.218630748632165
2024-06-22,3.8194947,36.5,3.0,,,2024-06-22,28.309899066231292
2024-06-22,3.8194947,36.5,3.25,,,2024-06-22,32.56184297337359
2024-06-22,3.8194947,36.5,3.5,,,2024-06-22,48.109971773295804
2024-06-22,3.8194947,36.5,3.75,,,2024-06-22,67.55982081549554
2024-06-22,3.8194947,36.75,2.5,8.019783,2.178476,2024-06-22,49.893335851721524
2024-06-22,3.8194947,36.75,2.75,,,2024-06-22,27.619548433415456
2024-06-22,3.8194947,36.75,3.0,,,2024-06-22,5.345713953294998
2024-06-22,3.8194947,36.75,3.25,,,2024-06-22,16.92811061876691
2024-06-22,3.8194947,36.75,3.5,,,2024-06-22,39.201925363355656
2024-06-22,3.8194947,36.75,3.75,,,2024-06-22,61.475673310100895
2024-06-22,3.8194947,37.0,2.5,8.015922,2.1940405,2024-06-22,57.043668759204486
2024-06-22,3.8194947,37.0,2.75,8.016515,2.1934505,2024-06-22,39.154960218269906
2024-06-22,3.8194947,37.0,3.0,8.0145445,2.191246,2024-06-22,28.306273869736685
2024-06-22,3.8194947,37.0,3.25,8.012002,2.1892135,2024-06-22,32.53286358811945
2024-06-22,3.8194947,37.0,3.5,8.010182,2.1907594,2024-06-22,48.00558097221438
2024-06-22,3.8194947,37.0,3.75,8.008446,2.1927657,2024-06-22,67.3771665595173
2024-06-22,3.8194947,37.25,2.5,8.017341,2.206931,2024-06-22,74.59321055978846
2024-06-22,3.8194947,37.25,2.75,8.015842,2.2053354,2024-06-22,62.03979573410962
2024-06-22,3.8194947,37.25,3.0,8.0154,2.201349,2024-06-22,55.85227782011057
2024-06-22,3.8194947,37.25,3.25,8.015498,2.1945474,2024-06-22,58.10140704804029
2024-06-22,3.8194947,37.25,3.5,8.015209,2.1884394,2024-06-22,67.95457758570011
2024-06-22,3.8194947,37.25,3.75,8.014763,2.1855285,2024-06-22,82.73827358954384
2024-06-23,0.49402538,36.25,2.5,,,2024-06-23,74.81033821417587
2024-06-23,0.49402538,36.25,2.75,,,2024-06-23,62.11983730345671
2024-06-23,0.49402538,36.25,3.0,,,2024-06-23,55.85557448584465
2024-06-23,0.49402538,36.25,3.25,,,2024-06-23,58.13350219663351
2024-06-23,0.49402538,36.25,3.5,,,2024-06-23,68.10175849678386
2024-06-23,0.49402538,36.25,3.75,,,2024-06-23,83.035373349154
2024-06-23,0.49402538,36.5,2.5,,,2024-06-23,57.18584711457668
2024-06-23,0.49402538,36.5,2.75,,,2024-06-23,39.218630748632165
2024-06-23,0.49402538,36.5,3.0,,,2024-06-23,28.309899066231292
2024-06-23,0.49402538,36.5,3.25,,,2024-06-23,32.56184297337359
2024-06-23,0.49402538,36.5,3.5,,,2024-06-23,48.109971773295804
2024-06-23,0.49402538,36.5,3.75,,,2024-06-23,67.55982081549554
2024-06-23,0.49402538,36.75,2.5,8.018563,2.1734457,2024-06-23,49.893335851721524
2024-06-23,0.49402538,36.75,2.75,,,2024-06-23,27.619548433415456
2024-06-23,0.49402538,36.75,3.0,,,2024-06-23,5.345713953294998
2024-06-23,0.49402538,36.75,3.25,,,2024-06-23,16.92811061876691
2024-06-23,0.49402538,36.75,3.5,,,2024-06-23,39.201925363355656
2024-06-23,0.49402538,36.75,3.75,,,2024-06-23,61.475673310100895
2024-06-23,0.49402538,37.0,2.5,8.012694,2.190646,2024-06-23,57.043668759204486
2024-06-23,0.49402538,37.0,2.75,8.013623,2.1915162,2024-06-23,39.154960218269906
2024-06-23,0.49402538,37.0,3.0,8.01256,2.1912208,2024-06-23,28.306273869736685
2024-06-23,0.49402538,37.0,3.25,8.010919,2.190295,2024-06-23,32.53286358811945
2024-06-23,0.49402538,37.0,3.5,8.009451,2.1913238,2024-06-23,48.00558097221438
2024-06-23,0.49402538,37.0,3.75,8.007828,2.192599,2024-06-23,67.3771665595173
2024-06-23,0.49402538,37.25,2.5,8.01092,2.205703,2024-06-23,74.59321055978846
2024-06-23,0.49402538,37.25,2.75,8.010287,2.204701,2024-06-23,62.03979573410962
2024-06-23,0.49402538,37.25,3.0,8.0101185,2.2014003,2024-06-23,55.85227782011057
2024-06-23,0.49402538,37.25,3.25,8.010535,2.1961083,2024-06-23,58.10140704804029
2024-06-23,0.49402538,37.25,3.5,8.010991,2.190742,2024-06-23,67.95457758570011
2024-06-23,0.49402538,37.25,3.75,8.011397,2.1877437,2024-06-23,82.73827358954384
2024-06-23,1.5413754,36.25,2.5,,,2024-06-23,74.81033821417587
2024-06-23,1.5413754,36.25,2.75,,,2024-06-23,62.11983730345671
2024-06-23,1.5413754,36.25,3.0,,,2024-06-23,55.85557448584465
2024-06-23,1.5413754,36.25,3.25,,,2024-06-23,58.13350219663351
2024-06-23,1.5413754,36.25,3.5,,,2024-06-23,68.10175849678386
2024-06-23,1.5413754,36.25,3.75,,,2024-06-23,83.035373349154
2024-06-23,1.5413754,36.5,2.5,,,2024-06-23,57.18584711457668
2024-06-23,1.5413754,36.5,2.75,,,2024-06-23,39.218630748632165
2024-06-23,1.5413754,36.5,3.0,,,2024-06-23,28.309899066231292
2024-06-23,1.5413754,36.5,3.25,,,2024-06-23,32.56184297337359
2024-06-23,1.5413754,36.5,3.5,,,2024-06-23,48.109971773295804
2024-06-23,1.5413754,36.5,3.75,,,2024-06-23,67.55982081549554
2024-06-23,1.5413754,36.75,2.5,8.018608,2.1734402,2024-06-23,49.893335851721524
2024-06-23,1.5413754,36.75,2.75,,,2024-06-23,27.619548433415456
2024-06-23,1.5413754,36.75,3.0,,,2024-06-23,5.345713953294998
2024-06-23,1.5413754,36.75,3.25,,,2024-06-23,16.92811061876691
2024-06-23,1.5413754,36.75,3.5,,,2024-06-23,39.201925363355656
2024-06-23,1.5413754,36.75,3.75,,,2024-06-23,61.475673310100895
2024-06-23,1.5413754,37.0,2.5,8.012998,2.1906419,2024-06-23,57.043668759204486
2024-06-23,1.5413754,37.0,2.75,8.013938,2.191512,2024-06-23,39.154960218269906
2024-06-23,1.5413754,37.0,3.0,8.012875,2.1912165,2024-06-23,28.306273869736685
2024-06-23,1.5413754,37.0,3.25,8.011179,2.190288,2024-06-23,32.53286358811945
2024-06-23,1.5413754,37.0,3.5,8.009595,2.1913161,2024-06-23,48.00558097221438
2024-06-23,1.5413754,37.0,3.75,8.007898,2.1925907,2024-06-23,67.3771665595173
2024-06-23,1.5413754,37.25,2.5,8.011837,2.2056959,2024-06-23,74.59321055978846
2024-06-23,1.5413754,37.25,2.75,8.011239,2.2046945,2024-06-23,62.03979573410962
2024-06-23,1.5413754,37.25,3.0,8.011041,2.2013958,2024-06-23,55.85227782011057
2024-06-23,1.5413754,37.25,3.25,8.011401,2.1961048,2024-06-23,58.10140704804029
2024-06-23,1.5413754,37.25,3.5,8.01167,2.1907382,2024-06-23,67.95457758570011
2024-06-23,1.5413754,37.25,3.75,8.011893,2.1877391,2024-06-23,82.73827358954384
2024-06-23,2.6456685,36.25,2.5,,,2024-06-23,74.81033821417587
2024-06-23,2.6456685,36.25,2.75,,,2024-06-23,62.11983730345671
2024-06-23,2.6456685,36.25,3.0,,,2024-06-23,55.85557448584465
2024-06-23,2.6456685,36.25,3.25,,,2024-06-23,58.13350219663351
2024-06-23,2.6456685,36.25,3.5,,,2024-06-23,68.10175849678386
2024-06-23,2.6456685,36.25,3.75,,,2024-06-23,83.035373349154
2024-06-23,2.6456685,36.5,2.5,,,2024-06-23,57.18584711457668
2024-06-23,2.6456685,36.5,2.75,,,2024-06-23,39.218630748632165
2024-06-23,2.6456685,36.5,3.0,,,2024-06-23,28.309899066231292
2024-06-23,2.6456685,36.5,3.25,,,2024-06-23,32.56184297337359
2024-06-23,2.6456685,36.5,3.5,,,2024-06-23,48.109971773295804
2024-06-23,2.6456685,36.5,3.75,,,2024-06-23,67.55982081549554
2024-06-23,2.6456685,36.75,2.5,8.018775,2.1734324,2024-06-23,49.893335851721524
2024-06-23,2.6456685,36.75,2.75,,,2024-06-23,27.619548433415456
2024-06-23,2.6456685,36.75,3.0,,,2024-06-23,5.345713953294998
2024-06-23,2.6456685,36.75,3.25,,,2024-06-23,16.92811061876691
2024-06-23,2.6456685,36.75,3.5,,,2024-06-23,39.201925363355656
2024-06-23,2.6456685,36.75,3.75,,,2024-06-23,61.475673310100895
2024-06-23,2.6456685,37.0,2.5,8.013551,2.1906385,2024-06-23,57.043668759204486
2024-06-23,2.6456685,37.0,2.75,8.014511,2.1915088,2024-06-23,39.154960218269906
2024-06-23,2.6456685,37.0,3.0,8.013452,2.1912124,2024-06-23,28.306273869736685
2024-06-23,2.6456685,37.0,3.25,8.011631,2.190281,2024-06-23,32.53286358811945
2024-06-23,2.6456685,37.0,3.5,8.009882,2.1913078,2024-06-23,48.00558097221438
2024-06-23,2.6456685,37.0,3.75,8.008135,2.1925817,2024-06-23,67.3771665595173
