time,latitude,longitude,zos,day,distance_km
2024-07-05,36.833336,3.1666718,-0.33173928,2024-07-05,13.270048906298761
2024-07-05,36.833336,3.25,-0.3331937,2024-07-05,19.290330362086166
2024-07-05,36.91667,2.8333435,-0.31158835,2024-07-05,27.393082527538727
2024-07-05,36.91667,2.9166718,-0.31659126,2024-07-05,22.49852861582144
2024-07-05,36.91667,3.0,-0.32072154,2024-07-05,19.286865452625985
2024-07-05,36.91667,3.0833435,-0.32372865,2024-07-05,18.648990373299995
2024-07-05,36.91667,3.1666718,-0.32538792,2024-07-05,20.82299777897512
2024-07-05,36.91667,3.25,-0.32602984,2024-07-05,25.08797191414032
2024-07-06,36.583336,2.8333435,,2024-07-06,27.42486183499686
2024-07-06,36.583336,2.9166718,,2024-07-06,22.513610945271516
2024-07-06,36.583336,3.0,,2024-07-06,19.289317853545782
2024-07-06,36.583336,3.0833435,,2024-07-06,18.648702135525184
2024-07-06,36.583336,3.1666718,,2024-07-06,20.831708919035847
2024-07-06,36.583336,3.25,,2024-07-06,25.112182506309033
2024-07-06,36.66667,2.8333435,,2024-07-06,22.228234819302035
2024-07-06,36.66667,2.9166718,,2024-07-06,15.782881420103022
2024-07-06,36.66667,3.0,,2024-07-06,10.698609465725811
2024-07-06,36.66667,3.0833435,,2024-07-06,9.496464669132697
2024-07-06,36.66667,3.1666718,,2024-07-06,13.276882967911245
2024-07-06,36.66667,3.25,,2024-07-06,19.306074472517334
2024-07-06,36.75,2.8333435,-0.33923966,2024-07-06,20.194040166169533
2024-07-06,36.75,2.9166718,,2024-07-06,12.76987826840439
2024-07-06,36.75,3.0,,2024-07-06,5.345713953294998
2024-07-06,36.75,3.0833435,-0.33656514,2024-07-06,2.079801567910821
2024-07-06,36.75,3.1666718,-0.3353471,2024-07-06,9.50394748445699
2024-07-06,36.75,3.25,,2024-07-06,16.92811061876691
2024-07-06,36.833336,2.8333435,-0.33260894,2024-07-06,22.20863381656194
2024-07-06,36.833336,2.9166718,-0.33411822,2024-07-06,15.772124592603511
2024-07-06,36.833336,3.0,-0.33358848,2024-07-06,10.696398658202174
2024-07-06,36.833336,3.0833435,-0.33234042,2024-07-06,9.496747682395155
2024-07-06,36.833336,3.1666718,-0.3325916,2024-07-06,13.270048906298761
2024-07-06,36.833336,3.25,-0.33343375,2024-07-06,19.290330362086166
2024-07-06,36.91667,2.8333435,-0.31818482,2024-07-06,27.393082527538727
2024-07-06,36.91667,2.9166718,-0.32069597,2024-07-06,22.49852861582144
2024-07-06,36.91667,3.0,-0.32125056,2024-07-06,19.286865452625985
2024-07-06,36.91667,3.0833435,-0.32096106,2024-07-06,18.648990373299995
2024-07-06,36.91667,3.1666718,-0.3201522,2024-07-06,20.82299777897512
2024-07-06,36.91667,3.25,-0.31927252,2024-07-06,25.08797191414032
2024-07-07,36.583336,2.8333435,,2024-07-07,27.42486183499686
2024-07-07,36.583336,2.9166718,,2024-07-07,22.513610945271516
2024-07-07,36.583336,3.0,,2024-07-07,19.289317853545782
2024-07-07,36.583336,3.0833435,,2024-07-07,18.648702135525184
2024-07-07,36.583336,3.1666718,,2024-07-07,20.831708919035847
2024-07-07,36.583336,3.25,,2024-07-07,25.112182506309033
2024-07-07,36.66667,2.8333435,,2024-07-07,22.228234819302035
2024-07-07,36.66667,2.9166718,,2024-07-07,15.782881420103022
2024-07-07,36.66667,3.0,,2024-07-07,10.698609465725811
2024-07-07,36.66667,3.0833435,,2024-07-07,9.496464669132697
2024-07-07,36.66667,3.1666718,,2024-07-07,13.276882967911245
2024-07-07,36.66667,3.25,,2024-07-07,19.306074472517334
2024-07-07,36.75,2.8333435,-0.32257912,2024-07-07,20.194040166169533
2024-07-07,36.75,2.9166718,,2024-07-07,12.76987826840439
2024-07-07,36.75,3.0,,2024-07-07,5.345713953294998
2024-07-07,36.75,3.0833435,-0.3274653,2024-07-07,2.079801567910821
2024-07-07,36.75,3.1666718,-0.32816446,2024-07-07,9.50394748445699
2024-07-07,36.75,3.25,,2024-07-07,16.92811061876691
2024-07-07,36.833336,2.8333435,-0.3267566,2024-07-07,22.20863381656194
2024-07-07,36.833336,2.9166718,-0.32498267,2024-07-07,15.772124592603511
2024-07-07,36.833336,3.0,-0.32499403,2024-07-07,10.696398658202174
2024-07-07,36.833336,3.0833435,-0.32763323,2024-07-07,9.496747682395155
2024-07-07,36.833336,3.1666718,-0.32985625,2024-07-07,13.270048906298761
2024-07-07,36.833336,3.25,-0.3306896,2024-07-07,19.290330362086166
2024-07-07,36.91667,2.8333435,-0.3242628,2024-07-07,27.393082527538727
2024-07-07,36.91667,2.9166718,-0.32277444,2024-07-07,22.49852861582144
2024-07-07,36.91667,3.0,-0.32176393,2024-07-07,19.286865452625985
2024-07-07,36.91667,3.0833435,-0.32180008,2024-07-07,18.648990373299995
2024-07-07,36.91667,3.1666718,-0.32217938,2024-07-07,20.82299777897512
2024-07-07,36.91667,3.25,-0.32251826,2024-07-07,25.08797191414032
2024-07-08,36.583336,2.8333435,,2024-07-08,27.42486183499686
2024-07-08,36.583336,2.9166718,,2024-07-08,22.513610945271516
2024-07-08,36.583336,3.0,,2024-07-08,19.289317853545782
2024-07-08,36.583336,3.0833435,,2024-07-08,18.648702135525184
2024-07-08,36.583336,3.1666718,,2024-07-08,20.831708919035847
2024-07-08,36.583336,3.25,,2024-07-08,25.112182506309033
2024-07-08,36.66667,2.8333435,,2024-07-08,22.228234819302035
2024-07-08,36.66667,2.9166718,,2024-07-08,15.782881420103022
2024-07-08,36.66667,3.0,,2024-07-08,10.698609465725811
2024-07-08,36.66667,3.0833435,,2024-07-08,9.496464669132697
2024-07-08,36.66667,3.1666718,,2024-07-08,13.276882967911245
2024-07-08,36.66667,3.25,,2024-07-08,19.306074472517334
2024-07-08,36.75,2.8333435,-0.30227193,2024-07-08,20.194040166169533
2024-07-08,36.75,2.9166718,,2024-07-08,12.76987826840439
2024-07-08,36.75,3.0,,2024-07-08,5.345713953294998
2024-07-08,36.75,3.0833435,-0.3051401,2024-07-08,2.079801567910821
2024-07-08,36.75,3.1666718,-0.30536887,2024-07-08,9.50394748445699
2024-07-08,36.75,3.25,,2024-07-08,16.92811061876691
2024-07-08,36.833336,2.8333435,-0.31193337,2024-07-08,22.20863381656194
2024-07-08,36.833336,2.9166718,-0.30697623,2024-07-08,15.772124592603511
2024-07-08,36.833336,3.0,-0.30679718,2024-07-08,10.696398658202174
2024-07-08,36.833336,3.0833435,-0.30940366,2024-07-08,9.496747682395155
2024-07-08,36.833336,3.1666718,-0.31087777,2024-07-08,13.270048906298761
2024-07-08,36.833336,3.25,-0.31195578,2024-07-08,19.290330362086166
2024-07-08,36.91667,2.8333435,-0.31474194,2024-07-08,27.393082527538727
2024-07-08,36.91667,2.9166718,-0.31085303,2024-07-08,22.49852861582144
2024-07-08,36.91667,3.0,-0.3097342,2024-07-08,19.286865452625985
2024-07-08,36.91667,3.0833435,-0.3101637,2024-07-08,18.648990373299995
2024-07-08,36.91667,3.1666718,-0.31047672,2024-07-08,20.82299777897512
2024-07-08,36.91667,3.25,-0.3105887,2024-07-08,25.08797191414032
2024-07-09,36.583336,2.8333435,,2024-07-09,27.42486183499686
2024-07-09,36.583336,2.9166718,,2024-07-09,22.513610945271516
2024-07-09,36.583336,3.0,,2024-07-09,19.289317853545782
2024-07-09,36.583336,3.0833435,,2024-07-09,18.648702135525184
2024-07-09,36.583336,3.1666718,,2024-07-09,20.831708919035847
2024-07-09,36.583336,3.25,,2024-07-09,25.112182506309033
2024-07-09,36.66667,2.8333435,,2024-07-09,22.228234819302035
2024-07-09,36.66667,2.9166718,,2024-07-09,15.782881420103022
2024-07-09,36.66667,3.0,,2024-07-09,10.698609465725811
2024-07-09,36.66667,3.0833435,,2024-07-09,9.496464669132697
2024-07-09,36.66667,3.1666718,,2024-07-09,13.276882967911245
2024-07-09,36.66667,3.25,,2024-07-09,19.306074472517334
2024-07-09,36.75,2.8333435,-0.29651695,2024-07-09,20.194040166169533
2024-07-09,36.75,2.9166718,,2024-07-09,12.76987826840439
2024-07-09,36.75,3.0,,2024-07-09,5.345713953294998
2024-07-09,36.75,3.0833435,-0.29661465,2024-07-09,2.079801567910821
2024-07-09,36.75,3.1666718,-0.29593885,2024-07-09,9.50394748445699
2024-07-09,36.75,3.25,,2024-07-09,16.92811061876691
2024-07-09,36.833336,2.8333435,-0.3081509,2024-07-09,22.20863381656194
2024-07-09,36.833336,2.9166718,-0.3022428,2024-07-09,15.772124592603511
2024-07-09,36.833336,3.0,-0.30133522,2024-07-09,10.696398658202174
2024-07-09,36.833336,3.0833435,-0.3038966,2024-07-09,9.496747682395155
2024-07-09,36.833336,3.1666718,-0.30511844,2024-07-09,13.270048906298761
2024-07-09,36.833336,3.25,-0.30571356,2024-07-09,19.290330362086166
2024-07-09,36.91667,2.8333435,-0.31502357,2024-07-09,27.393082527538727
2024-07-09,36.91667,2.9166718,-0.30990383,2024-07-09,22.49852861582144
2024-07-09,36.91667,3.0,-0.30923325,2024-07-09,19.286865452625985
2024-07-09,36.91667,3.0833435,-0.3101275,2024-07-09,18.648990373299995
2024-07-09,36.91667,3.1666718,-0.30979323,2024-07-09,20.82299777897512
2024-07-09,36.91667,3.25,-0.30943805,2024-07-09,25.08797191414032
2024-07-10,36.583336,2.8333435,,2024-07-10,27.42486183499686
2024-07-10,36.583336,2.9166718,,2024-07-10,22.513610945271516
2024-07-10,36.583336,3.0,,2024-07-10,19.289317853545782
2024-07-10,36.583336,3.0833435,,2024-07-10,18.648702135525184
2024-07-10,36.583336,3.1666718,,2024-07-10,20.831708919035847
2024-07-10,36.583336,3.25,,2024-07-10,25.112182506309033
2024-07-10,36.66667,2.8333435,,2024-07-10,22.228234819302035
2024-07-10,36.66667,2.9166718,,2024-07-10,15.782881420103022
2024-07-10,36.66667,3.0,,2024-07-10,10.698609465725811
2024-07-10,36.66667,3.0833435,,2024-07-10,9.496464669132697
2024-07-10,36.66667,3.1666718,,2024-07-10,13.276882967911245
2024-07-10,36.66667,3.25,,2024-07-10,19.306074472517334
2024-07-10,36.75,2.8333435,-0.29514772,2024-07-10,20.194040166169533
2024-07-10,36.75,2.9166718,,2024-07-10,12.76987826840439
2024-07-10,36.75,3.0,,2024-07-10,5.345713953294998
2024-07-10,36.75,3.0833435,-0.29399425,2024-07-10,2.079801567910821
2024-07-10,36.75,3.1666718,-0.2924587,2024-07-10,9.50394748445699
2024-07-10,36.75,3.25,,2024-07-10,16.92811061876691
2024-07-10,36.833336,2.8333435,-0.3093347,2024-07-10,22.20863381656194
2024-07-10,36.833336,2.9166718,-0.30306172,2024-07-10,15.772124592603511
2024-07-10,36.833336,3.0,-0.30064416,2024-07-10,10.696398658202174
2024-07-10,36.833336,3.0833435,-0.30212164,2024-07-10,9.496747682395155
2024-07-10,36.833336,3.1666718,-0.30307844,2024-07-10,13.270048906298761
2024-07-10,36.833336,3.25,-0.30266383,2024-07-10,19.290330362086166
2024-07-10,36.91667,2.8333435,-0.32163218,2024-07-10,27.393082527538727
2024-07-10,36.91667,2.9166718,-0.31521514,2024-07-10,22.49852861582144
2024-07-10,36.91667,3.0,-0.3124367,2024-07-10,19.286865452625985
2024-07-10,36.91667,3.0833435,-0.31276026,2024-07-10,18.648990373299995
2024-07-10,36.91667,3.1666718,-0.31257018,2024-07-10,20.82299777897512
2024-07-10,36.91667,3.25,-0.31133032,2024-07-10,25.08797191414032
2024-07-11,36.583336,2.8333435,,2024-07-11,27.42486183499686
2024-07-11,36.583336,2.9166718,,2024-07-11,22.513610945271516
2024-07-11,36.583336,3.0,,2024-07-11,19.289317853545782
2024-07-11,36.583336,3.0833435,,2024-07-11,18.648702135525184
2024-07-11,36.583336,3.1666718,,2024-07-11,20.831708919035847
2024-07-11,36.583336,3.25,,2024-07-11,25.112182506309033
2024-07-11,36.66667,2.8333435,,2024-07-11,22.228234819302035
2024-07-11,36.66667,2.9166718,,2024-07-11,15.782881420103022
2024-07-11,36.66667,3.0,,2024-07-11,10.698609465725811
2024-07-11,36.66667,3.0833435,,2024-07-11,9.496464669132697
2024-07-11,36.66667,3.1666718,,2024-07-11,13.276882967911245
2024-07-11,36.66667,3.25,,2024-07-11,19.306074472517334
2024-07-11,36.75,2.8333435,-0.30942267,2024-07-11,20.194040166169533
2024-07-11,36.75,2.9166718,,2024-07-11,12.76987826840439
2024-07-11,36.75,3.0,,2024-07-11,5.345713953294998
2024-07-11,36.75,3.0833435,-0.3080867,2024-07-11,2.079801567910821
2024-07-11,36.75,3.1666718,-0.30710503,2024-07-11,9.50394748445699
2024-07-11,36.75,3.25,,2024-07-11,16.92811061876691
2024-07-11,36.833336,2.8333435,-0.3231342,2024-07-11,22.20863381656194
2024-07-11,36.833336,2.9166718,-0.31712863,2024-07-11,15.772124592603511
2024-07-11,36.833336,3.0,-0.31448886,2024-07-11,10.696398658202174
2024-07-11,36.833336,3.0833435,-0.31518427,2024-07-11,9.496747682395155
2024-07-11,36.833336,3.1666718,-0.3162232,2024-07-11,13.270048906298761
2024-07-11,36.833336,3.25,-0.31607506,2024-07-11,19.290330362086166
2024-07-11,36.91667,2.8333435,-0.33661053,2024-07-11,27.393082527538727
2024-07-11,36.91667,2.9166718,-0.3300871,2024-07-11,22.49852861582144
2024-07-11,36.91667,3.0,-0.32624343,2024-07-11,19.286865452625985
2024-07-11,36.91667,3.0833435,-0.3257899,2024-07-11,18.648990373299995
2024-07-11,36.91667,3.1666718,-0.32607493,2024-07-11,20.82299777897512
2024-07-11,36.91667,3.25,-0.32521018,2024-07-11,25.08797191414032
2024-07-12,36.583336,2.8333435,,2024-07-12,27.42486183499686
2024-07-12,36.583336,2.9166718,,2024-07-12,22.513610945271516
2024-07-12,36.583336,3.0,,2024-07-12,19.289317853545782
2024-07-12,36.583336,3.0833435,,2024-07-12,18.648702135525184
2024-07-12,36.583336,3.1666718,,2024-07-12,20.831708919035847
2024-07-12,36.583336,3.25,,2024-07-12,25.112182506309033
2024-07-12,36.66667,2.8333435,,2024-07-12,22.228234819302035
2024-07-12,36.66667,2.9166718,,2024-07-12,15.782881420103022
2024-07-12,36.66667,3.0,,2024-07-12,10.698609465725811
2024-07-12,36.66667,3.0833435,,2024-07-12,9.496464669132697
2024-07-12,36.66667,3.1666718,,2024-07-12,13.276882967911245
2024-07-12,36.66667,3.25,,2024-07-12,19.306074472517334
2024-07-12,36.75,2.8333435,-0.31558546,2024-07-12,20.194040166169533
2024-07-12,36.75,2.9166718,,2024-07-12,12.76987826840439
2024-07-12,36.75,3.0,,2024-07-12,5.345713953294998
2024-07-12,36.75,3.0833435,-0.31350794,2024-07-12,2.079801567910821
2024-07-12,36.75,3.1666718,-0.31255996,2024-07-12,9.50394748445699
2024-07-12,36.75,3.25,,2024-07-12,16.92811061876691
2024-07-12,36.833336,2.8333435,-0.32670057,2024-07-12,22.20863381656194
2024-07-12,36.833336,2.9166718,-0.32054195,2024-07-12,15.772124592603511
2024-07-12,36.833336,3.0,-0.31790587,2024-07-12,10.696398658202174
2024-07-12,36.833336,3.0833435,-0.3188518,2024-07-12,9.496747682395155
2024-07-12,36.833336,3.1666718,-0.3199651,2024-07-12,13.270048906298761
2024-07-12,36.833336,3.25,-0.31952742,2024-07-12,19.290330362086166
2024-07-12,36.91667,2.8333435,-0.33767858,2024-07-12,27.393082527538727
2024-07-12,36.91667,2.9166718,-0.33171093,2024-07-12,22.49852861582144
2024-07-12,36.91667,3.0,-0.32734245,2024-07-12,19.286865452625985
2024-07-12,36.91667,3.0833435,-0.32660028,2024-07-12,18.648990373299995
2024-07-12,36.91667,3.1666718,-0.32753348,2024-07-12,20.82299777897512
2024-07-12,36.91667,3.25,-0.32737166,2024-07-12,25.08797191414032
2024-07-13,36.583336,2.8333435,,2024-07-13,27.42486183499686
2024-07-13,36.583336,2.9166718,,2024-07-13,22.513610945271516
2024-07-13,36.583336,3.0,,2024-07-13,19.289317853545782
2024-07-13,36.583336,3.0833435,,2024-07-13,18.648702135525184
2024-07-13,36.583336,3.1666718,,2024-07-13,20.831708919035847
2024-07-13,36.583336,3.25,,2024-07-13,25.112182506309033
2024-07-13,36.66667,2.8333435,,2024-07-13,22.228234819302035
2024-07-13,36.66667,2.9166718,,2024-07-13,15.782881420103022
2024-07-13,36.66667,3.0,,2024-07-13,10.698609465725811
2024-07-13,36.66667,3.0833435,,2024-07-13,9.496464669132697
2024-07-13,36.66667,3.1666718,,2024-07-13,13.276882967911245
2024-07-13,36.66667,3.25,,2024-07-13,19.306074472517334
2024-07-13,36.75,2.8333435,-0.32117343,2024-07-13,20.194040166169533
2024-07-13,36.75,2.9166718,,2024-07-13,12.76987826840439
2024-07-13,36.75,3.0,,2024-07-13,5.345713953294998
2024-07-13,36.75,3.0833435,-0.31872576,2024-07-13,2.079801567910821
2024-07-13,36.75,3.1666718,-0.31833237,2024-07-13,9.50394748445699
2024-07-13,36.75,3.25,,2024-07-13,16.92811061876691
2024-07-13,36.833336,2.8333435,-0.3309921,2024-07-13,22.20863381656194
2024-07-13,36.833336,2.9166718,-0.32571995,2024-07-13,15.772124592603511
2024-07-13,36.833336,3.0,-0.32334226,2024-07-13,10.696398658202174
2024-07-13,36.833336,3.0833435,-0.32302845,2024-07-13,9.496747682395155
2024-07-13,36.833336,3.1666718,-0.3238031,2024-07-13,13.270048906298761
2024-07-13,36.833336,3.25,-0.32346067,2024-07-13,19.290330362086166
2024-07-13,36.91667,2.8333435,-0.33900884,2024-07-13,27.393082527538727
2024-07-13,36.91667,2.9166718,-0.33320802,2024-07-13,22.49852861582144
2024-07-13,36.91667,3.0,-0.32886827,2024-07-13,19.286865452625985
2024-07-13,36.91667,3.0833435,-0.3279619,2024-07-13,18.648990373299995
2024-07-13,36.91667,3.1666718,-0.32880208,2024-07-13,20.82299777897512
2024-07-13,36.91667,3.25,-0.3283309,2024-07-13,25.08797191414032
2024-07-14,36.583336,2.8333435,,2024-07-14,27.42486183499686
2024-07-14,36.583336,2.9166718,,2024-07-14,22.513610945271516
2024-07-14,36.583336,3.0,,2024-07-14,19.289317853545782
2024-07-14,36.583336,3.0833435,,2024-07-14,18.648702135525184
2024-07-14,36.583336,3.1666718,,2024-07-14,20.831708919035847
2024-07-14,36.583336,3.25,,2024-07-14,25.112182506309033
2024-07-14,36.66667,2.8333435,,2024-07-14,22.228234819302035
2024-07-14,36.66667,2.9166718,,2024-07-14,15.782881420103022
2024-07-14,36.66667,3.0,,2024-07-14,10.698609465725811
2024-07-14,36.66667,3.0833435,,2024-07-14,9.496464669132697
2024-07-14,36.66667,3.1666718,,2024-07-14,13.276882967911245
2024-07-14,36.66667,3.25,,2024-07-14,19.306074472517334
2024-07-14,36.75,2.8333435,-0.30946636,2024-07-14,20.194040166169533
2024-07-14,36.75,2.9166718,,2024-07-14,12.76987826840439
2024-07-14,36.75,3.0,,2024-07-14,5.345713953294998
2024-07-14,36.75,3.0833435,-0.3110137,2024-07-14,2.079801567910821
2024-07-14,36.75,3.1666718,-0.30997103,2024-07-14,9.50394748445699
2024-07-14,36.75,3.25,,2024-07-14,16.92811061876691
2024-07-14,36.833336,2.8333435,-0.32159987,2024-07-14,22.20863381656194
2024-07-14,36.833336,2.9166718,-0.31615028,2024-07-14,15.772124592603511
2024-07-14,36.833336,3.0,-0.3143856,2024-07-14,10.696398658202174
2024-07-14,36.833336,3.0833435,-0.31471145,2024-07-14,9.496747682395155
2024-07-14,36.833336,3.1666718,-0.31486073,2024-07-14,13.270048906298761
2024-07-14,36.833336,3.25,-0.31398562,2024-07-14,19.290330362086166
2024-07-14,36.91667,2.8333435,-0.33051616,2024-07-14,27.393082527538727
2024-07-14,36.91667,2.9166718,-0.32439506,2024-07-14,22.49852861582144
2024-07-14,36.91667,3.0,-0.3199154,2024-07-14,19.286865452625985
2024-07-14,36.91667,3.0833435,-0.31852674,2024-07-14,18.648990373299995
2024-07-14,36.91667,3.1666718,-0.31811684,2024-07-14,20.82299777897512
2024-07-14,36.91667,3.25,-0.31658408,2024-07-14,25.08797191414032
2024-07-15,36.583336,2.8333435,,2024-07-15,27.42486183499686
2024-07-15,36.583336,2.9166718,,2024-07-15,22.513610945271516
2024-07-15,36.583336,3.0,,2024-07-15,19.289317853545782
2024-07-15,36.583336,3.0833435,,2024-07-15,18.648702135525184
2024-07-15,36.583336,3.1666718,,2024-07-15,20.831708919035847
2024-07-15,36.583336,3.25,,2024-07-15,25.112182506309033
2024-07-15,36.66667,2.8333435,,2024-07-15,22.228234819302035
2024-07-15,36.66667,2.9166718,,2024-07-15,15.782881420103022
2024-07-15,36.66667,3.0,,2024-07-15,10.698609465725811
2024-07-15,36.66667,3.0833435,,2024-07-15,9.496464669132697
2024-07-15,36.66667,3.1666718,,2024-07-15,13.276882967911245
2024-07-15,36.66667,3.25,,2024-07-15,19.306074472517334
2024-07-15,36.75,2.8333435,-0.29244882,2024-07-15,20.194040166169533
2024-07-15,36.75,2.9166718,,2024-07-15,12.76987826840439
2024-07-15,36.75,3.0,,2024-07-15,5.345713953294998
2024-07-15,36.75,3.0833435,-0.29242554,2024-07-15,2.079801567910821
2024-07-15,36.75,3.1666718,-0.29167053,2024-07-15,9.50394748445699
2024-07-15,36.75,3.25,,2024-07-15,16.92811061876691
2024-07-15,36.833336,2.8333435,-0.30629253,2024-07-15,22.20863381656194
2024-07-15,36.833336,2.9166718,-0.29956222,2024-07-15,15.772124592603511
2024-07-15,36.833336,3.0,-0.29709327,2024-07-15,10.696398658202174
2024-07-15,36.833336,3.0833435,-0.29818043,2024-07-15,9.496747682395155
2024-07-15,36.833336,3.1666718,-0.29868037,2024-07-15,13.270048906298761
2024-07-15,36.833336,3.25,-0.29761225,2024-07-15,19.290330362086166
2024-07-15,36.91667,2.8333435,-0.31715035,2024-07-15,27.393082527538727
2024-07-15,36.91667,2.9166718,-0.3101985,2024-07-15,22.49852861582144
2024-07-15,36.91667,3.0,-0.3057987,2024-07-15,19.286865452625985
2024-07-15,36.91667,3.0833435,-0.30430612,2024-07-15,18.648990373299995
2024-07-15,36.91667,3.1666718,-0.3031965,2024-07-15,20.82299777897512
2024-07-15,36.91667,3.25,-0.3019286,2024-07-15,25.08797191414032
2024-07-16,36.583336,2.8333435,,2024-07-16,27.42486183499686
2024-07-16,36.583336,2.9166718,,2024-07-16,22.513610945271516
2024-07-16,36.583336,3.0,,2024-07-16,19.289317853545782
2024-07-16,36.583336,3.0833435,,2024-07-16,18.648702135525184
2024-07-16,36.583336,3.1666718,,2024-07-16,20.831708919035847
2024-07-16,36.583336,3.25,,2024-07-16,25.112182506309033
2024-07-16,36.66667,2.8333435,,2024-07-16,22.228234819302035
2024-07-16,36.66667,2.9166718,,2024-07-16,15.782881420103022
2024-07-16,36.66667,3.0,,2024-07-16,10.698609465725811
2024-07-16,36.66667,3.0833435,,2024-07-16,9.496464669132697
2024-07-16,36.66667,3.1666718,,2024-07-16,13.276882967911245
2024-07-16,36.66667,3.25,,2024-07-16,19.306074472517334
2024-07-16,36.75,2.8333435,-0.2849928,2024-07-16,20.194040166169533
2024-07-16,36.75,2.9166718,,2024-07-16,12.76987826840439
2024-07-16,36.75,3.0,,2024-07-16,5.345713953294998
2024-07-16,36.75,3.0833435,-0.28014773,2024-07-16,2.079801567910821
2024-07-16,36.75,3.1666718,-0.2794682,2024-07-16,9.50394748445699
2024-07-16,36.75,3.25,,2024-07-16,16.92811061876691
2024-07-16,36.833336,2.8333435,-0.29510075,2024-07-16,22.20863381656194
2024-07-16,36.833336,2.9166718,-0.28869525,2024-07-16,15.772124592603511
2024-07-16,36.833336,3.0,-0.28579977,2024-07-16,10.696398658202174
2024-07-16,36.833336,3.0833435,-0.28625247,2024-07-16,9.496747682395155
2024-07-16,36.833336,3.1666718,-0.28664157,2024-07-16,13.270048906298761
2024-07-16,36.833336,3.25,-0.28519413,2024-07-16,19.290330362086166
2024-07-16,36.91667,2.8333435,-0.3046687,2024-07-16,27.393082527538727
2024-07-16,36.91667,2.9166718,-0.29759717,2024-07-16,22.49852861582144
2024-07-16,36.91667,3.0,-0.29274827,2024-07-16,19.286865452625985
2024-07-16,36.91667,3.0833435,-0.291129,2024-07-16,18.648990373299995
2024-07-16,36.91667,3.1666718,-0.29052794,2024-07-16,20.82299777897512
2024-07-16,36.91667,3.25,-0.29017258,2024-07-16,25.08797191414032
2024-07-17,36.583336,2.8333435,,2024-07-17,27.42486183499686
2024-07-17,36.583336,2.9166718,,2024-07-17,22.513610945271516
2024-07-17,36.583336,3.0,,2024-07-17,19.289317853545782
2024-07-17,36.583336,3.0833435,,2024-07-17,18.648702135525184
2024-07-17,36.583336,3.1666718,,2024-07-17,20.831708919035847
2024-07-17,36.583336,3.25,,2024-07-17,25.112182506309033
2024-07-17,36.66667,2.8333435,,2024-07-17,22.228234819302035
2024-07-17,36.66667,2.9166718,,2024-07-17,15.782881420103022
2024-07-17,36.66667,3.0,,2024-07-17,10.698609465725811
2024-07-17,36.66667,3.0833435,,2024-07-17,9.496464669132697
2024-07-17,36.66667,3.1666718,,2024-07-17,13.276882967911245
2024-07-17,36.66667,3.25,,2024-07-17,19.306074472517334
2024-07-17,36.75,2.8333435,-0.29067644,2024-07-17,20.194040166169533
2024-07-17,36.75,2.9166718,,2024-07-17,12.76987826840439
2024-07-17,36.75,3.0,,2024-07-17,5.345713953294998
2024-07-17,36.75,3.0833435,-0.28927866,2024-07-17,2.079801567910821
2024-07-17,36.75,3.1666718,-0.28984487,2024-07-17,9.50394748445699
2024-07-17,36.75,3.25,,2024-07-17,16.92811061876691
2024-07-17,36.833336,2.8333435,-0.29771167,2024-07-17,22.20863381656194
2024-07-17,36.833336,2.9166718,-0.29349276,2024-07-17,15.772124592603511
2024-07-17,36.833336,3.0,-0.292602,2024-07-17,10.696398658202174
2024-07-17,36.833336,3.0833435,-0.29258847,2024-07-17,9.496747682395155
2024-07-17,36.833336,3.1666718,-0.29321018,2024-07-17,13.270048906298761
2024-07-17,36.833336,3.25,-0.2935709,2024-07-17,19.290330362086166
2024-07-17,36.91667,2.8333435,-0.30375457,2024-07-17,27.393082527538727
2024-07-17,36.91667,2.9166718,-0.29781318,2024-07-17,22.49852861582144
2024-07-17,36.91667,3.0,-0.29407498,2024-07-17,19.286865452625985
2024-07-17,36.91667,3.0833435,-0.2927744,2024-07-17,18.648990373299995
2024-07-17,36.91667,3.1666718,-0.292759,2024-07-17,20.82299777897512
2024-07-17,36.91667,3.25,-0.29329604,2024-07-17,25.08797191414032
2024-07-18,36.583336,2.8333435,,2024-07-18,27.42486183499686
2024-07-18,36.583336,2.9166718,,2024-07-18,22.513610945271516
2024-07-18,36.583336,3.0,,2024-07-18,19.289317853545782
2024-07-18,36.583336,3.0833435,,2024-07-18,18.648702135525184
2024-07-18,36.583336,3.1666718,,2024-07-18,20.831708919035847
2024-07-18,36.583336,3.25,,2024-07-18,25.112182506309033
2024-07-18,36.66667,2.8333435,,2024-07-18,22.228234819302035
2024-07-18,36.66667,2.9166718,,2024-07-18,15.782881420103022
2024-07-18,36.66667,3.0,,2024-07-18,10.698609465725811
2024-07-18,36.66667,3.0833435,,2024-07-18,9.496464669132697
2024-07-18,36.66667,3.1666718,,2024-07-18,13.276882967911245
2024-07-18,36.66667,3.25,,2024-07-18,19.306074472517334
2024-07-18,36.75,2.8333435,-0.30683446,2024-07-18,20.194040166169533
2024-07-18,36.75,2.9166718,,2024-07-18,12.76987826840439
2024-07-18,36.75,3.0,,2024-07-18,5.345713953294998
2024-07-18,36.75,3.0833435,-0.30401415,2024-07-18,2.079801567910821
2024-07-18,36.75,3.1666718,-0.3036086,2024-07-18,9.50394748445699
2024-07-18,36.75,3.25,,2024-07-18,16.92811061876691
2024-07-18,36.833336,2.8333435,-0.31042683,2024-07-18,22.20863381656194
