time,latitude,longitude,VHM0,day,distance_km
2024-08-18 15:00:00,37.2,2.8,0.28,2024-08-18,55.11103585981329
2024-08-18 15:00:00,37.2,3.0,0.32,2024-08-18,50.32082583162587
2024-08-18 15:00:00,37.2,3.2,0.35000000000000003,2024-08-18,51.56011773253141
2024-08-18 15:00:00,37.2,3.4,0.38,2024-08-18,58.446613855048376
2024-08-18 15:00:00,37.2,3.6,0.39,2024-08-18,69.31710848373328
2024-08-18 18:00:00,36.4,2.6,,2024-08-18,56.585663571160296
2024-08-18 18:00:00,36.4,2.8,,2024-08-18,45.317434636236506
2024-08-18 18:00:00,36.4,3.0,,2024-08-18,39.28521407247838
2024-08-18 18:00:00,36.4,3.2,,2024-08-18,40.876809333948785
2024-08-18 18:00:00,36.4,3.4,,2024-08-18,49.36016705960657
2024-08-18 18:00:00,36.4,3.6,,2024-08-18,61.96659513921389
2024-08-18 18:00:00,36.6,2.6,0.16,2024-08-18,44.284936042867834
2024-08-18 18:00:00,36.6,2.8,,2024-08-18,28.56319403182466
2024-08-18 18:00:00,36.6,3.0,,2024-08-18,17.51665763490958
2024-08-18 18:00:00,36.6,3.2,,2024-08-18,20.834803137838325
2024-08-18 18:00:00,36.6,3.4,,2024-08-18,34.60668942631392
2024-08-18 18:00:00,36.6,3.6,,2024-08-18,50.96497136686656
2024-08-18 18:00:00,36.8,2.6,0.23,2024-08-18,41.3459957842098
2024-08-18 18:00:00,36.8,2.8,0.25,2024-08-18,23.81531164202181
2024-08-18 18:00:00,36.8,3.0,0.26,2024-08-18,7.71164775832373
2024-08-18 18:00:00,36.8,3.2,0.29,2024-08-18,13.652634841593615
2024-08-18 18:00:00,36.8,3.4,0.3,2024-08-18,30.788692179572458
2024-08-18 18:00:00,36.8,3.6,0.3,2024-08-18,48.416010939023316
2024-08-18 18:00:00,37.0,2.6,0.29,2024-08-18,49.46668838567102
2024-08-18 18:00:00,37.0,2.8,0.35000000000000003,2024-08-18,36.160992740141566
2024-08-18 18:00:00,37.0,3.0,0.41000000000000003,2024-08-18,28.306273869736685
2024-08-18 18:00:00,37.0,3.2,0.45,2024-08-18,30.46043732523778
2024-08-18 18:00:00,37.0,3.4,0.47000000000000003,2024-08-18,41.07793100546198
2024-08-18 18:00:00,37.0,3.6,0.47000000000000003,2024-08-18,55.49696283220268
2024-08-18 18:00:00,37.2,2.6,0.28,2024-08-18,64.60314442386236
2024-08-18 18:00:00,37.2,2.8,0.34,2024-08-18,55.11103585981329
2024-08-18 18:00:00,37.2,3.0,0.41000000000000003,2024-08-18,50.32082583162587
2024-08-18 18:00:00,37.2,3.2,0.45,2024-08-18,51.56011773253141
2024-08-18 18:00:00,37.2,3.4,0.49,2024-08-18,58.446613855048376
2024-08-18 18:00:00,37.2,3.6,0.51,2024-08-18,69.31710848373328
2024-08-18 21:00:00,36.4,2.6,,2024-08-18,56.585663571160296
2024-08-18 21:00:00,36.4,2.8,,2024-08-18,45.317434636236506
2024-08-18 21:00:00,36.4,3.0,,2024-08-18,39.28521407247838
2024-08-18 21:00:00,36.4,3.2,,2024-08-18,40.876809333948785
2024-08-18 21:00:00,36.4,3.4,,2024-08-18,49.36016705960657
2024-08-18 21:00:00,36.4,3.6,,2024-08-18,61.96659513921389
2024-08-18 21:00:00,36.6,2.6,0.15,2024-08-18,44.284936042867834
2024-08-18 21:00:00,36.6,2.8,,2024-08-18,28.56319403182466
2024-08-18 21:00:00,36.6,3.0,,2024-08-18,17.51665763490958
2024-08-18 21:00:00,36.6,3.2,,2024-08-18,20.834803137838325
2024-08-18 21:00:00,36.6,3.4,,2024-08-18,34.60668942631392
2024-08-18 21:00:00,36.6,3.6,,2024-08-18,50.96497136686656
2024-08-18 21:00:00,36.8,2.6,0.23,2024-08-18,41.3459957842098
2024-08-18 21:00:00,36.8,2.8,0.26,2024-08-18,23.81531164202181
2024-08-18 21:00:00,36.8,3.0,0.27,2024-08-18,7.71164775832373
2024-08-18 21:00:00,36.8,3.2,0.29,2024-08-18,13.652634841593615
2024-08-18 21:00:00,36.8,3.4,0.29,2024-08-18,30.788692179572458
2024-08-18 21:00:00,36.8,3.6,0.29,2024-08-18,48.416010939023316
2024-08-18 21:00:00,37.0,2.6,0.35000000000000003,2024-08-18,49.46668838567102
2024-08-18 21:00:00,37.0,2.8,0.39,2024-08-18,36.160992740141566
2024-08-18 21:00:00,37.0,3.0,0.43,2024-08-18,28.306273869736685
2024-08-18 21:00:00,37.0,3.2,0.45,2024-08-18,30.46043732523778
2024-08-18 21:00:00,37.0,3.4,0.45,2024-08-18,41.07793100546198
2024-08-18 21:00:00,37.0,3.6,0.45,2024-08-18,55.49696283220268
2024-08-18 21:00:00,37.2,2.6,0.36,2024-08-18,64.60314442386236
2024-08-18 21:00:00,37.2,2.8,0.42,2024-08-18,55.11103585981329
2024-08-18 21:00:00,37.2,3.0,0.47000000000000003,2024-08-18,50.32082583162587
2024-08-18 21:00:00,37.2,3.2,0.5,2024-08-18,51.56011773253141
2024-08-18 21:00:00,37.2,3.4,0.52,2024-08-18,58.446613855048376
2024-08-18 21:00:00,37.2,3.6,0.52,2024-08-18,69.31710848373328
2024-08-19 00:00:00,36.4,2.6,,2024-08-19,56.585663571160296
2024-08-19 00:00:00,36.4,2.8,,2024-08-19,45.317434636236506
2024-08-19 00:00:00,36.4,3.0,,2024-08-19,39.28521407247838
2024-08-19 00:00:00,36.4,3.2,,2024-08-19,40.876809333948785
2024-08-19 00:00:00,36.4,3.4,,2024-08-19,49.36016705960657
2024-08-19 00:00:00,36.4,3.6,,2024-08-19,61.96659513921389
2024-08-19 00:00:00,36.6,2.6,0.16,2024-08-19,44.284936042867834
2024-08-19 00:00:00,36.6,2.8,,2024-08-19,28.56319403182466
2024-08-19 00:00:00,36.6,3.0,,2024-08-19,17.51665763490958
2024-08-19 00:00:00,36.6,3.2,,2024-08-19,20.834803137838325
2024-08-19 00:00:00,36.6,3.4,,2024-08-19,34.60668942631392
2024-08-19 00:00:00,36.6,3.6,,2024-08-19,50.96497136686656
2024-08-19 00:00:00,36.8,2.6,0.25,2024-08-19,41.3459957842098
2024-08-19 00:00:00,36.8,2.8,0.26,2024-08-19,23.81531164202181
2024-08-19 00:00:00,36.8,3.0,0.27,2024-08-19,7.71164775832373
2024-08-19 00:00:00,36.8,3.2,0.28,2024-08-19,13.652634841593615
2024-08-19 00:00:00,36.8,3.4,0.26,2024-08-19,30.788692179572458
2024-08-19 00:00:00,36.8,3.6,0.25,2024-08-19,48.416010939023316
2024-08-19 00:00:00,37.0,2.6,0.37,2024-08-19,49.46668838567102
2024-08-19 00:00:00,37.0,2.8,0.39,2024-08-19,36.160992740141566
2024-08-19 00:00:00,37.0,3.0,0.41000000000000003,2024-08-19,28.306273869736685
2024-08-19 00:00:00,37.0,3.2,0.41000000000000003,2024-08-19,30.46043732523778
2024-08-19 00:00:00,37.0,3.4,0.4,2024-08-19,41.07793100546198
2024-08-19 00:00:00,37.0,3.6,0.38,2024-08-19,55.49696283220268
2024-08-19 00:00:00,37.2,2.6,0.4,2024-08-19,64.60314442386236
2024-08-19 00:00:00,37.2,2.8,0.44,2024-08-19,55.11103585981329
2024-08-19 00:00:00,37.2,3.0,0.46,2024-08-19,50.32082583162587
2024-08-19 00:00:00,37.2,3.2,0.47000000000000003,2024-08-19,51.56011773253141
2024-08-19 00:00:00,37.2,3.4,0.48,2024-08-19,58.446613855048376
2024-08-19 00:00:00,37.2,3.6,0.48,2024-08-19,69.31710848373328
2024-08-19 03:00:00,36.4,2.6,,2024-08-19,56.585663571160296
2024-08-19 03:00:00,36.4,2.8,,2024-08-19,45.317434636236506
2024-08-19 03:00:00,36.4,3.0,,2024-08-19,39.28521407247838
2024-08-19 03:00:00,36.4,3.2,,2024-08-19,40.876809333948785
2024-08-19 03:00:00,36.4,3.4,,2024-08-19,49.36016705960657
2024-08-19 03:00:00,36.4,3.6,,2024-08-19,61.96659513921389
2024-08-19 03:00:00,36.6,2.6,0.17,2024-08-19,44.284936042867834
2024-08-19 03:00:00,36.6,2.8,,2024-08-19,28.56319403182466
2024-08-19 03:00:00,36.6,3.0,,2024-08-19,17.51665763490958
2024-08-19 03:00:00,36.6,3.2,,2024-08-19,20.834803137838325
2024-08-19 03:00:00,36.6,3.4,,2024-08-19,34.60668942631392
2024-08-19 03:00:00,36.6,3.6,,2024-08-19,50.96497136686656
2024-08-19 03:00:00,36.8,2.6,0.26,2024-08-19,41.3459957842098
2024-08-19 03:00:00,36.8,2.8,0.26,2024-08-19,23.81531164202181
2024-08-19 03:00:00,36.8,3.0,0.26,2024-08-19,7.71164775832373
2024-08-19 03:00:00,36.8,3.2,0.26,2024-08-19,13.652634841593615
2024-08-19 03:00:00,36.8,3.4,0.24,2024-08-19,30.788692179572458
2024-08-19 03:00:00,36.8,3.6,0.23,2024-08-19,48.416010939023316
2024-08-19 03:00:00,37.0,2.6,0.4,2024-08-19,49.46668838567102
2024-08-19 03:00:00,37.0,2.8,0.41000000000000003,2024-08-19,36.160992740141566
2024-08-19 03:00:00,37.0,3.0,0.42,2024-08-19,28.306273869736685
2024-08-19 03:00:00,37.0,3.2,0.41000000000000003,2024-08-19,30.46043732523778
2024-08-19 03:00:00,37.0,3.4,0.39,2024-08-19,41.07793100546198
2024-08-19 03:00:00,37.0,3.6,0.37,2024-08-19,55.49696283220268
2024-08-19 03:00:00,37.2,2.6,0.44,2024-08-19,64.60314442386236
2024-08-19 03:00:00,37.2,2.8,0.47000000000000003,2024-08-19,55.11103585981329
2024-08-19 03:00:00,37.2,3.0,0.49,2024-08-19,50.32082583162587
2024-08-19 03:00:00,37.2,3.2,0.5,2024-08-19,51.56011773253141
2024-08-19 03:00:00,37.2,3.4,0.5,2024-08-19,58.446613855048376
2024-08-19 03:00:00,37.2,3.6,0.49,2024-08-19,69.31710848373328
2024-08-19 06:00:00,36.4,2.6,,2024-08-19,56.585663571160296
2024-08-19 06:00:00,36.4,2.8,,2024-08-19,45.317434636236506
2024-08-19 06:00:00,36.4,3.0,,2024-08-19,39.28521407247838
2024-08-19 06:00:00,36.4,3.2,,2024-08-19,40.876809333948785
2024-08-19 06:00:00,36.4,3.4,,2024-08-19,49.36016705960657
2024-08-19 06:00:00,36.4,3.6,,2024-08-19,61.96659513921389
2024-08-19 06:00:00,36.6,2.6,0.17,2024-08-19,44.284936042867834
2024-08-19 06:00:00,36.6,2.8,,2024-08-19,28.56319403182466
2024-08-19 06:00:00,36.6,3.0,,2024-08-19,17.51665763490958
2024-08-19 06:00:00,36.6,3.2,,2024-08-19,20.834803137838325
2024-08-19 06:00:00,36.6,3.4,,2024-08-19,34.60668942631392
2024-08-19 06:00:00,36.6,3.6,,2024-08-19,50.96497136686656
2024-08-19 06:00:00,36.8,2.6,0.28,2024-08-19,41.3459957842098
2024-08-19 06:00:00,36.8,2.8,0.27,2024-08-19,23.81531164202181
2024-08-19 06:00:00,36.8,3.0,0.27,2024-08-19,7.71164775832373
2024-08-19 06:00:00,36.8,3.2,0.27,2024-08-19,13.652634841593615
2024-08-19 06:00:00,36.8,3.4,0.25,2024-08-19,30.788692179572458
2024-08-19 06:00:00,36.8,3.6,0.24,2024-08-19,48.416010939023316
2024-08-19 06:00:00,37.0,2.6,0.44,2024-08-19,49.46668838567102
2024-08-19 06:00:00,37.0,2.8,0.44,2024-08-19,36.160992740141566
2024-08-19 06:00:00,37.0,3.0,0.44,2024-08-19,28.306273869736685
2024-08-19 06:00:00,37.0,3.2,0.44,2024-08-19,30.46043732523778
2024-08-19 06:00:00,37.0,3.4,0.42,2024-08-19,41.07793100546198
2024-08-19 06:00:00,37.0,3.6,0.4,2024-08-19,55.49696283220268
2024-08-19 06:00:00,37.2,2.6,0.5,2024-08-19,64.60314442386236
2024-08-19 06:00:00,37.2,2.8,0.52,2024-08-19,55.11103585981329
2024-08-19 06:00:00,37.2,3.0,0.53,2024-08-19,50.32082583162587
2024-08-19 06:00:00,37.2,3.2,0.54,2024-08-19,51.56011773253141
2024-08-19 06:00:00,37.2,3.4,0.54,2024-08-19,58.446613855048376
2024-08-19 06:00:00,37.2,3.6,0.54,2024-08-19,69.31710848373328
2024-08-19 09:00:00,36.4,2.6,,2024-08-19,56.585663571160296
2024-08-19 09:00:00,36.4,2.8,,2024-08-19,45.317434636236506
2024-08-19 09:00:00,36.4,3.0,,2024-08-19,39.28521407247838
2024-08-19 09:00:00,36.4,3.2,,2024-08-19,40.876809333948785
2024-08-19 09:00:00,36.4,3.4,,2024-08-19,49.36016705960657
2024-08-19 09:00:00,36.4,3.6,,2024-08-19,61.96659513921389
2024-08-19 09:00:00,36.6,2.6,0.2,2024-08-19,44.284936042867834
2024-08-19 09:00:00,36.6,2.8,,2024-08-19,28.56319403182466
2024-08-19 09:00:00,36.6,3.0,,2024-08-19,17.51665763490958
2024-08-19 09:00:00,36.6,3.2,,2024-08-19,20.834803137838325
2024-08-19 09:00:00,36.6,3.4,,2024-08-19,34.60668942631392
2024-08-19 09:00:00,36.6,3.6,,2024-08-19,50.96497136686656
2024-08-19 09:00:00,36.8,2.6,0.37,2024-08-19,41.3459957842098
2024-08-19 09:00:00,36.8,2.8,0.36,2024-08-19,23.81531164202181
2024-08-19 09:00:00,36.8,3.0,0.33,2024-08-19,7.71164775832373
2024-08-19 09:00:00,36.8,3.2,0.34,2024-08-19,13.652634841593615
2024-08-19 09:00:00,36.8,3.4,0.34,2024-08-19,30.788692179572458
2024-08-19 09:00:00,36.8,3.6,0.33,2024-08-19,48.416010939023316
2024-08-19 09:00:00,37.0,2.6,0.6,2024-08-19,49.46668838567102
2024-08-19 09:00:00,37.0,2.8,0.61,2024-08-19,36.160992740141566
2024-08-19 09:00:00,37.0,3.0,0.62,2024-08-19,28.306273869736685
2024-08-19 09:00:00,37.0,3.2,0.64,2024-08-19,30.46043732523778
2024-08-19 09:00:00,37.0,3.4,0.65,2024-08-19,41.07793100546198
2024-08-19 09:00:00,37.0,3.6,0.64,2024-08-19,55.49696283220268
2024-08-19 09:00:00,37.2,2.6,0.68,2024-08-19,64.60314442386236
2024-08-19 09:00:00,37.2,2.8,0.7000000000000001,2024-08-19,55.11103585981329
2024-08-19 09:00:00,37.2,3.0,0.73,2024-08-19,50.32082583162587
2024-08-19 09:00:00,37.2,3.2,0.74,2024-08-19,51.56011773253141
2024-08-19 09:00:00,37.2,3.4,0.75,2024-08-19,58.446613855048376
2024-08-19 09:00:00,37.2,3.6,0.76,2024-08-19,69.31710848373328
2024-08-19 12:00:00,36.4,2.6,,2024-08-19,56.585663571160296
2024-08-19 12:00:00,36.4,2.8,,2024-08-19,45.317434636236506
2024-08-19 12:00:00,36.4,3.0,,2024-08-19,39.28521407247838
2024-08-19 12:00:00,36.4,3.2,,2024-08-19,40.876809333948785
2024-08-19 12:00:00,36.4,3.4,,2024-08-19,49.36016705960657
2024-08-19 12:00:00,36.4,3.6,,2024-08-19,61.96659513921389
2024-08-19 12:00:00,36.6,2.6,0.33,2024-08-19,44.284936042867834
2024-08-19 12:00:00,36.6,2.8,,2024-08-19,28.56319403182466
2024-08-19 12:00:00,36.6,3.0,,2024-08-19,17.51665763490958
2024-08-19 12:00:00,36.6,3.2,,2024-08-19,20.834803137838325
2024-08-19 12:00:00,36.6,3.4,,2024-08-19,34.60668942631392
2024-08-19 12:00:00,36.6,3.6,,2024-08-19,50.96497136686656
2024-08-19 12:00:00,36.8,2.6,0.56,2024-08-19,41.3459957842098
2024-08-19 12:00:00,36.8,2.8,0.56,2024-08-19,23.81531164202181
2024-08-19 12:00:00,36.8,3.0,0.53,2024-08-19,7.71164775832373
2024-08-19 12:00:00,36.8,3.2,0.56,2024-08-19,13.652634841593615
2024-08-19 12:00:00,36.8,3.4,0.5700000000000001,2024-08-19,30.788692179572458
2024-08-19 12:00:00,36.8,3.6,0.58,2024-08-19,48.416010939023316
2024-08-19 12:00:00,37.0,2.6,0.73,2024-08-19,49.46668838567102
2024-08-19 12:00:00,37.0,2.8,0.78,2024-08-19,36.160992740141566
2024-08-19 12:00:00,37.0,3.0,0.8200000000000001,2024-08-19,28.306273869736685
2024-08-19 12:00:00,37.0,3.2,0.86,2024-08-19,30.46043732523778
2024-08-19 12:00:00,37.0,3.4,0.89,2024-08-19,41.07793100546198
2024-08-19 12:00:00,37.0,3.6,0.91,2024-08-19,55.49696283220268
2024-08-19 12:00:00,37.2,2.6,0.76,2024-08-19,64.60314442386236
2024-08-19 12:00:00,37.2,2.8,0.81,2024-08-19,55.11103585981329
2024-08-19 12:00:00,37.2,3.0,0.86,2024-08-19,50.32082583162587
2024-08-19 12:00:00,37.2,3.2,0.9,2024-08-19,51.56011773253141
2024-08-19 12:00:00,37.2,3.4,0.9400000000000001,2024-08-19,58.446613855048376
2024-08-19 12:00:00,37.2,3.6,0.97,2024-08-19,69.31710848373328
2024-08-19 15:00:00,36.4,2.6,,2024-08-19,56.585663571160296
2024-08-19 15:00:00,36.4,2.8,,2024-08-19,45.317434636236506
2024-08-19 15:00:00,36.4,3.0,,2024-08-19,39.28521407247838
2024-08-19 15:00:00,36.4,3.2,,2024-08-19,40.876809333948785
2024-08-19 15:00:00,36.4,3.4,,2024-08-19,49.36016705960657
2024-08-19 15:00:00,36.4,3.6,,2024-08-19,61.96659513921389
2024-08-19 15:00:00,36.6,2.6,0.49,2024-08-19,44.284936042867834
2024-08-19 15:00:00,36.6,2.8,,2024-08-19,28.56319403182466
2024-08-19 15:00:00,36.6,3.0,,2024-08-19,17.51665763490958
2024-08-19 15:00:00,36.6,3.2,,2024-08-19,20.834803137838325
2024-08-19 15:00:00,36.6,3.4,,2024-08-19,34.60668942631392
2024-08-19 15:00:00,36.6,3.6,,2024-08-19,50.96497136686656
2024-08-19 15:00:00,36.8,2.6,0.76,2024-08-19,41.3459957842098
2024-08-19 15:00:00,36.8,2.8,0.77,2024-08-19,23.81531164202181
2024-08-19 15:00:00,36.8,3.0,0.76,2024-08-19,7.71164775832373
2024-08-19 15:00:00,36.8,3.2,0.8,2024-08-19,13.652634841593615
2024-08-19 15:00:00,36.8,3.4,0.8200000000000001,2024-08-19,30.788692179572458
2024-08-19 15:00:00,36.8,3.6,0.8200000000000001,2024-08-19,48.416010939023316
2024-08-19 15:00:00,37.0,2.6,0.92,2024-08-19,49.46668838567102
2024-08-19 15:00:00,37.0,2.8,1.0,2024-08-19,36.160992740141566
2024-08-19 15:00:00,37.0,3.0,1.05,2024-08-19,28.306273869736685
2024-08-19 15:00:00,37.0,3.2,1.11,2024-08-19,30.46043732523778
2024-08-19 15:00:00,37.0,3.4,1.1500000000000001,2024-08-19,41.07793100546198
2024-08-19 15:00:00,37.0,3.6,1.17,2024-08-19,55.49696283220268
2024-08-19 15:00:00,37.2,2.6,0.92,2024-08-19,64.60314442386236
2024-08-19 15:00:00,37.2,2.8,1.0,2024-08-19,55.11103585981329
2024-08-19 15:00:00,37.2,3.0,1.08,2024-08-19,50.32082583162587
2024-08-19 15:00:00,37.2,3.2,1.1500000000000001,2024-08-19,51.56011773253141
2024-08-19 15:00:00,37.2,3.4,1.2,2024-08-19,58.446613855048376
2024-08-19 15:00:00,37.2,3.6,1.25,2024-08-19,69.31710848373328
2024-08-19 18:00:00,36.4,2.6,,2024-08-19,56.585663571160296
2024-08-19 18:00:00,36.4,2.8,,2024-08-19,45.317434636236506
2024-08-19 18:00:00,36.4,3.0,,2024-08-19,39.28521407247838
2024-08-19 18:00:00,36.4,3.2,,2024-08-19,40.876809333948785
2024-08-19 18:00:00,36.4,3.4,,2024-08-19,49.36016705960657
2024-08-19 18:00:00,36.4,3.6,,2024-08-19,61.96659513921389
2024-08-19 18:00:00,36.6,2.6,0.64,2024-08-19,44.284936042867834
2024-08-19 18:00:00,36.6,2.8,,2024-08-19,28.56319403182466
2024-08-19 18:00:00,36.6,3.0,,2024-08-19,17.51665763490958
2024-08-19 18:00:00,36.6,3.2,,2024-08-19,20.834803137838325
2024-08-19 18:00:00,36.6,3.4,,2024-08-19,34.60668942631392
2024-08-19 18:00:00,36.6,3.6,,2024-08-19,50.96497136686656
2024-08-19 18:00:00,36.8,2.6,0.92,2024-08-19,41.3459957842098
2024-08-19 18:00:00,36.8,2.8,0.9500000000000001,2024-08-19,23.81531164202181
2024-08-19 18:00:00,36.8,3.0,0.9500000000000001,2024-08-19,7.71164775832373
2024-08-19 18:00:00,36.8,3.2,1.0,2024-08-19,13.652634841593615
2024-08-19 18:00:00,36.8,3.4,1.02,2024-08-19,30.788692179572458
2024-08-19 18:00:00,36.8,3.6,1.02,2024-08-19,48.416010939023316
2024-08-19 18:00:00,37.0,2.6,1.19,2024-08-19,49.46668838567102
2024-08-19 18:00:00,37.0,2.8,1.29,2024-08-19,36.160992740141566
2024-08-19 18:00:00,37.0,3.0,1.35,2024-08-19,28.306273869736685
2024-08-19 18:00:00,37.0,3.2,1.41,2024-08-19,30.46043732523778
2024-08-19 18:00:00,37.0,3.4,1.47,2024-08-19,41.07793100546198
2024-08-19 18:00:00,37.0,3.6,1.53,2024-08-19,55.49696283220268
2024-08-19 18:00:00,37.2,2.6,1.18,2024-08-19,64.60314442386236
2024-08-19 18:00:00,37.2,2.8,1.3,2024-08-19,55.11103585981329
2024-08-19 18:00:00,37.2,3.0,1.3800000000000001,2024-08-19,50.32082583162587
2024-08-19 18:00:00,37.2,3.2,1.46,2024-08-19,51.56011773253141
2024-08-19 18:00:00,37.2,3.4,1.54,2024-08-19,58.446613855048376
2024-08-19 18:00:00,37.2,3.6,1.62,2024-08-19,69.31710848373328
2024-08-19 21:00:00,36.4,2.6,,2024-08-19,56.585663571160296
2024-08-19 21:00:00,36.4,2.8,,2024-08-19,45.317434636236506
2024-08-19 21:00:00,36.4,3.0,,2024-08-19,39.28521407247838
2024-08-19 21:00:00,36.4,3.2,,2024-08-19,40.876809333948785
2024-08-19 21:00:00,36.4,3.4,,2024-08-19,49.36016705960657
2024-08-19 21:00:00,36.4,3.6,,2024-08-19,61.96659513921389
2024-08-19 21:00:00,36.6,2.6,0.66,2024-08-19,44.284936042867834
2024-08-19 21:00:00,36.6,2.8,,2024-08-19,28.56319403182466
2024-08-19 21:00:00,36.6,3.0,,2024-08-19,17.51665763490958
2024-08-19 21:00:00,36.6,3.2,,2024-08-19,20.834803137838325
2024-08-19 21:00:00,36.6,3.4,,2024-08-19,34.60668942631392
2024-08-19 21:00:00,36.6,3.6,,2024-08-19,50.96497136686656
2024-08-19 21:00:00,36.8,2.6,0.9,2024-08-19,41.3459957842098
2024-08-19 21:00:00,36.8,2.8,0.93,2024-08-19,23.81531164202181
2024-08-19 21:00:00,36.8,3.0,0.9400000000000001,2024-08-19,7.71164775832373
2024-08-19 21:00:00,36.8,3.2,1.01,2024-08-19,13.652634841593615
2024-08-19 21:00:00,36.8,3.4,1.05,2024-08-19,30.788692179572458
2024-08-19 21:00:00,36.8,3.6,1.06,2024-08-19,48.416010939023316
2024-08-19 21:00:00,37.0,2.6,1.05,2024-08-19,49.46668838567102
2024-08-19 21:00:00,37.0,2.8,1.1400000000000001,2024-08-19,36.160992740141566
2024-08-19 21:00:00,37.0,3.0,1.16,2024-08-19,28.306273869736685
2024-08-19 21:00:00,37.0,3.2,1.22,2024-08-19,30.46043732523778
2024-08-19 21:00:00,37.0,3.4,1.28,2024-08-19,41.07793100546198
2024-08-19 21:00:00,37.0,3.6,1.35,2024-08-19,55.49696283220268
2024-08-19 21:00:00,37.2,2.6,1.02,2024-08-19,64.60314442386236
2024-08-19 21:00:00,37.2,2.8,1.1400000000000001,2024-08-19,55.11103585981329
2024-08-19 21:00:00,37.2,3.0,1.2,2024-08-19,50.32082583162587
2024-08-19 21:00:00,37.2,3.2,1.26,2024-08-19,51.56011773253141
2024-08-19 21:00:00,37.2,3.4,1.33,2024-08-19,58.446613855048376
2024-08-19 21:00:00,37.2,3.6,1.4000000000000001,2024-08-19,69.31710848373328
2024-08-20 00:00:00,36.4,2.6,,2024-08-20,56.585663571160296
2024-08-20 00:00:00,36.4,2.8,,2024-08-20,45.317434636236506
2024-08-20 00:00:00,36.4,3.0,,2024-08-20,39.28521407247838
2024-08-20 00:00:00,36.4,3.2,,2024-08-20,40.876809333948785
2024-08-20 00:00:00,36.4,3.4,,2024-08-20,49.36016705960657
2024-08-20 00:00:00,36.4,3.6,,2024-08-20,61.96659513921389
2024-08-20 00:00:00,36.6,2.6,0.68,2024-08-20,44.284936042867834
2024-08-20 00:00:00,36.6,2.8,,2024-08-20,28.56319403182466
2024-08-20 00:00:00,36.6,3.0,,2024-08-20,17.51665763490958
2024-08-20 00:00:00,36.6,3.2,,2024-08-20,20.834803137838325
2024-08-20 00:00:00,36.6,3.4,,2024-08-20,34.60668942631392
2024-08-20 00:00:00,36.6,3.6,,2024-08-20,50.96497136686656
2024-08-20 00:00:00,36.8,2.6,0.91,2024-08-20,41.3459957842098
2024-08-20 00:00:00,36.8,2.8,0.96,2024-08-20,23.81531164202181
2024-08-20 00:00:00,36.8,3.0,0.98,2024-08-20,7.71164775832373
2024-08-20 00:00:00,36.8,3.2,1.03,2024-08-20,13.652634841593615
2024-08-20 00:00:00,36.8,3.4,1.05,2024-08-20,30.788692179572458
2024-08-20 00:00:00,36.8,3.6,1.06,2024-08-20,48.416010939023316
2024-08-20 00:00:00,37.0,2.6,1.02,2024-08-20,49.46668838567102
2024-08-20 00:00:00,37.0,2.8,1.1,2024-08-20,36.160992740141566
2024-08-20 00:00:00,37.0,3.0,1.1500000000000001,2024-08-20,28.306273869736685
2024-08-20 00:00:00,37.0,3.2,1.2,2024-08-20,30.46043732523778
2024-08-20 00:00:00,37.0,3.4,1.25,2024-08-20,41.07793100546198
2024-08-20 00:00:00,37.0,3.6,1.29,2024-08-20,55.49696283220268
2024-08-20 00:00:00,37.2,2.6,1.02,2024-08-20,64.60314442386236
2024-08-20 00:00:00,37.2,2.8,1.12,2024-08-20,55.11103585981329
2024-08-20 00:00:00,37.2,3.0,1.17,2024-08-20,50.32082583162587
2024-08-20 00:00:00,37.2,3.2,1.23,2024-08-20,51.56011773253141
2024-08-20 00:00:00,37.2,3.4,1.3,2024-08-20,58.446613855048376
2024-08-20 00:00:00,37.2,3.6,1.35,2024-08-20,69.31710848373328
2024-08-20 03:00:00,36.4,2.6,,2024-08-20,56.585663571160296
2024-08-20 03:00:00,36.4,2.8,,2024-08-20,45.317434636236506
2024-08-20 03:00:00,36.4,3.0,,2024-08-20,39.28521407247838
2024-08-20 03:00:00,36.4,3.2,,2024-08-20,40.876809333948785
2024-08-20 03:00:00,36.4,3.4,,2024-08-20,49.36016705960657
2024-08-20 03:00:00,36.4,3.6,,2024-08-20,61.96659513921389
2024-08-20 03:00:00,36.6,2.6,0.67,2024-08-20,44.284936042867834
2024-08-20 03:00:00,36.6,2.8,,2024-08-20,28.56319403182466
2024-08-20 03:00:00,36.6,3.0,,2024-08-20,17.51665763490958
2024-08-20 03:00:00,36.6,3.2,,2024-08-20,20.834803137838325
2024-08-20 03:00:00,36.6,3.4,,2024-08-20,34.60668942631392
2024-08-20 03:00:00,36.6,3.6,,2024-08-20,50.96497136686656
2024-08-20 03:00:00,36.8,2.6,0.88,2024-08-20,41.3459957842098
2024-08-20 03:00:00,36.8,2.8,0.92,2024-08-20,23.81531164202181
2024-08-20 03:00:00,36.8,3.0,0.92,2024-08-20,7.71164775832373
2024-08-20 03:00:00,36.8,3.2,0.96,2024-08-20,13.652634841593615
2024-08-20 03:00:00,36.8,3.4,0.98,2024-08-20,30.788692179572458
2024-08-20 03:00:00,36.8,3.6,0.98,2024-08-20,48.416010939023316
2024-08-20 03:00:00,37.0,2.6,0.97,2024-08-20,49.46668838567102
2024-08-20 03:00:00,37.0,2.8,1.04,2024-08-20,36.160992740141566
