time,depth,latitude,longitude,chl,phyc,day,distance_km
2024-08-04,3.8194947,36.75,2.75,,,2024-08-04,27.619548433415456
2024-08-04,3.8194947,36.75,3.0,,,2024-08-04,5.345713953294998
2024-08-04,3.8194947,36.75,3.25,,,2024-08-04,16.92811061876691
2024-08-04,3.8194947,36.75,3.5,,,2024-08-04,39.201925363355656
2024-08-04,3.8194947,36.75,3.75,,,2024-08-04,61.475673310100895
2024-08-04,3.8194947,37.0,2.5,0.1191049,1.7711617,2024-08-04,57.043668759204486
2024-08-04,3.8194947,37.0,2.75,0.1162452,1.7436486,2024-08-04,39.154960218269906
2024-08-04,3.8194947,37.0,3.0,0.114383504,1.7191689,2024-08-04,28.306273869736685
2024-08-04,3.8194947,37.0,3.25,0.11251887,1.6908898,2024-08-04,32.53286358811945
2024-08-04,3.8194947,37.0,3.5,0.11223263,1.6823735,2024-08-04,48.00558097221438
2024-08-04,3.8194947,37.0,3.75,0.10915659,1.6512864,2024-08-04,67.3771665595173
2024-08-04,3.8194947,37.25,2.5,0.104016185,1.6230055,2024-08-04,74.59321055978846
2024-08-04,3.8194947,37.25,2.75,0.1029264,1.6051793,2024-08-04,62.03979573410962
2024-08-04,3.8194947,37.25,3.0,0.10260435,1.59438,2024-08-04,55.85227782011057
2024-08-04,3.8194947,37.25,3.25,0.10254376,1.5882418,2024-08-04,58.10140704804029
2024-08-04,3.8194947,37.25,3.5,0.10238437,1.5797557,2024-08-04,67.95457758570011
2024-08-04,3.8194947,37.25,3.75,0.10175983,1.5649706,2024-08-04,82.73827358954384
2024-08-05,0.49402538,36.25,2.5,,,2024-08-05,74.81033821417587
2024-08-05,0.49402538,36.25,2.75,,,2024-08-05,62.11983730345671
2024-08-05,0.49402538,36.25,3.0,,,2024-08-05,55.85557448584465
2024-08-05,0.49402538,36.25,3.25,,,2024-08-05,58.13350219663351
2024-08-05,0.49402538,36.25,3.5,,,2024-08-05,68.10175849678386
2024-08-05,0.49402538,36.25,3.75,,,2024-08-05,83.035373349154
2024-08-05,0.49402538,36.5,2.5,,,2024-08-05,57.18584711457668
2024-08-05,0.49402538,36.5,2.75,,,2024-08-05,39.218630748632165
2024-08-05,0.49402538,36.5,3.0,,,2024-08-05,28.309899066231292
2024-08-05,0.49402538,36.5,3.25,,,2024-08-05,32.56184297337359
2024-08-05,0.49402538,36.5,3.5,,,2024-08-05,48.109971773295804
2024-08-05,0.49402538,36.5,3.75,,,2024-08-05,67.55982081549554
2024-08-05,0.49402538,36.75,2.5,0.12811637,1.786329,2024-08-05,49.893335851721524
2024-08-05,0.49402538,36.75,2.75,,,2024-08-05,27.619548433415456
2024-08-05,0.49402538,36.75,3.0,,,2024-08-05,5.345713953294998
2024-08-05,0.49402538,36.75,3.25,,,2024-08-05,16.92811061876691
2024-08-05,0.49402538,36.75,3.5,,,2024-08-05,39.201925363355656
2024-08-05,0.49402538,36.75,3.75,,,2024-08-05,61.475673310100895
2024-08-05,0.49402538,37.0,2.5,0.11872854,1.7749126,2024-08-05,57.043668759204486
2024-08-05,0.49402538,37.0,2.75,0.11582938,1.748672,2024-08-05,39.154960218269906
2024-08-05,0.49402538,37.0,3.0,0.113411956,1.7179592,2024-08-05,28.306273869736685
2024-08-05,0.49402538,37.0,3.25,0.11067908,1.6783495,2024-08-05,32.53286358811945
2024-08-05,0.49402538,37.0,3.5,0.11066161,1.6718538,2024-08-05,48.00558097221438
2024-08-05,0.49402538,37.0,3.75,0.1089573,1.6512598,2024-08-05,67.3771665595173
2024-08-05,0.49402538,37.25,2.5,0.103339136,1.6187646,2024-08-05,74.59321055978846
2024-08-05,0.49402538,37.25,2.75,0.10196606,1.5958245,2024-08-05,62.03979573410962
2024-08-05,0.49402538,37.25,3.0,0.1014632,1.5837828,2024-08-05,55.85227782011057
2024-08-05,0.49402538,37.25,3.25,0.10127277,1.5778705,2024-08-05,58.10140704804029
2024-08-05,0.49402538,37.25,3.5,0.101081334,1.570682,2024-08-05,67.95457758570011
2024-08-05,0.49402538,37.25,3.75,0.101155035,1.5643287,2024-08-05,82.73827358954384
2024-08-05,1.5413754,36.25,2.5,,,2024-08-05,74.81033821417587
2024-08-05,1.5413754,36.25,2.75,,,2024-08-05,62.11983730345671
2024-08-05,1.5413754,36.25,3.0,,,2024-08-05,55.85557448584465
2024-08-05,1.5413754,36.25,3.25,,,2024-08-05,58.13350219663351
2024-08-05,1.5413754,36.25,3.5,,,2024-08-05,68.10175849678386
2024-08-05,1.5413754,36.25,3.75,,,2024-08-05,83.035373349154
2024-08-05,1.5413754,36.5,2.5,,,2024-08-05,57.18584711457668
2024-08-05,1.5413754,36.5,2.75,,,2024-08-05,39.218630748632165
2024-08-05,1.5413754,36.5,3.0,,,2024-08-05,28.309899066231292
2024-08-05,1.5413754,36.5,3.25,,,2024-08-05,32.56184297337359
2024-08-05,1.5413754,36.5,3.5,,,2024-08-05,48.109971773295804
2024-08-05,1.5413754,36.5,3.75,,,2024-08-05,67.55982081549554
2024-08-05,1.5413754,36.75,2.5,0.12811111,1.7862157,2024-08-05,49.893335851721524
2024-08-05,1.5413754,36.75,2.75,,,2024-08-05,27.619548433415456
2024-08-05,1.5413754,36.75,3.0,,,2024-08-05,5.345713953294998
2024-08-05,1.5413754,36.75,3.25,,,2024-08-05,16.92811061876691
2024-08-05,1.5413754,36.75,3.5,,,2024-08-05,39.201925363355656
2024-08-05,1.5413754,36.75,3.75,,,2024-08-05,61.475673310100895
2024-08-05,1.5413754,37.0,2.5,0.11872421,1.7748523,2024-08-05,57.043668759204486
2024-08-05,1.5413754,37.0,2.75,0.11582423,1.7486005,2024-08-05,39.154960218269906
2024-08-05,1.5413754,37.0,3.0,0.11340729,1.7178953,2024-08-05,28.306273869736685
2024-08-05,1.5413754,37.0,3.25,0.11067504,1.6782926,2024-08-05,32.53286358811945
2024-08-05,1.5413754,37.0,3.5,0.110657886,1.6717997,2024-08-05,48.00558097221438
2024-08-05,1.5413754,37.0,3.75,0.10895466,1.6512145,2024-08-05,67.3771665595173
2024-08-05,1.5413754,37.25,2.5,0.10333952,1.6187584,2024-08-05,74.59321055978846
2024-08-05,1.5413754,37.25,2.75,0.10196662,1.5958186,2024-08-05,62.03979573410962
2024-08-05,1.5413754,37.25,3.0,0.10146367,1.5837772,2024-08-05,55.85227782011057
2024-08-05,1.5413754,37.25,3.25,0.101273015,1.5778655,2024-08-05,58.10140704804029
2024-08-05,1.5413754,37.25,3.5,0.10108151,1.5706778,2024-08-05,67.95457758570011
2024-08-05,1.5413754,37.25,3.75,0.10115506,1.5643231,2024-08-05,82.73827358954384
2024-08-05,2.6456685,36.25,2.5,,,2024-08-05,74.81033821417587
2024-08-05,2.6456685,36.25,2.75,,,2024-08-05,62.11983730345671
2024-08-05,2.6456685,36.25,3.0,,,2024-08-05,55.85557448584465
2024-08-05,2.6456685,36.25,3.25,,,2024-08-05,58.13350219663351
2024-08-05,2.6456685,36.25,3.5,,,2024-08-05,68.10175849678386
2024-08-05,2.6456685,36.25,3.75,,,2024-08-05,83.035373349154
2024-08-05,2.6456685,36.5,2.5,,,2024-08-05,57.18584711457668
2024-08-05,2.6456685,36.5,2.75,,,2024-08-05,39.218630748632165
2024-08-05,2.6456685,36.5,3.0,,,2024-08-05,28.309899066231292
2024-08-05,2.6456685,36.5,3.25,,,2024-08-05,32.56184297337359
2024-08-05,2.6456685,36.5,3.5,,,2024-08-05,48.109971773295804
2024-08-05,2.6456685,36.5,3.75,,,2024-08-05,67.55982081549554
2024-08-05,2.6456685,36.75,2.5,0.12809981,1.7859777,2024-08-05,49.893335851721524
2024-08-05,2.6456685,36.75,2.75,,,2024-08-05,27.619548433415456
2024-08-05,2.6456685,36.75,3.0,,,2024-08-05,5.345713953294998
2024-08-05,2.6456685,36.75,3.25,,,2024-08-05,16.92811061876691
2024-08-05,2.6456685,36.75,3.5,,,2024-08-05,39.201925363355656
2024-08-05,2.6456685,36.75,3.75,,,2024-08-05,61.475673310100895
2024-08-05,2.6456685,37.0,2.5,0.118714735,1.7747205,2024-08-05,57.043668759204486
2024-08-05,2.6456685,37.0,2.75,0.11581322,1.7484473,2024-08-05,39.154960218269906
2024-08-05,2.6456685,37.0,3.0,0.11339782,1.7177653,2024-08-05,28.306273869736685
2024-08-05,2.6456685,37.0,3.25,0.110667504,1.6781862,2024-08-05,32.53286358811945
2024-08-05,2.6456685,37.0,3.5,0.11065133,1.6717032,2024-08-05,48.00558097221438
2024-08-05,2.6456685,37.0,3.75,0.10895002,1.6511316,2024-08-05,67.3771665595173
2024-08-05,2.6456685,37.25,2.5,0.10334069,1.6187496,2024-08-05,74.59321055978846
2024-08-05,2.6456685,37.25,2.75,0.10196815,1.595811,2024-08-05,62.03979573410962
2024-08-05,2.6456685,37.25,3.0,0.101464994,1.5837702,2024-08-05,55.85227782011057
2024-08-05,2.6456685,37.25,3.25,0.10127386,1.5778598,2024-08-05,58.10140704804029
2024-08-05,2.6456685,37.25,3.5,0.10108225,1.5706737,2024-08-05,67.95457758570011
2024-08-05,2.6456685,37.25,3.75,0.101155505,1.5643167,2024-08-05,82.73827358954384
2024-08-05,3.8194947,36.25,2.5,,,2024-08-05,74.81033821417587
2024-08-05,3.8194947,36.25,2.75,,,2024-08-05,62.11983730345671
2024-08-05,3.8194947,36.25,3.0,,,2024-08-05,55.85557448584465
2024-08-05,3.8194947,36.25,3.25,,,2024-08-05,58.13350219663351
2024-08-05,3.8194947,36.25,3.5,,,2024-08-05,68.10175849678386
2024-08-05,3.8194947,36.25,3.75,,,2024-08-05,83.035373349154
2024-08-05,3.8194947,36.5,2.5,,,2024-08-05,57.18584711457668
2024-08-05,3.8194947,36.5,2.75,,,2024-08-05,39.218630748632165
2024-08-05,3.8194947,36.5,3.0,,,2024-08-05,28.309899066231292
2024-08-05,3.8194947,36.5,3.25,,,2024-08-05,32.56184297337359
2024-08-05,3.8194947,36.5,3.5,,,2024-08-05,48.109971773295804
2024-08-05,3.8194947,36.5,3.75,,,2024-08-05,67.55982081549554
2024-08-05,3.8194947,36.75,2.5,0.12807421,1.7854664,2024-08-05,49.893335851721524
2024-08-05,3.8194947,36.75,2.75,,,2024-08-05,27.619548433415456
2024-08-05,3.8194947,36.75,3.0,,,2024-08-05,5.345713953294998
2024-08-05,3.8194947,36.75,3.25,,,2024-08-05,16.92811061876691
2024-08-05,3.8194947,36.75,3.5,,,2024-08-05,39.201925363355656
2024-08-05,3.8194947,36.75,3.75,,,2024-08-05,61.475673310100895
2024-08-05,3.8194947,37.0,2.5,0.118697695,1.7744845,2024-08-05,57.043668759204486
2024-08-05,3.8194947,37.0,2.75,0.11579435,1.7481852,2024-08-05,39.154960218269906
2024-08-05,3.8194947,37.0,3.0,0.11338231,1.717552,2024-08-05,28.306273869736685
2024-08-05,3.8194947,37.0,3.25,0.11065615,1.6780251,2024-08-05,32.53286358811945
2024-08-05,3.8194947,37.0,3.5,0.11064203,1.6715643,2024-08-05,48.00558097221438
2024-08-05,3.8194947,37.0,3.75,0.10894344,1.6510108,2024-08-05,67.3771665595173
2024-08-05,3.8194947,37.25,2.5,0.1033428,1.6187369,2024-08-05,74.59321055978846
2024-08-05,3.8194947,37.25,2.75,0.10197084,1.595801,2024-08-05,62.03979573410962
2024-08-05,3.8194947,37.25,3.0,0.10146735,1.5837612,2024-08-05,55.85227782011057
2024-08-05,3.8194947,37.25,3.25,0.101275414,1.5778532,2024-08-05,58.10140704804029
2024-08-05,3.8194947,37.25,3.5,0.10108362,1.57067,2024-08-05,67.95457758570011
2024-08-05,3.8194947,37.25,3.75,0.10115642,1.5643097,2024-08-05,82.73827358954384
2024-08-06,0.49402538,36.25,2.5,,,2024-08-06,74.81033821417587
2024-08-06,0.49402538,36.25,2.75,,,2024-08-06,62.11983730345671
2024-08-06,0.49402538,36.25,3.0,,,2024-08-06,55.85557448584465
2024-08-06,0.49402538,36.25,3.25,,,2024-08-06,58.13350219663351
2024-08-06,0.49402538,36.25,3.5,,,2024-08-06,68.10175849678386
2024-08-06,0.49402538,36.25,3.75,,,2024-08-06,83.035373349154
2024-08-06,0.49402538,36.5,2.5,,,2024-08-06,57.18584711457668
2024-08-06,0.49402538,36.5,2.75,,,2024-08-06,39.218630748632165
2024-08-06,0.49402538,36.5,3.0,,,2024-08-06,28.309899066231292
2024-08-06,0.49402538,36.5,3.25,,,2024-08-06,32.56184297337359
2024-08-06,0.49402538,36.5,3.5,,,2024-08-06,48.109971773295804
2024-08-06,0.49402538,36.5,3.75,,,2024-08-06,67.55982081549554
2024-08-06,0.49402538,36.75,2.5,0.1266901,1.783305,2024-08-06,49.893335851721524
2024-08-06,0.49402538,36.75,2.75,,,2024-08-06,27.619548433415456
2024-08-06,0.49402538,36.75,3.0,,,2024-08-06,5.345713953294998
2024-08-06,0.49402538,36.75,3.25,,,2024-08-06,16.92811061876691
2024-08-06,0.49402538,36.75,3.5,,,2024-08-06,39.201925363355656
2024-08-06,0.49402538,36.75,3.75,,,2024-08-06,61.475673310100895
2024-08-06,0.49402538,37.0,2.5,0.11807589,1.7782028,2024-08-06,57.043668759204486
2024-08-06,0.49402538,37.0,2.75,0.115657546,1.7571357,2024-08-06,39.154960218269906
2024-08-06,0.49402538,37.0,3.0,0.11317136,1.7247733,2024-08-06,28.306273869736685
2024-08-06,0.49402538,37.0,3.25,0.10986781,1.6775519,2024-08-06,32.53286358811945
2024-08-06,0.49402538,37.0,3.5,0.10954926,1.6653272,2024-08-06,48.00558097221438
2024-08-06,0.49402538,37.0,3.75,0.108438864,1.6465899,2024-08-06,67.3771665595173
2024-08-06,0.49402538,37.25,2.5,0.10288978,1.6143094,2024-08-06,74.59321055978846
2024-08-06,0.49402538,37.25,2.75,0.10139689,1.5850244,2024-08-06,62.03979573410962
2024-08-06,0.49402538,37.25,3.0,0.10061667,1.5723059,2024-08-06,55.85227782011057
2024-08-06,0.49402538,37.25,3.25,0.10018719,1.5688686,2024-08-06,58.10140704804029
2024-08-06,0.49402538,37.25,3.5,0.09973043,1.5614512,2024-08-06,67.95457758570011
2024-08-06,0.49402538,37.25,3.75,0.10006858,1.5597366,2024-08-06,82.73827358954384
2024-08-06,1.5413754,36.25,2.5,,,2024-08-06,74.81033821417587
2024-08-06,1.5413754,36.25,2.75,,,2024-08-06,62.11983730345671
2024-08-06,1.5413754,36.25,3.0,,,2024-08-06,55.85557448584465
2024-08-06,1.5413754,36.25,3.25,,,2024-08-06,58.13350219663351
2024-08-06,1.5413754,36.25,3.5,,,2024-08-06,68.10175849678386
2024-08-06,1.5413754,36.25,3.75,,,2024-08-06,83.035373349154
2024-08-06,1.5413754,36.5,2.5,,,2024-08-06,57.18584711457668
2024-08-06,1.5413754,36.5,2.75,,,2024-08-06,39.218630748632165
2024-08-06,1.5413754,36.5,3.0,,,2024-08-06,28.309899066231292
2024-08-06,1.5413754,36.5,3.25,,,2024-08-06,32.56184297337359
2024-08-06,1.5413754,36.5,3.5,,,2024-08-06,48.109971773295804
2024-08-06,1.5413754,36.5,3.75,,,2024-08-06,67.55982081549554
2024-08-06,1.5413754,36.75,2.5,0.12668556,1.7831887,2024-08-06,49.893335851721524
2024-08-06,1.5413754,36.75,2.75,,,2024-08-06,27.619548433415456
2024-08-06,1.5413754,36.75,3.0,,,2024-08-06,5.345713953294998
2024-08-06,1.5413754,36.75,3.25,,,2024-08-06,16.92811061876691
2024-08-06,1.5413754,36.75,3.5,,,2024-08-06,39.201925363355656
2024-08-06,1.5413754,36.75,3.75,,,2024-08-06,61.475673310100895
2024-08-06,1.5413754,37.0,2.5,0.11807061,1.7781283,2024-08-06,57.043668759204486
2024-08-06,1.5413754,37.0,2.75,0.1156507,1.7570431,2024-08-06,39.154960218269906
2024-08-06,1.5413754,37.0,3.0,0.11316488,1.7246864,2024-08-06,28.306273869736685
2024-08-06,1.5413754,37.0,3.25,0.10986339,1.6774886,2024-08-06,32.53286358811945
2024-08-06,1.5413754,37.0,3.5,0.10954579,1.665274,2024-08-06,48.00558097221438
2024-08-06,1.5413754,37.0,3.75,0.108435415,1.6465313,2024-08-06,67.3771665595173
2024-08-06,1.5413754,37.25,2.5,0.10289062,1.614305,2024-08-06,74.59321055978846
2024-08-06,1.5413754,37.25,2.75,0.10139826,1.5850203,2024-08-06,62.03979573410962
2024-08-06,1.5413754,37.25,3.0,0.10061795,1.5723022,2024-08-06,55.85227782011057
2024-08-06,1.5413754,37.25,3.25,0.100188,1.5688661,2024-08-06,58.10140704804029
2024-08-06,1.5413754,37.25,3.5,0.09973094,1.5614493,2024-08-06,67.95457758570011
2024-08-06,1.5413754,37.25,3.75,0.100068726,1.5597314,2024-08-06,82.73827358954384
2024-08-06,2.6456685,36.25,2.5,,,2024-08-06,74.81033821417587
2024-08-06,2.6456685,36.25,2.75,,,2024-08-06,62.11983730345671
2024-08-06,2.6456685,36.25,3.0,,,2024-08-06,55.85557448584465
2024-08-06,2.6456685,36.25,3.25,,,2024-08-06,58.13350219663351
2024-08-06,2.6456685,36.25,3.5,,,2024-08-06,68.10175849678386
2024-08-06,2.6456685,36.25,3.75,,,2024-08-06,83.035373349154
2024-08-06,2.6456685,36.5,2.5,,,2024-08-06,57.18584711457668
2024-08-06,2.6456685,36.5,2.75,,,2024-08-06,39.218630748632165
2024-08-06,2.6456685,36.5,3.0,,,2024-08-06,28.309899066231292
2024-08-06,2.6456685,36.5,3.25,,,2024-08-06,32.56184297337359
2024-08-06,2.6456685,36.5,3.5,,,2024-08-06,48.109971773295804
2024-08-06,2.6456685,36.5,3.75,,,2024-08-06,67.55982081549554
2024-08-06,2.6456685,36.75,2.5,0.126672,1.7828839,2024-08-06,49.893335851721524
2024-08-06,2.6456685,36.75,2.75,,,2024-08-06,27.619548433415456
2024-08-06,2.6456685,36.75,3.0,,,2024-08-06,5.345713953294998
2024-08-06,2.6456685,36.75,3.25,,,2024-08-06,16.92811061876691
2024-08-06,2.6456685,36.75,3.5,,,2024-08-06,39.201925363355656
2024-08-06,2.6456685,36.75,3.75,,,2024-08-06,61.475673310100895
2024-08-06,2.6456685,37.0,2.5,0.11805741,1.7779421,2024-08-06,57.043668759204486
2024-08-06,2.6456685,37.0,2.75,0.1156333,1.7568094,2024-08-06,39.154960218269906
2024-08-06,2.6456685,37.0,3.0,0.11314889,1.7244724,2024-08-06,28.306273869736685
2024-08-06,2.6456685,37.0,3.25,0.10985438,1.6773587,2024-08-06,32.53286358811945
2024-08-06,2.6456685,37.0,3.5,0.10953989,1.6651808,2024-08-06,48.00558097221438
2024-08-06,2.6456685,37.0,3.75,0.108429104,1.6464213,2024-08-06,67.3771665595173
2024-08-06,2.6456685,37.25,2.5,0.10289283,1.6142981,2024-08-06,74.59321055978846
2024-08-06,2.6456685,37.25,2.75,0.10140154,1.5850146,2024-08-06,62.03979573410962
2024-08-06,2.6456685,37.25,3.0,0.100621,1.5722976,2024-08-06,55.85227782011057
2024-08-06,2.6456685,37.25,3.25,0.10019002,1.5688642,2024-08-06,58.10140704804029
2024-08-06,2.6456685,37.25,3.5,0.09973229,1.5614489,2024-08-06,67.95457758570011
2024-08-06,2.6456685,37.25,3.75,0.10006931,1.559724,2024-08-06,82.73827358954384
2024-08-06,3.8194947,36.25,2.5,,,2024-08-06,74.81033821417587
2024-08-06,3.8194947,36.25,2.75,,,2024-08-06,62.11983730345671
2024-08-06,3.8194947,36.25,3.0,,,2024-08-06,55.85557448584465
2024-08-06,3.8194947,36.25,3.25,,,2024-08-06,58.13350219663351
2024-08-06,3.8194947,36.25,3.5,,,2024-08-06,68.10175849678386
2024-08-06,3.8194947,36.25,3.75,,,2024-08-06,83.035373349154
2024-08-06,3.8194947,36.5,2.5,,,2024-08-06,57.18584711457668
2024-08-06,3.8194947,36.5,2.75,,,2024-08-06,39.218630748632165
2024-08-06,3.8194947,36.5,3.0,,,2024-08-06,28.309899066231292
2024-08-06,3.8194947,36.5,3.25,,,2024-08-06,32.56184297337359
2024-08-06,3.8194947,36.5,3.5,,,2024-08-06,48.109971773295804
2024-08-06,3.8194947,36.5,3.75,,,2024-08-06,67.55982081549554
2024-08-06,3.8194947,36.75,2.5,0.12662241,1.7819157,2024-08-06,49.893335851721524
2024-08-06,3.8194947,36.75,2.75,,,2024-08-06,27.619548433415456
2024-08-06,3.8194947,36.75,3.0,,,2024-08-06,5.345713953294998
2024-08-06,3.8194947,36.75,3.25,,,2024-08-06,16.92811061876691
2024-08-06,3.8194947,36.75,3.5,,,2024-08-06,39.201925363355656
2024-08-06,3.8194947,36.75,3.75,,,2024-08-06,61.475673310100895
2024-08-06,3.8194947,37.0,2.5,0.1180268,1.7775114,2024-08-06,57.043668759204486
2024-08-06,3.8194947,37.0,2.75,0.115596704,1.7563146,2024-08-06,39.154960218269906
2024-08-06,3.8194947,37.0,3.0,0.11311702,1.7240443,2024-08-06,28.306273869736685
2024-08-06,3.8194947,37.0,3.25,0.1098388,1.6771343,2024-08-06,32.53286358811945
2024-08-06,3.8194947,37.0,3.5,0.10953129,1.6650418,2024-08-06,48.00558097221438
2024-08-06,3.8194947,37.0,3.75,0.10841927,1.6462474,2024-08-06,67.3771665595173
2024-08-06,3.8194947,37.25,2.5,0.10289738,1.6142853,2024-08-06,74.59321055978846
2024-08-06,3.8194947,37.25,2.75,0.10140756,1.5850052,2024-08-06,62.03979573410962
2024-08-06,3.8194947,37.25,3.0,0.10062637,1.5722914,2024-08-06,55.85227782011057
2024-08-06,3.8194947,37.25,3.25,0.100193545,1.5688629,2024-08-06,58.10140704804029
2024-08-06,3.8194947,37.25,3.5,0.099734664,1.5614501,2024-08-06,67.95457758570011
2024-08-06,3.8194947,37.25,3.75,0.10007047,1.5597142,2024-08-06,82.73827358954384
2024-08-07,0.49402538,36.25,2.5,,,2024-08-07,74.81033821417587
2024-08-07,0.49402538,36.25,2.75,,,2024-08-07,62.11983730345671
2024-08-07,0.49402538,36.25,3.0,,,2024-08-07,55.85557448584465
2024-08-07,0.49402538,36.25,3.25,,,2024-08-07,58.13350219663351
2024-08-07,0.49402538,36.25,3.5,,,2024-08-07,68.10175849678386
2024-08-07,0.49402538,36.25,3.75,,,2024-08-07,83.035373349154
2024-08-07,0.49402538,36.5,2.5,,,2024-08-07,57.18584711457668
2024-08-07,0.49402538,36.5,2.75,,,2024-08-07,39.218630748632165
2024-08-07,0.49402538,36.5,3.0,,,2024-08-07,28.309899066231292
2024-08-07,0.49402538,36.5,3.25,,,2024-08-07,32.56184297337359
2024-08-07,0.49402538,36.5,3.5,,,2024-08-07,48.109971773295804
2024-08-07,0.49402538,36.5,3.75,,,2024-08-07,67.55982081549554
2024-08-07,0.49402538,36.75,2.5,0.1272616,1.8001065,2024-08-07,49.893335851721524
2024-08-07,0.49402538,36.75,2.75,,,2024-08-07,27.619548433415456
2024-08-07,0.49402538,36.75,3.0,,,2024-08-07,5.345713953294998
2024-08-07,0.49402538,36.75,3.25,,,2024-08-07,16.92811061876691
2024-08-07,0.49402538,36.75,3.5,,,2024-08-07,39.201925363355656
2024-08-07,0.49402538,36.75,3.75,,,2024-08-07,61.475673310100895
2024-08-07,0.49402538,37.0,2.5,0.11819913,1.7914665,2024-08-07,57.043668759204486
2024-08-07,0.49402538,37.0,2.75,0.11658406,1.7747148,2024-08-07,39.154960218269906
2024-08-07,0.49402538,37.0,3.0,0.114528134,1.7429185,2024-08-07,28.306273869736685
2024-08-07,0.49402538,37.0,3.25,0.11045073,1.683133,2024-08-07,32.53286358811945
2024-08-07,0.49402538,37.0,3.5,0.10917807,1.6562829,2024-08-07,48.00558097221438
2024-08-07,0.49402538,37.0,3.75,0.10683489,1.6133759,2024-08-07,67.3771665595173
2024-08-07,0.49402538,37.25,2.5,0.10338752,1.615211,2024-08-07,74.59321055978846
2024-08-07,0.49402538,37.25,2.75,0.10252056,1.5837482,2024-08-07,62.03979573410962
2024-08-07,0.49402538,37.25,3.0,0.101431444,1.5674187,2024-08-07,55.85227782011057
2024-08-07,0.49402538,37.25,3.25,0.10049284,1.5633551,2024-08-07,58.10140704804029
2024-08-07,0.49402538,37.25,3.5,0.09957291,1.55623,2024-08-07,67.95457758570011
2024-08-07,0.49402538,37.25,3.75,0.09958614,1.5548646,2024-08-07,82.73827358954384
2024-08-07,1.5413754,36.25,2.5,,,2024-08-07,74.81033821417587
2024-08-07,1.5413754,36.25,2.75,,,2024-08-07,62.11983730345671
2024-08-07,1.5413754,36.25,3.0,,,2024-08-07,55.85557448584465
2024-08-07,1.5413754,36.25,3.25,,,2024-08-07,58.13350219663351
2024-08-07,1.5413754,36.25,3.5,,,2024-08-07,68.10175849678386
2024-08-07,1.5413754,36.25,3.75,,,2024-08-07,83.035373349154
2024-08-07,1.5413754,36.5,2.5,,,2024-08-07,57.18584711457668
2024-08-07,1.5413754,36.5,2.75,,,2024-08-07,39.218630748632165
2024-08-07,1.5413754,36.5,3.0,,,2024-08-07,28.309899066231292
2024-08-07,1.5413754,36.5,3.25,,,2024-08-07,32.56184297337359
2024-08-07,1.5413754,36.5,3.5,,,2024-08-07,48.109971773295804
2024-08-07,1.5413754,36.5,3.75,,,2024-08-07,67.55982081549554
2024-08-07,1.5413754,36.75,2.5,0.12725016,1.7999171,2024-08-07,49.893335851721524
2024-08-07,1.5413754,36.75,2.75,,,2024-08-07,27.619548433415456
2024-08-07,1.5413754,36.75,3.0,,,2024-08-07,5.345713953294998
2024-08-07,1.5413754,36.75,3.25,,,2024-08-07,16.92811061876691
2024-08-07,1.5413754,36.75,3.5,,,2024-08-07,39.201925363355656
2024-08-07,1.5413754,36.75,3.75,,,2024-08-07,61.475673310100895
2024-08-07,1.5413754,37.0,2.5,0.11817785,1.7911856,2024-08-07,57.043668759204486
2024-08-07,1.5413754,37.0,2.75,0.116555266,1.7743647,2024-08-07,39.154960218269906
2024-08-07,1.5413754,37.0,3.0,0.11451273,1.7427231,2024-08-07,28.306273869736685
2024-08-07,1.5413754,37.0,3.25,0.11044551,1.683052,2024-08-07,32.53286358811945
2024-08-07,1.5413754,37.0,3.5,0.10917288,1.6562011,2024-08-07,48.00558097221438
2024-08-07,1.5413754,37.0,3.75,0.10682942,1.6132818,2024-08-07,67.3771665595173
2024-08-07,1.5413754,37.25,2.5,0.10338902,1.6152059,2024-08-07,74.59321055978846
2024-08-07,1.5413754,37.25,2.75,0.10252207,1.5837455,2024-08-07,62.03979573410962
2024-08-07,1.5413754,37.25,3.0,0.10143206,1.5674154,2024-08-07,55.85227782011057
2024-08-07,1.5413754,37.25,3.25,0.100493245,1.5633532,2024-08-07,58.10140704804029
2024-08-07,1.5413754,37.25,3.5,0.09957338,1.556229,2024-08-07,67.95457758570011
2024-08-07,1.5413754,37.25,3.75,0.09958634,1.554861,2024-08-07,82.73827358954384
2024-08-07,2.6456685,36.25,2.5,,,2024-08-07,74.81033821417587
2024-08-07,2.6456685,36.25,2.75,,,2024-08-07,62.11983730345671
2024-08-07,2.6456685,36.25,3.0,,,2024-08-07,55.85557448584465
2024-08-07,2.6456685,36.25,3.25,,,2024-08-07,58.13350219663351
2024-08-07,2.6456685,36.25,3.5,,,2024-08-07,68.10175849678386
2024-08-07,2.6456685,36.25,3.75,,,2024-08-07,83.035373349154
2024-08-07,2.6456685,36.5,2.5,,,2024-08-07,57.18584711457668
2024-08-07,2.6456685,36.5,2.75,,,2024-08-07,39.218630748632165
2024-08-07,2.6456685,36.5,3.0,,,2024-08-07,28.309899066231292
2024-08-07,2.6456685,36.5,3.25,,,2024-08-07,32.56184297337359
2024-08-07,2.6456685,36.5,3.5,,,2024-08-07,48.109971773295804
2024-08-07,2.6456685,36.5,3.75,,,2024-08-07,67.55982081549554
2024-08-07,2.6456685,36.75,2.5,0.12721595,1.7993826,2024-08-07,49.893335851721524
