time,depth,latitude,longitude,o2,day,distance_km
2024-07-12,3.8194947,36.25,3.0,,2024-07-12,55.85557448584465
2024-07-12,3.8194947,36.25,3.25,,2024-07-12,58.13350219663351
2024-07-12,3.8194947,36.25,3.5,,2024-07-12,68.10175849678386
2024-07-12,3.8194947,36.25,3.75,,2024-07-12,83.035373349154
2024-07-12,3.8194947,36.5,2.5,,2024-07-12,57.18584711457668
2024-07-12,3.8194947,36.5,2.75,,2024-07-12,39.218630748632165
2024-07-12,3.8194947,36.5,3.0,,2024-07-12,28.309899066231292
2024-07-12,3.8194947,36.5,3.25,,2024-07-12,32.56184297337359
2024-07-12,3.8194947,36.5,3.5,,2024-07-12,48.109971773295804
2024-07-12,3.8194947,36.5,3.75,,2024-07-12,67.55982081549554
2024-07-12,3.8194947,36.75,2.5,221.6283,2024-07-12,49.893335851721524
2024-07-12,3.8194947,36.75,2.75,,2024-07-12,27.619548433415456
2024-07-12,3.8194947,36.75,3.0,,2024-07-12,5.345713953294998
2024-07-12,3.8194947,36.75,3.25,,2024-07-12,16.92811061876691
2024-07-12,3.8194947,36.75,3.5,,2024-07-12,39.201925363355656
2024-07-12,3.8194947,36.75,3.75,,2024-07-12,61.475673310100895
2024-07-12,3.8194947,37.0,2.5,218.30774,2024-07-12,57.043668759204486
2024-07-12,3.8194947,37.0,2.75,217.4583,2024-07-12,39.154960218269906
2024-07-12,3.8194947,37.0,3.0,217.02028,2024-07-12,28.306273869736685
2024-07-12,3.8194947,37.0,3.25,216.76997,2024-07-12,32.53286358811945
2024-07-12,3.8194947,37.0,3.5,217.13852,2024-07-12,48.00558097221438
2024-07-12,3.8194947,37.0,3.75,217.41705,2024-07-12,67.3771665595173
2024-07-12,3.8194947,37.25,2.5,216.87213,2024-07-12,74.59321055978846
2024-07-12,3.8194947,37.25,2.75,216.94435,2024-07-12,62.03979573410962
2024-07-12,3.8194947,37.25,3.0,216.92313,2024-07-12,55.85227782011057
2024-07-12,3.8194947,37.25,3.25,216.59409,2024-07-12,58.10140704804029
2024-07-12,3.8194947,37.25,3.5,216.06746,2024-07-12,67.95457758570011
2024-07-12,3.8194947,37.25,3.75,215.62448,2024-07-12,82.73827358954384
2024-07-13,0.49402538,36.25,2.5,,2024-07-13,74.81033821417587
2024-07-13,0.49402538,36.25,2.75,,2024-07-13,62.11983730345671
2024-07-13,0.49402538,36.25,3.0,,2024-07-13,55.85557448584465
2024-07-13,0.49402538,36.25,3.25,,2024-07-13,58.13350219663351
2024-07-13,0.49402538,36.25,3.5,,2024-07-13,68.10175849678386
2024-07-13,0.49402538,36.25,3.75,,2024-07-13,83.035373349154
2024-07-13,0.49402538,36.5,2.5,,2024-07-13,57.18584711457668
2024-07-13,0.49402538,36.5,2.75,,2024-07-13,39.218630748632165
2024-07-13,0.49402538,36.5,3.0,,2024-07-13,28.309899066231292
2024-07-13,0.49402538,36.5,3.25,,2024-07-13,32.56184297337359
2024-07-13,0.49402538,36.5,3.5,,2024-07-13,48.109971773295804
2024-07-13,0.49402538,36.5,3.75,,2024-07-13,67.55982081549554
2024-07-13,0.49402538,36.75,2.5,220.64081,2024-07-13,49.893335851721524
2024-07-13,0.49402538,36.75,2.75,,2024-07-13,27.619548433415456
2024-07-13,0.49402538,36.75,3.0,,2024-07-13,5.345713953294998
2024-07-13,0.49402538,36.75,3.25,,2024-07-13,16.92811061876691
2024-07-13,0.49402538,36.75,3.5,,2024-07-13,39.201925363355656
2024-07-13,0.49402538,36.75,3.75,,2024-07-13,61.475673310100895
2024-07-13,0.49402538,37.0,2.5,217.18282,2024-07-13,57.043668759204486
2024-07-13,0.49402538,37.0,2.75,216.47592,2024-07-13,39.154960218269906
2024-07-13,0.49402538,37.0,3.0,216.17686,2024-07-13,28.306273869736685
2024-07-13,0.49402538,37.0,3.25,216.0137,2024-07-13,32.53286358811945
2024-07-13,0.49402538,37.0,3.5,216.38496,2024-07-13,48.00558097221438
2024-07-13,0.49402538,37.0,3.75,216.68185,2024-07-13,67.3771665595173
2024-07-13,0.49402538,37.25,2.5,216.07193,2024-07-13,74.59321055978846
2024-07-13,0.49402538,37.25,2.75,216.28545,2024-07-13,62.03979573410962
2024-07-13,0.49402538,37.25,3.0,216.34505,2024-07-13,55.85227782011057
2024-07-13,0.49402538,37.25,3.25,216.02722,2024-07-13,58.10140704804029
2024-07-13,0.49402538,37.25,3.5,215.36403,2024-07-13,67.95457758570011
2024-07-13,0.49402538,37.25,3.75,214.75623,2024-07-13,82.73827358954384
2024-07-13,1.5413754,36.25,2.5,,2024-07-13,74.81033821417587
2024-07-13,1.5413754,36.25,2.75,,2024-07-13,62.11983730345671
2024-07-13,1.5413754,36.25,3.0,,2024-07-13,55.85557448584465
2024-07-13,1.5413754,36.25,3.25,,2024-07-13,58.13350219663351
2024-07-13,1.5413754,36.25,3.5,,2024-07-13,68.10175849678386
2024-07-13,1.5413754,36.25,3.75,,2024-07-13,83.035373349154
2024-07-13,1.5413754,36.5,2.5,,2024-07-13,57.18584711457668
2024-07-13,1.5413754,36.5,2.75,,2024-07-13,39.218630748632165
2024-07-13,1.5413754,36.5,3.0,,2024-07-13,28.309899066231292
2024-07-13,1.5413754,36.5,3.25,,2024-07-13,32.56184297337359
2024-07-13,1.5413754,36.5,3.5,,2024-07-13,48.109971773295804
2024-07-13,1.5413754,36.5,3.75,,2024-07-13,67.55982081549554
2024-07-13,1.5413754,36.75,2.5,220.68236,2024-07-13,49.893335851721524
2024-07-13,1.5413754,36.75,2.75,,2024-07-13,27.619548433415456
2024-07-13,1.5413754,36.75,3.0,,2024-07-13,5.345713953294998
2024-07-13,1.5413754,36.75,3.25,,2024-07-13,16.92811061876691
2024-07-13,1.5413754,36.75,3.5,,2024-07-13,39.201925363355656
2024-07-13,1.5413754,36.75,3.75,,2024-07-13,61.475673310100895
2024-07-13,1.5413754,37.0,2.5,217.22365,2024-07-13,57.043668759204486
2024-07-13,1.5413754,37.0,2.75,216.51114,2024-07-13,39.154960218269906
2024-07-13,1.5413754,37.0,3.0,216.211,2024-07-13,28.306273869736685
2024-07-13,1.5413754,37.0,3.25,216.04585,2024-07-13,32.53286358811945
2024-07-13,1.5413754,37.0,3.5,216.4152,2024-07-13,48.00558097221438
2024-07-13,1.5413754,37.0,3.75,216.70723,2024-07-13,67.3771665595173
2024-07-13,1.5413754,37.25,2.5,216.1045,2024-07-13,74.59321055978846
2024-07-13,1.5413754,37.25,2.75,216.31848,2024-07-13,62.03979573410962
2024-07-13,1.5413754,37.25,3.0,216.37862,2024-07-13,55.85227782011057
2024-07-13,1.5413754,37.25,3.25,216.0597,2024-07-13,58.10140704804029
2024-07-13,1.5413754,37.25,3.5,215.39415,2024-07-13,67.95457758570011
2024-07-13,1.5413754,37.25,3.75,214.7844,2024-07-13,82.73827358954384
2024-07-13,2.6456685,36.25,2.5,,2024-07-13,74.81033821417587
2024-07-13,2.6456685,36.25,2.75,,2024-07-13,62.11983730345671
2024-07-13,2.6456685,36.25,3.0,,2024-07-13,55.85557448584465
2024-07-13,2.6456685,36.25,3.25,,2024-07-13,58.13350219663351
2024-07-13,2.6456685,36.25,3.5,,2024-07-13,68.10175849678386
2024-07-13,2.6456685,36.25,3.75,,2024-07-13,83.035373349154
2024-07-13,2.6456685,36.5,2.5,,2024-07-13,57.18584711457668
2024-07-13,2.6456685,36.5,2.75,,2024-07-13,39.218630748632165
2024-07-13,2.6456685,36.5,3.0,,2024-07-13,28.309899066231292
2024-07-13,2.6456685,36.5,3.25,,2024-07-13,32.56184297337359
2024-07-13,2.6456685,36.5,3.5,,2024-07-13,48.109971773295804
2024-07-13,2.6456685,36.5,3.75,,2024-07-13,67.55982081549554
2024-07-13,2.6456685,36.75,2.5,220.77075,2024-07-13,49.893335851721524
2024-07-13,2.6456685,36.75,2.75,,2024-07-13,27.619548433415456
2024-07-13,2.6456685,36.75,3.0,,2024-07-13,5.345713953294998
2024-07-13,2.6456685,36.75,3.25,,2024-07-13,16.92811061876691
2024-07-13,2.6456685,36.75,3.5,,2024-07-13,39.201925363355656
2024-07-13,2.6456685,36.75,3.75,,2024-07-13,61.475673310100895
2024-07-13,2.6456685,37.0,2.5,217.28003,2024-07-13,57.043668759204486
2024-07-13,2.6456685,37.0,2.75,216.55069,2024-07-13,39.154960218269906
2024-07-13,2.6456685,37.0,3.0,216.2469,2024-07-13,28.306273869736685
2024-07-13,2.6456685,37.0,3.25,216.07811,2024-07-13,32.53286358811945
2024-07-13,2.6456685,37.0,3.5,216.44482,2024-07-13,48.00558097221438
2024-07-13,2.6456685,37.0,3.75,216.73264,2024-07-13,67.3771665595173
2024-07-13,2.6456685,37.25,2.5,216.13937,2024-07-13,74.59321055978846
2024-07-13,2.6456685,37.25,2.75,216.35225,2024-07-13,62.03979573410962
2024-07-13,2.6456685,37.25,3.0,216.4126,2024-07-13,55.85227782011057
2024-07-13,2.6456685,37.25,3.25,216.09235,2024-07-13,58.10140704804029
2024-07-13,2.6456685,37.25,3.5,215.42455,2024-07-13,67.95457758570011
2024-07-13,2.6456685,37.25,3.75,214.81297,2024-07-13,82.73827358954384
2024-07-13,3.8194947,36.25,2.5,,2024-07-13,74.81033821417587
2024-07-13,3.8194947,36.25,2.75,,2024-07-13,62.11983730345671
2024-07-13,3.8194947,36.25,3.0,,2024-07-13,55.85557448584465
2024-07-13,3.8194947,36.25,3.25,,2024-07-13,58.13350219663351
2024-07-13,3.8194947,36.25,3.5,,2024-07-13,68.10175849678386
2024-07-13,3.8194947,36.25,3.75,,2024-07-13,83.035373349154
2024-07-13,3.8194947,36.5,2.5,,2024-07-13,57.18584711457668
2024-07-13,3.8194947,36.5,2.75,,2024-07-13,39.218630748632165
2024-07-13,3.8194947,36.5,3.0,,2024-07-13,28.309899066231292
2024-07-13,3.8194947,36.5,3.25,,2024-07-13,32.56184297337359
2024-07-13,3.8194947,36.5,3.5,,2024-07-13,48.109971773295804
2024-07-13,3.8194947,36.5,3.75,,2024-07-13,67.55982081549554
2024-07-13,3.8194947,36.75,2.5,221.09251,2024-07-13,49.893335851721524
2024-07-13,3.8194947,36.75,2.75,,2024-07-13,27.619548433415456
2024-07-13,3.8194947,36.75,3.0,,2024-07-13,5.345713953294998
2024-07-13,3.8194947,36.75,3.25,,2024-07-13,16.92811061876691
2024-07-13,3.8194947,36.75,3.5,,2024-07-13,39.201925363355656
2024-07-13,3.8194947,36.75,3.75,,2024-07-13,61.475673310100895
2024-07-13,3.8194947,37.0,2.5,217.40833,2024-07-13,57.043668759204486
2024-07-13,3.8194947,37.0,2.75,216.63037,2024-07-13,39.154960218269906
2024-07-13,3.8194947,37.0,3.0,216.31186,2024-07-13,28.306273869736685
2024-07-13,3.8194947,37.0,3.25,216.12395,2024-07-13,32.53286358811945
2024-07-13,3.8194947,37.0,3.5,216.47891,2024-07-13,48.00558097221438
2024-07-13,3.8194947,37.0,3.75,216.7618,2024-07-13,67.3771665595173
2024-07-13,3.8194947,37.25,2.5,216.19858,2024-07-13,74.59321055978846
2024-07-13,3.8194947,37.25,2.75,216.40169,2024-07-13,62.03979573410962
2024-07-13,3.8194947,37.25,3.0,216.4581,2024-07-13,55.85227782011057
2024-07-13,3.8194947,37.25,3.25,216.13289,2024-07-13,58.10140704804029
2024-07-13,3.8194947,37.25,3.5,215.46022,2024-07-13,67.95457758570011
2024-07-13,3.8194947,37.25,3.75,214.846,2024-07-13,82.73827358954384
2024-07-14,0.49402538,36.25,2.5,,2024-07-14,74.81033821417587
2024-07-14,0.49402538,36.25,2.75,,2024-07-14,62.11983730345671
2024-07-14,0.49402538,36.25,3.0,,2024-07-14,55.85557448584465
2024-07-14,0.49402538,36.25,3.25,,2024-07-14,58.13350219663351
2024-07-14,0.49402538,36.25,3.5,,2024-07-14,68.10175849678386
2024-07-14,0.49402538,36.25,3.75,,2024-07-14,83.035373349154
2024-07-14,0.49402538,36.5,2.5,,2024-07-14,57.18584711457668
2024-07-14,0.49402538,36.5,2.75,,2024-07-14,39.218630748632165
2024-07-14,0.49402538,36.5,3.0,,2024-07-14,28.309899066231292
2024-07-14,0.49402538,36.5,3.25,,2024-07-14,32.56184297337359
2024-07-14,0.49402538,36.5,3.5,,2024-07-14,48.109971773295804
2024-07-14,0.49402538,36.5,3.75,,2024-07-14,67.55982081549554
2024-07-14,0.49402538,36.75,2.5,219.88815,2024-07-14,49.893335851721524
2024-07-14,0.49402538,36.75,2.75,,2024-07-14,27.619548433415456
2024-07-14,0.49402538,36.75,3.0,,2024-07-14,5.345713953294998
2024-07-14,0.49402538,36.75,3.25,,2024-07-14,16.92811061876691
2024-07-14,0.49402538,36.75,3.5,,2024-07-14,39.201925363355656
2024-07-14,0.49402538,36.75,3.75,,2024-07-14,61.475673310100895
2024-07-14,0.49402538,37.0,2.5,216.14497,2024-07-14,57.043668759204486
2024-07-14,0.49402538,37.0,2.75,215.65826,2024-07-14,39.154960218269906
2024-07-14,0.49402538,37.0,3.0,215.4875,2024-07-14,28.306273869736685
2024-07-14,0.49402538,37.0,3.25,215.34392,2024-07-14,32.53286358811945
2024-07-14,0.49402538,37.0,3.5,215.62842,2024-07-14,48.00558097221438
2024-07-14,0.49402538,37.0,3.75,215.90923,2024-07-14,67.3771665595173
2024-07-14,0.49402538,37.25,2.5,215.30057,2024-07-14,74.59321055978846
2024-07-14,0.49402538,37.25,2.75,215.50189,2024-07-14,62.03979573410962
2024-07-14,0.49402538,37.25,3.0,215.58287,2024-07-14,55.85227782011057
2024-07-14,0.49402538,37.25,3.25,215.282,2024-07-14,58.10140704804029
2024-07-14,0.49402538,37.25,3.5,214.56831,2024-07-14,67.95457758570011
2024-07-14,0.49402538,37.25,3.75,213.87154,2024-07-14,82.73827358954384
2024-07-14,1.5413754,36.25,2.5,,2024-07-14,74.81033821417587
2024-07-14,1.5413754,36.25,2.75,,2024-07-14,62.11983730345671
2024-07-14,1.5413754,36.25,3.0,,2024-07-14,55.85557448584465
2024-07-14,1.5413754,36.25,3.25,,2024-07-14,58.13350219663351
2024-07-14,1.5413754,36.25,3.5,,2024-07-14,68.10175849678386
2024-07-14,1.5413754,36.25,3.75,,2024-07-14,83.035373349154
2024-07-14,1.5413754,36.5,2.5,,2024-07-14,57.18584711457668
2024-07-14,1.5413754,36.5,2.75,,2024-07-14,39.218630748632165
2024-07-14,1.5413754,36.5,3.0,,2024-07-14,28.309899066231292
2024-07-14,1.5413754,36.5,3.25,,2024-07-14,32.56184297337359
2024-07-14,1.5413754,36.5,3.5,,2024-07-14,48.109971773295804
2024-07-14,1.5413754,36.5,3.75,,2024-07-14,67.55982081549554
2024-07-14,1.5413754,36.75,2.5,219.92412,2024-07-14,49.893335851721524
2024-07-14,1.5413754,36.75,2.75,,2024-07-14,27.619548433415456
2024-07-14,1.5413754,36.75,3.0,,2024-07-14,5.345713953294998
2024-07-14,1.5413754,36.75,3.25,,2024-07-14,16.92811061876691
2024-07-14,1.5413754,36.75,3.5,,2024-07-14,39.201925363355656
2024-07-14,1.5413754,36.75,3.75,,2024-07-14,61.475673310100895
2024-07-14,1.5413754,37.0,2.5,216.20726,2024-07-14,57.043668759204486
2024-07-14,1.5413754,37.0,2.75,215.72253,2024-07-14,39.154960218269906
2024-07-14,1.5413754,37.0,3.0,215.54831,2024-07-14,28.306273869736685
2024-07-14,1.5413754,37.0,3.25,215.40376,2024-07-14,32.53286358811945
2024-07-14,1.5413754,37.0,3.5,215.69057,2024-07-14,48.00558097221438
2024-07-14,1.5413754,37.0,3.75,215.96773,2024-07-14,67.3771665595173
2024-07-14,1.5413754,37.25,2.5,215.35793,2024-07-14,74.59321055978846
2024-07-14,1.5413754,37.25,2.75,215.5778,2024-07-14,62.03979573410962
2024-07-14,1.5413754,37.25,3.0,215.67783,2024-07-14,55.85227782011057
2024-07-14,1.5413754,37.25,3.25,215.37804,2024-07-14,58.10140704804029
2024-07-14,1.5413754,37.25,3.5,214.65514,2024-07-14,67.95457758570011
2024-07-14,1.5413754,37.25,3.75,213.95526,2024-07-14,82.73827358954384
2024-07-14,2.6456685,36.25,2.5,,2024-07-14,74.81033821417587
2024-07-14,2.6456685,36.25,2.75,,2024-07-14,62.11983730345671
2024-07-14,2.6456685,36.25,3.0,,2024-07-14,55.85557448584465
2024-07-14,2.6456685,36.25,3.25,,2024-07-14,58.13350219663351
2024-07-14,2.6456685,36.25,3.5,,2024-07-14,68.10175849678386
2024-07-14,2.6456685,36.25,3.75,,2024-07-14,83.035373349154
2024-07-14,2.6456685,36.5,2.5,,2024-07-14,57.18584711457668
2024-07-14,2.6456685,36.5,2.75,,2024-07-14,39.218630748632165
2024-07-14,2.6456685,36.5,3.0,,2024-07-14,28.309899066231292
2024-07-14,2.6456685,36.5,3.25,,2024-07-14,32.56184297337359
2024-07-14,2.6456685,36.5,3.5,,2024-07-14,48.109971773295804
2024-07-14,2.6456685,36.5,3.75,,2024-07-14,67.55982081549554
2024-07-14,2.6456685,36.75,2.5,220.01422,2024-07-14,49.893335851721524
2024-07-14,2.6456685,36.75,2.75,,2024-07-14,27.619548433415456
2024-07-14,2.6456685,36.75,3.0,,2024-07-14,5.345713953294998
2024-07-14,2.6456685,36.75,3.25,,2024-07-14,16.92811061876691
2024-07-14,2.6456685,36.75,3.5,,2024-07-14,39.201925363355656
2024-07-14,2.6456685,36.75,3.75,,2024-07-14,61.475673310100895
2024-07-14,2.6456685,37.0,2.5,216.32388,2024-07-14,57.043668759204486
2024-07-14,2.6456685,37.0,2.75,215.82816,2024-07-14,39.154960218269906
2024-07-14,2.6456685,37.0,3.0,215.64597,2024-07-14,28.306273869736685
2024-07-14,2.6456685,37.0,3.25,215.49083,2024-07-14,32.53286358811945
2024-07-14,2.6456685,37.0,3.5,215.77621,2024-07-14,48.00558097221438
2024-07-14,2.6456685,37.0,3.75,216.05173,2024-07-14,67.3771665595173
2024-07-14,2.6456685,37.25,2.5,215.46463,2024-07-14,74.59321055978846
2024-07-14,2.6456685,37.25,2.75,215.69954,2024-07-14,62.03979573410962
2024-07-14,2.6456685,37.25,3.0,215.81067,2024-07-14,55.85227782011057
2024-07-14,2.6456685,37.25,3.25,215.5056,2024-07-14,58.10140704804029
2024-07-14,2.6456685,37.25,3.5,214.76936,2024-07-14,67.95457758570011
2024-07-14,2.6456685,37.25,3.75,214.06334,2024-07-14,82.73827358954384
2024-07-14,3.8194947,36.25,2.5,,2024-07-14,74.81033821417587
2024-07-14,3.8194947,36.25,2.75,,2024-07-14,62.11983730345671
2024-07-14,3.8194947,36.25,3.0,,2024-07-14,55.85557448584465
2024-07-14,3.8194947,36.25,3.25,,2024-07-14,58.13350219663351
2024-07-14,3.8194947,36.25,3.5,,2024-07-14,68.10175849678386
2024-07-14,3.8194947,36.25,3.75,,2024-07-14,83.035373349154
2024-07-14,3.8194947,36.5,2.5,,2024-07-14,57.18584711457668
2024-07-14,3.8194947,36.5,2.75,,2024-07-14,39.218630748632165
2024-07-14,3.8194947,36.5,3.0,,2024-07-14,28.309899066231292
2024-07-14,3.8194947,36.5,3.25,,2024-07-14,32.56184297337359
2024-07-14,3.8194947,36.5,3.5,,2024-07-14,48.109971773295804
2024-07-14,3.8194947,36.5,3.75,,2024-07-14,67.55982081549554
2024-07-14,3.8194947,36.75,2.5,220.41286,2024-07-14,49.893335851721524
2024-07-14,3.8194947,36.75,2.75,,2024-07-14,27.619548433415456
2024-07-14,3.8194947,36.75,3.0,,2024-07-14,5.345713953294998
2024-07-14,3.8194947,36.75,3.25,,2024-07-14,16.92811061876691
2024-07-14,3.8194947,36.75,3.5,,2024-07-14,39.201925363355656
2024-07-14,3.8194947,36.75,3.75,,2024-07-14,61.475673310100895
2024-07-14,3.8194947,37.0,2.5,216.50945,2024-07-14,57.043668759204486
2024-07-14,3.8194947,37.0,2.75,215.96881,2024-07-14,39.154960218269906
2024-07-14,3.8194947,37.0,3.0,215.76782,2024-07-14,28.306273869736685
2024-07-14,3.8194947,37.0,3.25,215.58928,2024-07-14,32.53286358811945
2024-07-14,3.8194947,37.0,3.5,215.86801,2024-07-14,48.00558097221438
2024-07-14,3.8194947,37.0,3.75,216.14262,2024-07-14,67.3771665595173
2024-07-14,3.8194947,37.25,2.5,215.60359,2024-07-14,74.59321055978846
2024-07-14,3.8194947,37.25,2.75,215.83197,2024-07-14,62.03979573410962
2024-07-14,3.8194947,37.25,3.0,215.93507,2024-07-14,55.85227782011057
2024-07-14,3.8194947,37.25,3.25,215.61998,2024-07-14,58.10140704804029
2024-07-14,3.8194947,37.25,3.5,214.87296,2024-07-14,67.95457758570011
2024-07-14,3.8194947,37.25,3.75,214.16121,2024-07-14,82.73827358954384
2024-07-15,0.49402538,36.25,2.5,,2024-07-15,74.81033821417587
2024-07-15,0.49402538,36.25,2.75,,2024-07-15,62.11983730345671
2024-07-15,0.49402538,36.25,3.0,,2024-07-15,55.85557448584465
2024-07-15,0.49402538,36.25,3.25,,2024-07-15,58.13350219663351
2024-07-15,0.49402538,36.25,3.5,,2024-07-15,68.10175849678386
2024-07-15,0.49402538,36.25,3.75,,2024-07-15,83.035373349154
2024-07-15,0.49402538,36.5,2.5,,2024-07-15,57.18584711457668
2024-07-15,0.49402538,36.5,2.75,,2024-07-15,39.218630748632165
2024-07-15,0.49402538,36.5,3.0,,2024-07-15,28.309899066231292
2024-07-15,0.49402538,36.5,3.25,,2024-07-15,32.56184297337359
2024-07-15,0.49402538,36.5,3.5,,2024-07-15,48.109971773295804
2024-07-15,0.49402538,36.5,3.75,,2024-07-15,67.55982081549554
2024-07-15,0.49402538,36.75,2.5,219.66438,2024-07-15,49.893335851721524
2024-07-15,0.49402538,36.75,2.75,,2024-07-15,27.619548433415456
2024-07-15,0.49402538,36.75,3.0,,2024-07-15,5.345713953294998
2024-07-15,0.49402538,36.75,3.25,,2024-07-15,16.92811061876691
2024-07-15,0.49402538,36.75,3.5,,2024-07-15,39.201925363355656
2024-07-15,0.49402538,36.75,3.75,,2024-07-15,61.475673310100895
2024-07-15,0.49402538,37.0,2.5,215.85118,2024-07-15,57.043668759204486
2024-07-15,0.49402538,37.0,2.75,215.5659,2024-07-15,39.154960218269906
2024-07-15,0.49402538,37.0,3.0,215.41837,2024-07-15,28.306273869736685
2024-07-15,0.49402538,37.0,3.25,215.20634,2024-07-15,32.53286358811945
2024-07-15,0.49402538,37.0,3.5,215.40256,2024-07-15,48.00558097221438
2024-07-15,0.49402538,37.0,3.75,215.556,2024-07-15,67.3771665595173
2024-07-15,0.49402538,37.25,2.5,215.00932,2024-07-15,74.59321055978846
2024-07-15,0.49402538,37.25,2.75,215.20009,2024-07-15,62.03979573410962
2024-07-15,0.49402538,37.25,3.0,215.26564,2024-07-15,55.85227782011057
2024-07-15,0.49402538,37.25,3.25,215.02902,2024-07-15,58.10140704804029
2024-07-15,0.49402538,37.25,3.5,214.34114,2024-07-15,67.95457758570011
2024-07-15,0.49402538,37.25,3.75,213.56918,2024-07-15,82.73827358954384
2024-07-15,1.5413754,36.25,2.5,,2024-07-15,74.81033821417587
2024-07-15,1.5413754,36.25,2.75,,2024-07-15,62.11983730345671
2024-07-15,1.5413754,36.25,3.0,,2024-07-15,55.85557448584465
2024-07-15,1.5413754,36.25,3.25,,2024-07-15,58.13350219663351
2024-07-15,1.5413754,36.25,3.5,,2024-07-15,68.10175849678386
2024-07-15,1.5413754,36.25,3.75,,2024-07-15,83.035373349154
2024-07-15,1.5413754,36.5,2.5,,2024-07-15,57.18584711457668
2024-07-15,1.5413754,36.5,2.75,,2024-07-15,39.218630748632165
2024-07-15,1.5413754,36.5,3.0,,2024-07-15,28.309899066231292
2024-07-15,1.5413754,36.5,3.25,,2024-07-15,32.56184297337359
2024-07-15,1.5413754,36.5,3.5,,2024-07-15,48.109971773295804
2024-07-15,1.5413754,36.5,3.75,,2024-07-15,67.55982081549554
2024-07-15,1.5413754,36.75,2.5,219.71095,2024-07-15,49.893335851721524
2024-07-15,1.5413754,36.75,2.75,,2024-07-15,27.619548433415456
2024-07-15,1.5413754,36.75,3.0,,2024-07-15,5.345713953294998
2024-07-15,1.5413754,36.75,3.25,,2024-07-15,16.92811061876691
2024-07-15,1.5413754,36.75,3.5,,2024-07-15,39.201925363355656
2024-07-15,1.5413754,36.75,3.75,,2024-07-15,61.475673310100895
2024-07-15,1.5413754,37.0,2.5,215.91908,2024-07-15,57.043668759204486
2024-07-15,1.5413754,37.0,2.75,215.64046,2024-07-15,39.154960218269906
2024-07-15,1.5413754,37.0,3.0,215.49713,2024-07-15,28.306273869736685
2024-07-15,1.5413754,37.0,3.25,215.28398,2024-07-15,32.53286358811945
2024-07-15,1.5413754,37.0,3.5,215.48322,2024-07-15,48.00558097221438
2024-07-15,1.5413754,37.0,3.75,215.6291,2024-07-15,67.3771665595173
2024-07-15,1.5413754,37.25,2.5,215.0512,2024-07-15,74.59321055978846
2024-07-15,1.5413754,37.25,2.75,215.26544,2024-07-15,62.03979573410962
2024-07-15,1.5413754,37.25,3.0,215.36281,2024-07-15,55.85227782011057
2024-07-15,1.5413754,37.25,3.25,215.1368,2024-07-15,58.10140704804029
2024-07-15,1.5413754,37.25,3.5,214.44797,2024-07-15,67.95457758570011
2024-07-15,1.5413754,37.25,3.75,213.68326,2024-07-15,82.73827358954384
2024-07-15,2.6456685,36.25,2.5,,2024-07-15,74.81033821417587
2024-07-15,2.6456685,36.25,2.75,,2024-07-15,62.11983730345671
2024-07-15,2.6456685,36.25,3.0,,2024-07-15,55.85557448584465
2024-07-15,2.6456685,36.25,3.25,,2024-07-15,58.13350219663351
2024-07-15,2.6456685,36.25,3.5,,2024-07-15,68.10175849678386
2024-07-15,2.6456685,36.25,3.75,,2024-07-15,83.035373349154
2024-07-15,2.6456685,36.5,2.5,,2024-07-15,57.18584711457668
2024-07-15,2.6456685,36.5,2.75,,2024-07-15,39.218630748632165
2024-07-15,2.6456685,36.5,3.0,,2024-07-15,28.309899066231292
2024-07-15,2.6456685,36.5,3.25,,2024-07-15,32.56184297337359
2024-07-15,2.6456685,36.5,3.5,,2024-07-15,48.109971773295804
2024-07-15,2.6456685,36.5,3.75,,2024-07-15,67.55982081549554
2024-07-15,2.6456685,36.75,2.5,219.82928,2024-07-15,49.893335851721524
2024-07-15,2.6456685,36.75,2.75,,2024-07-15,27.619548433415456
2024-07-15,2.6456685,36.75,3.0,,2024-07-15,5.345713953294998
2024-07-15,2.6456685,36.75,3.25,,2024-07-15,16.92811061876691
2024-07-15,2.6456685,36.75,3.5,,2024-07-15,39.201925363355656
2024-07-15,2.6456685,36.75,3.75,,2024-07-15,61.475673310100895
2024-07-15,2.6456685,37.0,2.5,216.07278,2024-07-15,57.043668759204486
2024-07-15,2.6456685,37.0,2.75,215.799,2024-07-15,39.154960218269906
2024-07-15,2.6456685,37.0,3.0,215.65378,2024-07-15,28.306273869736685
2024-07-15,2.6456685,37.0,3.25,215.42769,2024-07-15,32.53286358811945
2024-07-15,2.6456685,37.0,3.5,215.62585,2024-07-15,48.00558097221438
2024-07-15,2.6456685,37.0,3.75,215.75803,2024-07-15,67.3771665595173
2024-07-15,2.6456685,37.25,2.5,215.19733,2024-07-15,74.59321055978846
2024-07-15,2.6456685,37.25,2.75,215.46289,2024-07-15,62.03979573410962
2024-07-15,2.6456685,37.25,3.0,215.62073,2024-07-15,55.85227782011057
2024-07-15,2.6456685,37.25,3.25,215.39609,2024-07-15,58.10140704804029
2024-07-15,2.6456685,37.25,3.5,214.67679,2024-07-15,67.95457758570011
2024-07-15,2.6456685,37.25,3.75,213.89812,2024-07-15,82.73827358954384
2024-07-15,3.8194947,36.25,2.5,,2024-07-15,74.81033821417587
2024-07-15,3.8194947,36.25,2.75,,2024-07-15,62.11983730345671
2024-07-15,3.8194947,36.25,3.0,,2024-07-15,55.85557448584465
