time,depth,latitude,longitude,thetao,day,distance_km
2024-09-03,0.494025,36.583336,3.25,,2024-09-03,25.112182506309033
2024-09-03,0.494025,36.66667,2.8333435,,2024-09-03,22.228234819302035
2024-09-03,0.494025,36.66667,2.9166718,,2024-09-03,15.782881420103022
2024-09-03,0.494025,36.66667,3.0,,2024-09-03,10.698609465725811
2024-09-03,0.494025,36.66667,3.0833435,,2024-09-03,9.496464669132697
2024-09-03,0.494025,36.66667,3.1666718,,2024-09-03,13.276882967911245
2024-09-03,0.494025,36.66667,3.25,,2024-09-03,19.306074472517334
2024-09-03,0.494025,36.75,2.8333435,27.37646,2024-09-03,20.194040166169533
2024-09-03,0.494025,36.75,2.9166718,,2024-09-03,12.76987826840439
2024-09-03,0.494025,36.75,3.0,,2024-09-03,5.345713953294998
2024-09-03,0.494025,36.75,3.0833435,27.161139,2024-09-03,2.079801567910821
2024-09-03,0.494025,36.75,3.1666718,26.674421,2024-09-03,9.50394748445699
2024-09-03,0.494025,36.75,3.25,,2024-09-03,16.92811061876691
2024-09-03,0.494025,36.833336,2.8333435,27.821817,2024-09-03,22.20863381656194
2024-09-03,0.494025,36.833336,2.9166718,27.64407,2024-09-03,15.772124592603511
2024-09-03,0.494025,36.833336,3.0,27.672325,2024-09-03,10.696398658202174
2024-09-03,0.494025,36.833336,3.0833435,27.917301,2024-09-03,9.496747682395155
2024-09-03,0.494025,36.833336,3.1666718,27.751041,2024-09-03,13.270048906298761
2024-09-03,0.494025,36.833336,3.25,27.510489,2024-09-03,19.290330362086166
2024-09-03,0.494025,36.91667,2.8333435,27.786785,2024-09-03,27.393082527538727
2024-09-03,0.494025,36.91667,2.9166718,27.9329,2024-09-03,22.49852861582144
2024-09-03,0.494025,36.91667,3.0,28.05241,2024-09-03,19.286865452625985
2024-09-03,0.494025,36.91667,3.0833435,28.13183,2024-09-03,18.648990373299995
2024-09-03,0.494025,36.91667,3.1666718,28.236675,2024-09-03,20.82299777897512
2024-09-03,0.494025,36.91667,3.25,28.217707,2024-09-03,25.08797191414032
2024-09-03,1.541375,36.583336,2.8333435,,2024-09-03,27.42486183499686
2024-09-03,1.541375,36.583336,2.9166718,,2024-09-03,22.513610945271516
2024-09-03,1.541375,36.583336,3.0,,2024-09-03,19.289317853545782
2024-09-03,1.541375,36.583336,3.0833435,,2024-09-03,18.648702135525184
2024-09-03,1.541375,36.583336,3.1666718,,2024-09-03,20.831708919035847
2024-09-03,1.541375,36.583336,3.25,,2024-09-03,25.112182506309033
2024-09-03,1.541375,36.66667,2.8333435,,2024-09-03,22.228234819302035
2024-09-03,1.541375,36.66667,2.9166718,,2024-09-03,15.782881420103022
2024-09-03,1.541375,36.66667,3.0,,2024-09-03,10.698609465725811
2024-09-03,1.541375,36.66667,3.0833435,,2024-09-03,9.496464669132697
2024-09-03,1.541375,36.66667,3.1666718,,2024-09-03,13.276882967911245
2024-09-03,1.541375,36.66667,3.25,,2024-09-03,19.306074472517334
2024-09-03,1.541375,36.75,2.8333435,27.369926,2024-09-03,20.194040166169533
2024-09-03,1.541375,36.75,2.9166718,,2024-09-03,12.76987826840439
2024-09-03,1.541375,36.75,3.0,,2024-09-03,5.345713953294998
2024-09-03,1.541375,36.75,3.0833435,27.156416,2024-09-03,2.079801567910821
2024-09-03,1.541375,36.75,3.1666718,26.670238,2024-09-03,9.50394748445699
2024-09-03,1.541375,36.75,3.25,,2024-09-03,16.92811061876691
2024-09-03,1.541375,36.833336,2.8333435,27.766409,2024-09-03,22.20863381656194
2024-09-03,1.541375,36.833336,2.9166718,27.608288,2024-09-03,15.772124592603511
2024-09-03,1.541375,36.833336,3.0,27.655916,2024-09-03,10.696398658202174
2024-09-03,1.541375,36.833336,3.0833435,27.880508,2024-09-03,9.496747682395155
2024-09-03,1.541375,36.833336,3.1666718,27.696705,2024-09-03,13.270048906298761
2024-09-03,1.541375,36.833336,3.25,27.482689,2024-09-03,19.290330362086166
2024-09-03,1.541375,36.91667,2.8333435,27.687115,2024-09-03,27.393082527538727
2024-09-03,1.541375,36.91667,2.9166718,27.82779,2024-09-03,22.49852861582144
2024-09-03,1.541375,36.91667,3.0,27.944391,2024-09-03,19.286865452625985
2024-09-03,1.541375,36.91667,3.0833435,28.023003,2024-09-03,18.648990373299995
2024-09-03,1.541375,36.91667,3.1666718,28.134907,2024-09-03,20.82299777897512
2024-09-03,1.541375,36.91667,3.25,28.125162,2024-09-03,25.08797191414032
2024-09-03,2.645669,36.583336,2.8333435,,2024-09-03,27.42486183499686
2024-09-03,2.645669,36.583336,2.9166718,,2024-09-03,22.513610945271516
2024-09-03,2.645669,36.583336,3.0,,2024-09-03,19.289317853545782
2024-09-03,2.645669,36.583336,3.0833435,,2024-09-03,18.648702135525184
2024-09-03,2.645669,36.583336,3.1666718,,2024-09-03,20.831708919035847
2024-09-03,2.645669,36.583336,3.25,,2024-09-03,25.112182506309033
2024-09-03,2.645669,36.66667,2.8333435,,2024-09-03,22.228234819302035
2024-09-03,2.645669,36.66667,2.9166718,,2024-09-03,15.782881420103022
2024-09-03,2.645669,36.66667,3.0,,2024-09-03,10.698609465725811
2024-09-03,2.645669,36.66667,3.0833435,,2024-09-03,9.496464669132697
2024-09-03,2.645669,36.66667,3.1666718,,2024-09-03,13.276882967911245
2024-09-03,2.645669,36.66667,3.25,,2024-09-03,19.306074472517334
2024-09-03,2.645669,36.75,2.8333435,27.335962,2024-09-03,20.194040166169533
2024-09-03,2.645669,36.75,2.9166718,,2024-09-03,12.76987826840439
2024-09-03,2.645669,36.75,3.0,,2024-09-03,5.345713953294998
2024-09-03,2.645669,36.75,3.0833435,27.130463,2024-09-03,2.079801567910821
2024-09-03,2.645669,36.75,3.1666718,26.648798,2024-09-03,9.50394748445699
2024-09-03,2.645669,36.75,3.25,,2024-09-03,16.92811061876691
2024-09-03,2.645669,36.833336,2.8333435,27.676199,2024-09-03,22.20863381656194
2024-09-03,2.645669,36.833336,2.9166718,27.522995,2024-09-03,15.772124592603511
2024-09-03,2.645669,36.833336,3.0,27.574213,2024-09-03,10.696398658202174
2024-09-03,2.645669,36.833336,3.0833435,27.780874,2024-09-03,9.496747682395155
2024-09-03,2.645669,36.833336,3.1666718,27.5705,2024-09-03,13.270048906298761
2024-09-03,2.645669,36.833336,3.25,27.412664,2024-09-03,19.290330362086166
2024-09-03,2.645669,36.91667,2.8333435,27.616615,2024-09-03,27.393082527538727
2024-09-03,2.645669,36.91667,2.9166718,27.76781,2024-09-03,22.49852861582144
2024-09-03,2.645669,36.91667,3.0,27.888744,2024-09-03,19.286865452625985
2024-09-03,2.645669,36.91667,3.0833435,27.966648,2024-09-03,18.648990373299995
2024-09-03,2.645669,36.91667,3.1666718,28.076546,2024-09-03,20.82299777897512
2024-09-03,2.645669,36.91667,3.25,28.063858,2024-09-03,25.08797191414032
2024-09-03,3.819495,36.583336,2.8333435,,2024-09-03,27.42486183499686
2024-09-03,3.819495,36.583336,2.9166718,,2024-09-03,22.513610945271516
2024-09-03,3.819495,36.583336,3.0,,2024-09-03,19.289317853545782
2024-09-03,3.819495,36.583336,3.0833435,,2024-09-03,18.648702135525184
2024-09-03,3.819495,36.583336,3.1666718,,2024-09-03,20.831708919035847
2024-09-03,3.819495,36.583336,3.25,,2024-09-03,25.112182506309033
2024-09-03,3.819495,36.66667,2.8333435,,2024-09-03,22.228234819302035
2024-09-03,3.819495,36.66667,2.9166718,,2024-09-03,15.782881420103022
2024-09-03,3.819495,36.66667,3.0,,2024-09-03,10.698609465725811
2024-09-03,3.819495,36.66667,3.0833435,,2024-09-03,9.496464669132697
2024-09-03,3.819495,36.66667,3.1666718,,2024-09-03,13.276882967911245
2024-09-03,3.819495,36.66667,3.25,,2024-09-03,19.306074472517334
2024-09-03,3.819495,36.75,2.8333435,27.0603,2024-09-03,20.194040166169533
2024-09-03,3.819495,36.75,2.9166718,,2024-09-03,12.76987826840439
2024-09-03,3.819495,36.75,3.0,,2024-09-03,5.345713953294998
2024-09-03,3.819495,36.75,3.0833435,27.050756,2024-09-03,2.079801567910821
2024-09-03,3.819495,36.75,3.1666718,26.538607,2024-09-03,9.50394748445699
2024-09-03,3.819495,36.75,3.25,,2024-09-03,16.92811061876691
2024-09-03,3.819495,36.833336,2.8333435,27.60391,2024-09-03,22.20863381656194
2024-09-03,3.819495,36.833336,2.9166718,27.393755,2024-09-03,15.772124592603511
2024-09-03,3.819495,36.833336,3.0,27.500237,2024-09-03,10.696398658202174
2024-09-03,3.819495,36.833336,3.0833435,27.702515,2024-09-03,9.496747682395155
2024-09-03,3.819495,36.833336,3.1666718,27.479908,2024-09-03,13.270048906298761
2024-09-03,3.819495,36.833336,3.25,27.318773,2024-09-03,19.290330362086166
2024-09-03,3.819495,36.91667,2.8333435,27.571062,2024-09-03,27.393082527538727
2024-09-03,3.819495,36.91667,2.9166718,27.727348,2024-09-03,22.49852861582144
2024-09-03,3.819495,36.91667,3.0,27.849247,2024-09-03,19.286865452625985
2024-09-03,3.819495,36.91667,3.0833435,27.928648,2024-09-03,18.648990373299995
2024-09-03,3.819495,36.91667,3.1666718,28.038897,2024-09-03,20.82299777897512
2024-09-03,3.819495,36.91667,3.25,28.019117,2024-09-03,25.08797191414032
2024-09-04,0.494025,36.583336,2.8333435,,2024-09-04,27.42486183499686
2024-09-04,0.494025,36.583336,2.9166718,,2024-09-04,22.513610945271516
2024-09-04,0.494025,36.583336,3.0,,2024-09-04,19.289317853545782
2024-09-04,0.494025,36.583336,3.0833435,,2024-09-04,18.648702135525184
2024-09-04,0.494025,36.583336,3.1666718,,2024-09-04,20.831708919035847
2024-09-04,0.494025,36.583336,3.25,,2024-09-04,25.112182506309033
2024-09-04,0.494025,36.66667,2.8333435,,2024-09-04,22.228234819302035
2024-09-04,0.494025,36.66667,2.9166718,,2024-09-04,15.782881420103022
2024-09-04,0.494025,36.66667,3.0,,2024-09-04,10.698609465725811
2024-09-04,0.494025,36.66667,3.0833435,,2024-09-04,9.496464669132697
2024-09-04,0.494025,36.66667,3.1666718,,2024-09-04,13.276882967911245
2024-09-04,0.494025,36.66667,3.25,,2024-09-04,19.306074472517334
2024-09-04,0.494025,36.75,2.8333435,25.632275,2024-09-04,20.194040166169533
2024-09-04,0.494025,36.75,2.9166718,,2024-09-04,12.76987826840439
2024-09-04,0.494025,36.75,3.0,,2024-09-04,5.345713953294998
2024-09-04,0.494025,36.75,3.0833435,27.143862,2024-09-04,2.079801567910821
2024-09-04,0.494025,36.75,3.1666718,26.795565,2024-09-04,9.50394748445699
2024-09-04,0.494025,36.75,3.25,,2024-09-04,16.92811061876691
2024-09-04,0.494025,36.833336,2.8333435,26.318798,2024-09-04,22.20863381656194
2024-09-04,0.494025,36.833336,2.9166718,27.010353,2024-09-04,15.772124592603511
2024-09-04,0.494025,36.833336,3.0,27.347622,2024-09-04,10.696398658202174
2024-09-04,0.494025,36.833336,3.0833435,27.593199,2024-09-04,9.496747682395155
2024-09-04,0.494025,36.833336,3.1666718,27.551466,2024-09-04,13.270048906298761
2024-09-04,0.494025,36.833336,3.25,27.471235,2024-09-04,19.290330362086166
2024-09-04,0.494025,36.91667,2.8333435,26.90964,2024-09-04,27.393082527538727
2024-09-04,0.494025,36.91667,2.9166718,27.346542,2024-09-04,22.49852861582144
2024-09-04,0.494025,36.91667,3.0,27.674538,2024-09-04,19.286865452625985
2024-09-04,0.494025,36.91667,3.0833435,27.821033,2024-09-04,18.648990373299995
2024-09-04,0.494025,36.91667,3.1666718,27.950203,2024-09-04,20.82299777897512
2024-09-04,0.494025,36.91667,3.25,27.95669,2024-09-04,25.08797191414032
2024-09-04,1.541375,36.583336,2.8333435,,2024-09-04,27.42486183499686
2024-09-04,1.541375,36.583336,2.9166718,,2024-09-04,22.513610945271516
2024-09-04,1.541375,36.583336,3.0,,2024-09-04,19.289317853545782
2024-09-04,1.541375,36.583336,3.0833435,,2024-09-04,18.648702135525184
2024-09-04,1.541375,36.583336,3.1666718,,2024-09-04,20.831708919035847
2024-09-04,1.541375,36.583336,3.25,,2024-09-04,25.112182506309033
2024-09-04,1.541375,36.66667,2.8333435,,2024-09-04,22.228234819302035
2024-09-04,1.541375,36.66667,2.9166718,,2024-09-04,15.782881420103022
2024-09-04,1.541375,36.66667,3.0,,2024-09-04,10.698609465725811
2024-09-04,1.541375,36.66667,3.0833435,,2024-09-04,9.496464669132697
2024-09-04,1.541375,36.66667,3.1666718,,2024-09-04,13.276882967911245
2024-09-04,1.541375,36.66667,3.25,,2024-09-04,19.306074472517334
2024-09-04,1.541375,36.75,2.8333435,25.579111,2024-09-04,20.194040166169533
2024-09-04,1.541375,36.75,2.9166718,,2024-09-04,12.76987826840439
2024-09-04,1.541375,36.75,3.0,,2024-09-04,5.345713953294998
2024-09-04,1.541375,36.75,3.0833435,27.141281,2024-09-04,2.079801567910821
2024-09-04,1.541375,36.75,3.1666718,26.79093,2024-09-04,9.50394748445699
2024-09-04,1.541375,36.75,3.25,,2024-09-04,16.92811061876691
2024-09-04,1.541375,36.833336,2.8333435,26.248718,2024-09-04,22.20863381656194
2024-09-04,1.541375,36.833336,2.9166718,26.995209,2024-09-04,15.772124592603511
2024-09-04,1.541375,36.833336,3.0,27.343666,2024-09-04,10.696398658202174
2024-09-04,1.541375,36.833336,3.0833435,27.588322,2024-09-04,9.496747682395155
2024-09-04,1.541375,36.833336,3.1666718,27.544886,2024-09-04,13.270048906298761
2024-09-04,1.541375,36.833336,3.25,27.467073,2024-09-04,19.290330362086166
2024-09-04,1.541375,36.91667,2.8333435,26.879229,2024-09-04,27.393082527538727
2024-09-04,1.541375,36.91667,2.9166718,27.32782,2024-09-04,22.49852861582144
2024-09-04,1.541375,36.91667,3.0,27.659563,2024-09-04,19.286865452625985
2024-09-04,1.541375,36.91667,3.0833435,27.808334,2024-09-04,18.648990373299995
2024-09-04,1.541375,36.91667,3.1666718,27.940432,2024-09-04,20.82299777897512
2024-09-04,1.541375,36.91667,3.25,27.948933,2024-09-04,25.08797191414032
2024-09-04,2.645669,36.583336,2.8333435,,2024-09-04,27.42486183499686
2024-09-04,2.645669,36.583336,2.9166718,,2024-09-04,22.513610945271516
2024-09-04,2.645669,36.583336,3.0,,2024-09-04,19.289317853545782
2024-09-04,2.645669,36.583336,3.0833435,,2024-09-04,18.648702135525184
2024-09-04,2.645669,36.583336,3.1666718,,2024-09-04,20.831708919035847
2024-09-04,2.645669,36.583336,3.25,,2024-09-04,25.112182506309033
2024-09-04,2.645669,36.66667,2.8333435,,2024-09-04,22.228234819302035
2024-09-04,2.645669,36.66667,2.9166718,,2024-09-04,15.782881420103022
2024-09-04,2.645669,36.66667,3.0,,2024-09-04,10.698609465725811
2024-09-04,2.645669,36.66667,3.0833435,,2024-09-04,9.496464669132697
2024-09-04,2.645669,36.66667,3.1666718,,2024-09-04,13.276882967911245
2024-09-04,2.645669,36.66667,3.25,,2024-09-04,19.306074472517334
2024-09-04,2.645669,36.75,2.8333435,24.91389,2024-09-04,20.194040166169533
2024-09-04,2.645669,36.75,2.9166718,,2024-09-04,12.76987826840439
2024-09-04,2.645669,36.75,3.0,,2024-09-04,5.345713953294998
2024-09-04,2.645669,36.75,3.0833435,27.135525,2024-09-04,2.079801567910821
2024-09-04,2.645669,36.75,3.1666718,26.784481,2024-09-04,9.50394748445699
2024-09-04,2.645669,36.75,3.25,,2024-09-04,16.92811061876691
2024-09-04,2.645669,36.833336,2.8333435,25.77356,2024-09-04,22.20863381656194
2024-09-04,2.645669,36.833336,2.9166718,26.873611,2024-09-04,15.772124592603511
2024-09-04,2.645669,36.833336,3.0,27.33187,2024-09-04,10.696398658202174
2024-09-04,2.645669,36.833336,3.0833435,27.572174,2024-09-04,9.496747682395155
2024-09-04,2.645669,36.833336,3.1666718,27.528538,2024-09-04,13.270048906298761
2024-09-04,2.645669,36.833336,3.25,27.459322,2024-09-04,19.290330362086166
2024-09-04,2.645669,36.91667,2.8333435,26.688753,2024-09-04,27.393082527538727
2024-09-04,2.645669,36.91667,2.9166718,27.227955,2024-09-04,22.49852861582144
2024-09-04,2.645669,36.91667,3.0,27.608961,2024-09-04,19.286865452625985
2024-09-04,2.645669,36.91667,3.0833435,27.782206,2024-09-04,18.648990373299995
2024-09-04,2.645669,36.91667,3.1666718,27.921072,2024-09-04,20.82299777897512
2024-09-04,2.645669,36.91667,3.25,27.930286,2024-09-04,25.08797191414032
2024-09-04,3.819495,36.583336,2.8333435,,2024-09-04,27.42486183499686
2024-09-04,3.819495,36.583336,2.9166718,,2024-09-04,22.513610945271516
2024-09-04,3.819495,36.583336,3.0,,2024-09-04,19.289317853545782
2024-09-04,3.819495,36.583336,3.0833435,,2024-09-04,18.648702135525184
2024-09-04,3.819495,36.583336,3.1666718,,2024-09-04,20.831708919035847
2024-09-04,3.819495,36.583336,3.25,,2024-09-04,25.112182506309033
2024-09-04,3.819495,36.66667,2.8333435,,2024-09-04,22.228234819302035
2024-09-04,3.819495,36.66667,2.9166718,,2024-09-04,15.782881420103022
2024-09-04,3.819495,36.66667,3.0,,2024-09-04,10.698609465725811
2024-09-04,3.819495,36.66667,3.0833435,,2024-09-04,9.496464669132697
2024-09-04,3.819495,36.66667,3.1666718,,2024-09-04,13.276882967911245
2024-09-04,3.819495,36.66667,3.25,,2024-09-04,19.306074472517334
2024-09-04,3.819495,36.75,2.8333435,24.196661,2024-09-04,20.194040166169533
2024-09-04,3.819495,36.75,2.9166718,,2024-09-04,12.76987826840439
2024-09-04,3.819495,36.75,3.0,,2024-09-04,5.345713953294998
2024-09-04,3.819495,36.75,3.0833435,27.104889,2024-09-04,2.079801567910821
2024-09-04,3.819495,36.75,3.1666718,26.727657,2024-09-04,9.50394748445699
2024-09-04,3.819495,36.75,3.25,,2024-09-04,16.92811061876691
2024-09-04,3.819495,36.833336,2.8333435,25.339659,2024-09-04,22.20863381656194
2024-09-04,3.819495,36.833336,2.9166718,26.582844,2024-09-04,15.772124592603511
2024-09-04,3.819495,36.833336,3.0,27.225386,2024-09-04,10.696398658202174
2024-09-04,3.819495,36.833336,3.0833435,27.466536,2024-09-04,9.496747682395155
2024-09-04,3.819495,36.833336,3.1666718,27.381615,2024-09-04,13.270048906298761
2024-09-04,3.819495,36.833336,3.25,27.413553,2024-09-04,19.290330362086166
2024-09-04,3.819495,36.91667,2.8333435,26.508768,2024-09-04,27.393082527538727
2024-09-04,3.819495,36.91667,2.9166718,27.127039,2024-09-04,22.49852861582144
2024-09-04,3.819495,36.91667,3.0,27.54614,2024-09-04,19.286865452625985
2024-09-04,3.819495,36.91667,3.0833435,27.74765,2024-09-04,18.648990373299995
2024-09-04,3.819495,36.91667,3.1666718,27.897886,2024-09-04,20.82299777897512
2024-09-04,3.819495,36.91667,3.25,27.902075,2024-09-04,25.08797191414032
2024-09-05,0.494025,36.583336,2.8333435,,2024-09-05,27.42486183499686
2024-09-05,0.494025,36.583336,2.9166718,,2024-09-05,22.513610945271516
2024-09-05,0.494025,36.583336,3.0,,2024-09-05,19.289317853545782
2024-09-05,0.494025,36.583336,3.0833435,,2024-09-05,18.648702135525184
2024-09-05,0.494025,36.583336,3.1666718,,2024-09-05,20.831708919035847
2024-09-05,0.494025,36.583336,3.25,,2024-09-05,25.112182506309033
2024-09-05,0.494025,36.66667,2.8333435,,2024-09-05,22.228234819302035
2024-09-05,0.494025,36.66667,2.9166718,,2024-09-05,15.782881420103022
2024-09-05,0.494025,36.66667,3.0,,2024-09-05,10.698609465725811
2024-09-05,0.494025,36.66667,3.0833435,,2024-09-05,9.496464669132697
2024-09-05,0.494025,36.66667,3.1666718,,2024-09-05,13.276882967911245
2024-09-05,0.494025,36.66667,3.25,,2024-09-05,19.306074472517334
2024-09-05,0.494025,36.75,2.8333435,24.041958,2024-09-05,20.194040166169533
2024-09-05,0.494025,36.75,2.9166718,,2024-09-05,12.76987826840439
2024-09-05,0.494025,36.75,3.0,,2024-09-05,5.345713953294998
2024-09-05,0.494025,36.75,3.0833435,26.486814,2024-09-05,2.079801567910821
2024-09-05,0.494025,36.75,3.1666718,26.531654,2024-09-05,9.50394748445699
2024-09-05,0.494025,36.75,3.25,,2024-09-05,16.92811061876691
2024-09-05,0.494025,36.833336,2.8333435,24.260696,2024-09-05,22.20863381656194
2024-09-05,0.494025,36.833336,2.9166718,24.358793,2024-09-05,15.772124592603511
2024-09-05,0.494025,36.833336,3.0,25.390968,2024-09-05,10.696398658202174
2024-09-05,0.494025,36.833336,3.0833435,26.377584,2024-09-05,9.496747682395155
2024-09-05,0.494025,36.833336,3.1666718,27.038874,2024-09-05,13.270048906298761
2024-09-05,0.494025,36.833336,3.25,27.094963,2024-09-05,19.290330362086166
2024-09-05,0.494025,36.91667,2.8333435,24.719463,2024-09-05,27.393082527538727
2024-09-05,0.494025,36.91667,2.9166718,24.996222,2024-09-05,22.49852861582144
2024-09-05,0.494025,36.91667,3.0,25.98102,2024-09-05,19.286865452625985
2024-09-05,0.494025,36.91667,3.0833435,26.847647,2024-09-05,18.648990373299995
2024-09-05,0.494025,36.91667,3.1666718,27.422499,2024-09-05,20.82299777897512
2024-09-05,0.494025,36.91667,3.25,27.70157,2024-09-05,25.08797191414032
2024-09-05,1.541375,36.583336,2.8333435,,2024-09-05,27.42486183499686
2024-09-05,1.541375,36.583336,2.9166718,,2024-09-05,22.513610945271516
2024-09-05,1.541375,36.583336,3.0,,2024-09-05,19.289317853545782
2024-09-05,1.541375,36.583336,3.0833435,,2024-09-05,18.648702135525184
2024-09-05,1.541375,36.583336,3.1666718,,2024-09-05,20.831708919035847
2024-09-05,1.541375,36.583336,3.25,,2024-09-05,25.112182506309033
2024-09-05,1.541375,36.66667,2.8333435,,2024-09-05,22.228234819302035
2024-09-05,1.541375,36.66667,2.9166718,,2024-09-05,15.782881420103022
2024-09-05,1.541375,36.66667,3.0,,2024-09-05,10.698609465725811
2024-09-05,1.541375,36.66667,3.0833435,,2024-09-05,9.496464669132697
2024-09-05,1.541375,36.66667,3.1666718,,2024-09-05,13.276882967911245
2024-09-05,1.541375,36.66667,3.25,,2024-09-05,19.306074472517334
2024-09-05,1.541375,36.75,2.8333435,24.039257,2024-09-05,20.194040166169533
2024-09-05,1.541375,36.75,2.9166718,,2024-09-05,12.76987826840439
2024-09-05,1.541375,36.75,3.0,,2024-09-05,5.345713953294998
2024-09-05,1.541375,36.75,3.0833435,26.48869,2024-09-05,2.079801567910821
2024-09-05,1.541375,36.75,3.1666718,26.533567,2024-09-05,9.50394748445699
2024-09-05,1.541375,36.75,3.25,,2024-09-05,16.92811061876691
2024-09-05,1.541375,36.833336,2.8333435,24.258738,2024-09-05,22.20863381656194
2024-09-05,1.541375,36.833336,2.9166718,24.357418,2024-09-05,15.772124592603511
2024-09-05,1.541375,36.833336,3.0,25.39081,2024-09-05,10.696398658202174
2024-09-05,1.541375,36.833336,3.0833435,26.378996,2024-09-05,9.496747682395155
2024-09-05,1.541375,36.833336,3.1666718,27.04137,2024-09-05,13.270048906298761
2024-09-05,1.541375,36.833336,3.25,27.09699,2024-09-05,19.290330362086166
2024-09-05,1.541375,36.91667,2.8333435,24.717953,2024-09-05,27.393082527538727
2024-09-05,1.541375,36.91667,2.9166718,24.995338,2024-09-05,22.49852861582144
2024-09-05,1.541375,36.91667,3.0,25.981606,2024-09-05,19.286865452625985
2024-09-05,1.541375,36.91667,3.0833435,26.849113,2024-09-05,18.648990373299995
2024-09-05,1.541375,36.91667,3.1666718,27.42446,2024-09-05,20.82299777897512
2024-09-05,1.541375,36.91667,3.25,27.703827,2024-09-05,25.08797191414032
2024-09-05,2.645669,36.583336,2.8333435,,2024-09-05,27.42486183499686
2024-09-05,2.645669,36.583336,2.9166718,,2024-09-05,22.513610945271516
2024-09-05,2.645669,36.583336,3.0,,2024-09-05,19.289317853545782
2024-09-05,2.645669,36.583336,3.0833435,,2024-09-05,18.648702135525184
2024-09-05,2.645669,36.583336,3.1666718,,2024-09-05,20.831708919035847
2024-09-05,2.645669,36.583336,3.25,,2024-09-05,25.112182506309033
2024-09-05,2.645669,36.66667,2.8333435,,2024-09-05,22.228234819302035
2024-09-05,2.645669,36.66667,2.9166718,,2024-09-05,15.782881420103022
2024-09-05,2.645669,36.66667,3.0,,2024-09-05,10.698609465725811
2024-09-05,2.645669,36.66667,3.0833435,,2024-09-05,9.496464669132697
2024-09-05,2.645669,36.66667,3.1666718,,2024-09-05,13.276882967911245
2024-09-05,2.645669,36.66667,3.25,,2024-09-05,19.306074472517334
2024-09-05,2.645669,36.75,2.8333435,24.013035,2024-09-05,20.194040166169533
2024-09-05,2.645669,36.75,2.9166718,,2024-09-05,12.76987826840439
2024-09-05,2.645669,36.75,3.0,,2024-09-05,5.345713953294998
2024-09-05,2.645669,36.75,3.0833435,26.488594,2024-09-05,2.079801567910821
2024-09-05,2.645669,36.75,3.1666718,26.533695,2024-09-05,9.50394748445699
2024-09-05,2.645669,36.75,3.25,,2024-09-05,16.92811061876691
2024-09-05,2.645669,36.833336,2.8333435,24.180729,2024-09-05,22.20863381656194
2024-09-05,2.645669,36.833336,2.9166718,24.336637,2024-09-05,15.772124592603511
2024-09-05,2.645669,36.833336,3.0,25.387388,2024-09-05,10.696398658202174
2024-09-05,2.645669,36.833336,3.0833435,26.376808,2024-09-05,9.496747682395155
2024-09-05,2.645669,36.833336,3.1666718,27.040783,2024-09-05,13.270048906298761
2024-09-05,2.645669,36.833336,3.25,27.096525,2024-09-05,19.290330362086166
2024-09-05,2.645669,36.91667,2.8333435,24.709776,2024-09-05,27.393082527538727
2024-09-05,2.645669,36.91667,2.9166718,24.990417,2024-09-05,22.49852861582144
2024-09-05,2.645669,36.91667,3.0,25.979937,2024-09-05,19.286865452625985
2024-09-05,2.645669,36.91667,3.0833435,26.849081,2024-09-05,18.648990373299995
2024-09-05,2.645669,36.91667,3.1666718,27.425133,2024-09-05,20.82299777897512
2024-09-05,2.645669,36.91667,3.25,27.70485,2024-09-05,25.08797191414032
2024-09-05,3.819495,36.583336,2.8333435,,2024-09-05,27.42486183499686
2024-09-05,3.819495,36.583336,2.9166718,,2024-09-05,22.513610945271516
2024-09-05,3.819495,36.583336,3.0,,2024-09-05,19.289317853545782
2024-09-05,3.819495,36.583336,3.0833435,,2024-09-05,18.648702135525184
2024-09-05,3.819495,36.583336,3.1666718,,2024-09-05,20.831708919035847
2024-09-05,3.819495,36.583336,3.25,,2024-09-05,25.112182506309033
2024-09-05,3.819495,36.66667,2.8333435,,2024-09-05,22.228234819302035
2024-09-05,3.819495,36.66667,2.9166718,,2024-09-05,15.782881420103022
2024-09-05,3.819495,36.66667,3.0,,2024-09-05,10.698609465725811
2024-09-05,3.819495,36.66667,3.0833435,,2024-09-05,9.496464669132697
2024-09-05,3.819495,36.66667,3.1666718,,2024-09-05,13.276882967911245
2024-09-05,3.819495,36.66667,3.25,,2024-09-05,19.306074472517334
2024-09-05,3.819495,36.75,2.8333435,23.80036,2024-09-05,20.194040166169533
2024-09-05,3.819495,36.75,2.9166718,,2024-09-05,12.76987826840439
2024-09-05,3.819495,36.75,3.0,,2024-09-05,5.345713953294998
2024-09-05,3.819495,36.75,3.0833435,26.485325,2024-09-05,2.079801567910821
2024-09-05,3.819495,36.75,3.1666718,26.532543,2024-09-05,9.50394748445699
2024-09-05,3.819495,36.75,3.25,,2024-09-05,16.92811061876691
2024-09-05,3.819495,36.833336,2.8333435,23.934055,2024-09-05,22.20863381656194
2024-09-05,3.819495,36.833336,2.9166718,24.257895,2024-09-05,15.772124592603511
2024-09-05,3.819495,36.833336,3.0,25.366787,2024-09-05,10.696398658202174
2024-09-05,3.819495,36.833336,3.0833435,26.36559,2024-09-05,9.496747682395155
2024-09-05,3.819495,36.833336,3.1666718,27.028769,2024-09-05,13.270048906298761
