date,so_median,so_n_points,so_dist_min_km,so_dist_median_km,so_dist_max_km
2024-12-28,36.581214904785156,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-29,36.57478332519531,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-30,36.57017707824707,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-31,36.579633712768555,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-01,36.59371566772461,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-02,36.59956359863281,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-03,36.603708267211914,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-04,36.596872329711914,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-05,36.589107513427734,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-06,36.58358573913574,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-07,36.6219596862793,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-08,36.63427543640137,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-09,36.65231513977051,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-10,36.65366172790527,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-11,36.64278793334961,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-12,36.63724899291992,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-13,36.6299934387207,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-14,36.62220573425293,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-15,36.62678909301758,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-16,36.628387451171875,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-17,36.63006401062012,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-18,36.61614227294922,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-19,36.6191291809082,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-20,36.6220760345459,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-21,36.6258430480957,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-22,36.630632400512695,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-23,36.63434410095215,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-24,36.63264274597168,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-25,36.628639221191406,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-26,36.6238956451416,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-27,36.62965774536133,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-28,36.66792297363281,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-29,36.68427276611328,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-30,36.67903518676758,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-31,36.67667007446289,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-01,36.67366409301758,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-02,36.69068145751953,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-03,36.69576072692871,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-04,36.69122886657715,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-05,36.68467903137207,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-06,36.68937873840332,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-07,36.69710350036621,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-08,36.699851989746094,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-09,36.70259475708008,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-10,36.70817565917969,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-11,36.72538948059082,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-12,36.765316009521484,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-13,36.7830810546875,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-14,36.78742218017578,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-15,36.7559871673584,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-16,36.71293830871582,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-17,36.6810302734375,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-18,36.65980911254883,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-19,36.65788650512695,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-20,36.66684532165527,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-21,36.66525077819824,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-22,36.67550086975098,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-23,36.66977119445801,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-24,36.67215347290039,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-25,36.68423652648926,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-26,36.68846130371094,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-27,36.70615005493164,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-28,36.72176933288574,52,2.0797980279792667,18.649134501336313,22.49864944036456
