date,zos_median,zos_n_points,zos_dist_min_km,zos_dist_median_km,zos_dist_max_km
2024-12-13,-0.245769202709198,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-14,-0.262504905462265,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-15,-0.2863594591617584,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-16,-0.2866896390914917,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-17,-0.3049338161945343,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-18,-0.3074451982975006,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-19,-0.3125980794429779,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-20,-0.335261732339859,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-21,-0.3278566896915436,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-22,-0.3253779411315918,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-23,-0.3343160152435303,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-24,-0.30495485663414,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-25,-0.2890203595161438,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-26,-0.29091423749923706,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-27,-0.3027116358280182,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-28,-0.3240995407104492,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-29,-0.33534476161003113,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-30,-0.34586095809936523,13,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-31,-0.35178667306900024,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-01,-0.35514792799949646,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-02,-0.35783490538597107,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-03,-0.3497127890586853,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-04,-0.32904645800590515,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-05,-0.2974068522453308,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-06,-0.26847395300865173,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-07,-0.2587360739707947,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-08,-0.2619710862636566,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-09,-0.23802590370178223,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-10,-0.2468784749507904,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-11,-0.2435952126979828,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-12,-0.2617212235927582,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-13,-0.2615237236022949,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-14,-0.2947789132595062,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-15,-0.31173965334892273,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-16,-0.32052451372146606,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-17,-0.30024346709251404,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-18,-0.34244462847709656,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-19,-0.35383355617523193,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-20,-0.35401350259780884,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-21,-0.3393252193927765,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-22,-0.3168404698371887,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-23,-0.30570217967033386,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-24,-0.30460354685783386,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-25,-0.2892317473888397,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-26,-0.2883760929107666,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-27,-0.2691073715686798,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-28,-0.25501927733421326,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-29,-0.2577378749847412,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-30,-0.26773661375045776,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-31,-0.2888897955417633,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-01,-0.31249871850013733,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-02,-0.3490884304046631,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-03,-0.3647024929523468,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-04,-0.3872769773006439,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-05,-0.4083852171897888,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-06,-0.4302891194820404,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-07,-0.42877328395843506,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-08,-0.4093562066555023,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-09,-0.42070508003234863,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-10,-0.4069094657897949,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-11,-0.40434545278549194,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-12,-0.393765926361084,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-13,-0.37946662306785583,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-14,-0.3853742480278015,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-15,-0.39435121417045593,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-16,-0.3741822838783264,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-17,-0.3635143041610718,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-18,-0.3627416789531708,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-19,-0.35157787799835205,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-20,-0.3415864109992981,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-21,-0.34935203194618225,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-22,-0.3432636857032776,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-23,-0.34857335686683655,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-24,-0.3616275191307068,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-25,-0.3632279634475708,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-26,-0.3609491288661957,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-27,-0.3803321123123169,13,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-28,-0.35093674063682556,13,2.0797980279792667,18.649134501336313,22.49864944036456
