date,chl_median,chl_n_points,chl_dist_min_km,chl_dist_median_km,chl_dist_max_km,phyc_median,phyc_n_points,phyc_dist_min_km,phyc_dist_median_km,phyc_dist_max_km
2024-08-05,0.11065373942255974,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6717514395713806,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-06,0.1095428392291069,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6652274131774902,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-07,0.10916830971837044,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6561280488967896,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-08,0.10934065654873848,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6550347805023193,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-09,0.11042184382677078,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6701140999794006,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-10,0.11018343642354012,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6571572422981262,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-11,0.11045275256037712,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6532713174819946,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-12,0.11150022223591805,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6703481674194336,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-13,0.11242536455392838,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6910441517829895,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-14,0.11181054636836052,44,28.306411434744845,55.852195301984636,67.95450828154688,1.692140281200409,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-15,0.10787026211619377,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6475138664245605,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-16,0.10694320127367973,44,28.306411434744845,55.852195301984636,67.95450828154688,1.648972511291504,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-17,0.10708131268620491,44,28.306411434744845,55.852195301984636,67.95450828154688,1.664121925830841,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-18,0.10779233649373055,44,28.306411434744845,55.852195301984636,67.95450828154688,1.684349536895752,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-19,0.10810576379299164,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6937944293022156,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-20,0.107771847397089,44,28.306411434744845,55.852195301984636,67.95450828154688,1.69146066904068,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-21,0.1075575016438961,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6853516101837158,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-22,0.10809936746954918,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6889451742172241,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-23,0.10937723889946938,44,28.306411434744845,55.852195301984636,67.95450828154688,1.706099808216095,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-24,0.11175677552819252,44,28.306411434744845,55.852195301984636,67.95450828154688,1.7380945682525635,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-25,0.11584390699863434,44,28.306411434744845,55.852195301984636,67.95450828154688,1.7792714834213257,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-26,0.11919601261615753,44,28.306411434744845,55.852195301984636,67.95450828154688,1.798742413520813,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-27,0.12262853607535362,44,28.306411434744845,55.852195301984636,67.95450828154688,1.8145619630813599,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-28,0.12325244024395943,44,28.306411434744845,55.852195301984636,67.95450828154688,1.8079621195793152,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-29,0.12281347811222076,44,28.306411434744845,55.852195301984636,67.95450828154688,1.7841246724128723,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-30,0.12314379960298538,44,28.306411434744845,55.852195301984636,67.95450828154688,1.7733431458473206,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-08-31,0.12450524419546127,44,28.306411434744845,55.852195301984636,67.95450828154688,1.799542486667633,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-01,0.12303457781672478,44,28.306411434744845,55.852195301984636,67.95450828154688,1.8188803791999817,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-02,0.12316377460956573,44,28.306411434744845,55.852195301984636,67.95450828154688,1.8568536043167114,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-03,0.12865152209997177,44,28.306411434744845,55.852195301984636,67.95450828154688,1.9275067448616028,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-04,0.1367538571357727,44,28.306411434744845,55.852195301984636,67.95450828154688,1.9683064818382263,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-05,0.1370178908109665,44,28.306411434744845,55.852195301984636,67.95450828154688,1.9305297136306763,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-06,0.1383160576224327,44,28.306411434744845,55.852195301984636,67.95450828154688,1.9154465794563293,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-07,0.14264637976884842,44,28.306411434744845,55.852195301984636,67.95450828154688,1.9502379298210144,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-08,0.13998150080442429,44,28.306411434744845,55.852195301984636,67.95450828154688,1.8865976929664612,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-09,0.13286574184894562,44,28.306411434744845,55.852195301984636,67.95450828154688,1.8121129870414734,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-10,0.1301863119006157,44,28.306411434744845,55.852195301984636,67.95450828154688,1.7784383893013,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-11,0.1310359314084053,44,28.306411434744845,55.852195301984636,67.95450828154688,1.787506341934204,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-12,0.12796232104301453,44,28.306411434744845,55.852195301984636,67.95450828154688,1.7467032074928284,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-13,0.12247996777296066,44,28.306411434744845,55.852195301984636,67.95450828154688,1.6738138794898987,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-14,0.11807764321565628,44,28.306411434744845,55.852195301984636,67.95450828154688,1.5831114053726196,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-15,0.11721712723374367,44,28.306411434744845,55.852195301984636,67.95450828154688,1.5524938702583313,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-16,0.11595159769058228,44,28.306411434744845,55.852195301984636,67.95450828154688,1.5587471723556519,44,28.306411434744845,55.852195301984636,67.95450828154688
2024-09-17,0.11572812870144844,44,28.306411434744845,55.852195301984636,67.95450828154688,1.5523899793624878,44,28.306411434744845,55.852195301984636,67.95450828154688
