date,uo_median,uo_n_points,uo_dist_min_km,uo_dist_median_km,uo_dist_max_km,vo_median,vo_n_points,vo_dist_min_km,vo_dist_median_km,vo_dist_max_km
2024-04-02,0.15866202861070633,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.019513561390340328,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-03,0.11255785822868347,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.04463483393192291,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-04,-0.00507212826050818,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.02228150423616171,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-05,-0.07702725753188133,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.05855710431933403,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-06,-0.07512727379798889,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.05122056044638157,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-07,-0.15071739256381989,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.032372163608670235,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-08,-0.20023983716964722,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.016875281929969788,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-09,-0.046983761712908745,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.00848247017711401,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-10,0.068393025547266,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.028799320571124554,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-11,-0.02026466652750969,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.011187512427568436,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-12,-0.01683796476572752,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.013930803630501032,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-13,-0.004678272642195225,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.007265301188454032,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-14,-0.045817961916327477,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.024034962058067322,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-15,0.006178871961310506,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.017262091860175133,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-16,0.12711192667484283,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.007414134684950113,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-17,0.0999610424041748,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.0554539579898119,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-18,0.04139934852719307,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.035937219858169556,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-19,-0.06989594548940659,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.029362698085606098,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-20,-0.09298975393176079,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.027392739430069923,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-21,-0.16608494520187378,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.021971283480525017,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-22,-0.2774457186460495,52,2.0797980279792667,18.649134501336313,22.49864944036456,0.04283570498228073,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-23,-0.4510793089866638,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.001974618760868907,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-24,-0.5354638695716858,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.02737687062472105,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-25,-0.5933746695518494,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.006471713073551655,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-04-26,-0.49816733598709106,52,2.0797980279792667,18.649134501336313,22.49864944036456,-0.05890965461730957,52,2.0797980279792667,18.649134501336313,22.49864944036456
