date,thetao_median,thetao_n_points,thetao_dist_min_km,thetao_dist_median_km,thetao_dist_max_km
2024-12-28,17.132631301879883,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-29,17.109256744384766,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-30,17.063529014587402,52,2.0797980279792667,18.649134501336313,22.49864944036456
2024-12-31,17.019795417785645,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-01,16.994853019714355,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-02,16.94453716278076,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-03,16.853683471679688,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-04,16.762709617614746,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-05,16.67662525177002,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-06,16.561203956604004,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-07,16.446154594421387,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-08,16.435033798217773,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-09,16.46971035003662,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-10,16.588775634765625,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-11,16.607683181762695,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-12,16.62396812438965,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-13,16.57962989807129,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-14,16.528104782104492,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-15,16.496148109436035,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-16,16.421655654907227,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-17,16.36897373199463,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-18,16.27223014831543,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-19,16.187400817871094,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-20,16.18958568572998,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-21,16.214290618896484,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-22,16.16293239593506,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-23,16.161799430847168,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-24,16.163981437683105,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-25,16.16717529296875,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-26,16.213212966918945,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-27,16.168789863586426,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-28,16.106417655944824,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-29,16.083931922912598,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-30,16.05030632019043,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-01-31,16.0410099029541,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-01,16.020978927612305,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-02,15.99381971359253,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-03,15.990984439849854,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-04,16.03930950164795,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-05,15.998196125030518,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-06,15.955243587493896,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-07,15.97549819946289,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-08,15.940470218658447,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-09,15.939828395843506,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-10,15.870395183563232,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-11,15.896106719970703,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-12,15.830965042114258,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-13,15.73891830444336,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-14,15.78543996810913,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-15,15.806291580200195,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-16,15.814393997192383,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-17,15.863503456115723,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-18,15.901609897613525,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-19,15.962501525878906,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-20,15.972644329071045,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-21,16.002985954284668,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-22,16.061219215393066,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-23,16.152263641357422,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-24,16.21065330505371,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-25,16.21835422515869,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-26,16.216903686523438,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-27,16.138251304626465,52,2.0797980279792667,18.649134501336313,22.49864944036456
2025-02-28,16.15788173675537,52,2.0797980279792667,18.649134501336313,22.49864944036456
